street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"Colonial Grand at Liberty Park - 1750 Bartholdi Pkwy, Birmingham, AL",Birmingham,AL,35242,33.469345,-86.690285,1/2/3,"$1,373+/$1,433+/$1,698+",3D Tour,https://www.zillow.com/b/colonial-grand-at-liberty-park-birmingham-al-BVwNhj/
"Apartment for rent - Colonial Grand at Liberty Park, 1750 Bartholdi Pkwy #10427, Birmingham, AL 35242",Birmingham,AL,35242,,,2,$1468.0,30 minutes ago,https://www.zillow.com/b/colonial-grand-at-liberty-park-birmingham-al-BVwNhj/
"Apartment for rent - Old Shell Lofts Phase 1, 1706 Old Shell Rd, Mobile, AL 36604",Mobile,AL,36604,30.690237,-88.07936,1,$1100.0,111 days ago,https://www.zillow.com/b/old-shell-lofts-phase-1-mobile-al-9DhxMr/
"Artisan Twickenham Square - 700 Dorothy Ford Ln SW, Huntsville, AL",Huntsville,AL,35801,34.722332,-86.58481,1/2,"$1,265+/$1,694+",,https://www.zillow.com/b/artisan-twickenham-square-huntsville-al-5YyFn7/
"Mosby at Bridgestreet - 320 Voyager Way NW, Huntsville, AL",Huntsville,AL,35806,34.718807,-86.67905,1/2/3,"$1,265+/$1,789+/$2,124+",Updated yesterday,https://www.zillow.com/b/mosby-at-bridgestreet-huntsville-al-C2vGSx/
"Apartment for rent - Mosby at Bridgestreet, 320 Voyager Way NW #2304, Huntsville, AL 35806",Huntsville,AL,35806,,,2,$1764.0,1 hour ago,https://www.zillow.com/b/mosby-at-bridgestreet-huntsville-al-C2vGSx/
"The Crescent at Lakeshore - 1 Rue Maison, Birmingham, AL",Birmingham,AL,35209,33.45006,-86.81347,2/3,"$900+/$1,270+",Updated yesterday,https://www.zillow.com/b/the-crescent-at-lakeshore-homewood-al-5Xj8dz/
"French Quarter Auburn - 190 E University Dr, Auburn, AL",Auburn,AL,36832,32.577206,-85.489494,0/2/3,$925+/$695+/$665+,,https://www.zillow.com/b/french-quarter-auburn-auburn-al-5XqnkD/
"The Kenzie - 4501 Old Caldwell Mill Rd, Birmingham, AL",Birmingham,AL,35242,33.413914,-86.73747,1/2,"$921+/$1,018+",,https://www.zillow.com/b/the-kenzie-birmingham-al-5Xjj2Q/
"The Arlington at Eastern Shore Centre - 10558 Eastern Shore Blvd, Daphne, AL",Daphne,AL,36527,30.672604,-87.84603,1/2,"$1,225+/$1,691+",,https://www.zillow.com/b/the-arlington-at-eastern-shore-centre-spanish-fort-al-9mtvmv/
"Colonnade at Eastern Shore Apartment Homes - 830 Us Highway 98, Daphne, AL",Daphne,AL,36526,30.587008,-87.89865,1/2/3,"$1,451+/$1,298+/$1,787+",,https://www.zillow.com/b/colonnade-at-eastern-shore-apartment-homes-daphne-al-B65CWp/
"Birchall at Ross Bridge - 100 Birchall Ln, Birmingham, AL",Birmingham,AL,35226,33.40326,-86.88506,1/2/3,"$1,313+/$1,648+/$1,878+",3D Tour,https://www.zillow.com/b/birchall-at-ross-bridge-hoover-al-5gjrLF/
"Grande Pointe - 133 Lake Front Dr, Daphne, AL",Daphne,AL,36526,30.650528,-87.89757,1/2,"$988+/$1,238+",,https://www.zillow.com/b/grande-pointe-daphne-al-5Xrv8q/
"Lofts at Midtown - 1812 Old Shell Rd, Mobile, AL",Mobile,AL,36607,30.688711,-88.081825,1/2,"$1,100+/$1,550+",,https://www.zillow.com/b/lofts-at-midtown-mobile-al-BKP5wZ/
"Apartment for rent - Marine St. Lofts, 951 Government St, Mobile, AL 36604",Mobile,AL,36604,30.685104,-88.05548,1,$1280.0,111 days ago,https://www.zillow.com/b/marine-st.-lofts-mobile-al-9Dhy27/
"Apartment for rent - MAG1 Auburn, 644 W Magnolia Ave, Auburn, AL 36832",Auburn,AL,36832,32.6065,-85.49374,1,$950.0,102 days ago,https://www.zillow.com/b/mag1-auburn-auburn-al-5XqkPh/
"The Brennity at Fairhope - 50 Spring Run Dr, Fairhope, AL",Fairhope,AL,36532,30.513115,-87.8833,0/1/2,"$2,975+/$3,825+/$3,675+",,https://www.zillow.com/b/the-brennity-at-fairhope-fairhope-al-5Yy4bB/
"The Park at Whispering Pines - 26920 Pollard Rd, Daphne, AL",Daphne,AL,36526,30.617395,-87.88468,1/2/3,"$1,313+/$1,410+/$1,779+",,https://www.zillow.com/b/the-park-at-whispering-pines-daphne-al-5XktXr/
"Overture Tributary - 3171 Highway 280 S, Birmingham, AL",Birmingham,AL,35243,33.447475,-86.73817,1/2,"$1,380+/$2,350+",,https://www.zillow.com/b/overture-tributary-birmingham-al-C5hw4C/
"Chase Park - 2421 Chase Park Dr, Montgomery, AL",Montgomery,AL,36110,32.42618,-86.26909,1/2/3,$715+/$815+/$915+,,https://www.zillow.com/b/chase-park-montgomery-al-5Yy9rh/
"Apartment for rent - Wakefield Apartments, 561 Village Green Dr E, Mobile, AL 36609",Mobile,AL,36609,30.65859,-88.1404,2,$984.0,111 days ago,https://www.zillow.com/b/wakefield-apartments-mobile-al-5XrJNC/
"Common at The Frank - 205 20th St N, Birmingham, AL",Birmingham,AL,35203,33.51579,-86.806206,0,$884+,,https://www.zillow.com/b/common-at-the-frank-birmingham-al-9hJbsQ/
"Riverwalk Auburn - 415 N Donahue Dr, Auburn, AL",Auburn,AL,36832,32.61316,-85.49137,2/3,$675+/$625+,,https://www.zillow.com/b/riverwalk-auburn-auburn-al-5Xt8gP/
"Central Station - 1612 15th Ave S, Birmingham, AL",Birmingham,AL,35205,33.493965,-86.79983,1,$975+,,https://www.zillow.com/b/central-station-birmingham-al-5Xkhww/
"Fern Parc - 4100 Memorial Pkwy SW, Huntsville, AL",Huntsville,AL,35802,34.673088,-86.57661,1/2/3,"$955+/$1,015+/$1,264+",3D Tour,https://www.zillow.com/b/fern-parc-huntsville-al-5XkfS3/
"Midtown Oaks Townhomes - 2500 Dauphinwood Dr, Mobile, AL",Mobile,AL,36606,30.687967,-88.10601,2/3,"$1,039+/$1,149+",,https://www.zillow.com/b/midtown-oaks-townhomes-mobile-al-5XqvzF/
"Belforest Villas - 8964 Rand Ave, Daphne, AL",Daphne,AL,36526,30.606783,-87.86947,1/2/3,"$1,410+/$1,710+/$2,100+",,https://www.zillow.com/b/belforest-villas-daphne-al-BfBJBW/
"Apartment for rent - Dewberry Downs, 2500 Hackberry Ln, Birmingham, AL 35226",Birmingham,AL,35226,33.42123,-86.818016,2,$1189.0,115 days ago,https://www.zillow.com/b/dewberry-downs-birmingham-al-5g4MY4/
"Apartment for rent - Highland Towers, 2251 Highland Ave S #1-403, Birmingham, AL 35205",Birmingham,AL,35205,33.502663,-86.789024,1,$900.0,13 days ago,https://www.zillow.com/b/highland-towers-birmingham-al-5XjW9Z/
"Apartment for rent - Townview, 2824 Rhodes Cir #8B, Birmingham, AL 35205",Birmingham,AL,35205,33.50792,-86.78394,1,$1050.0,21 days ago,https://www.zillow.com/b/townview-birmingham-al-BkqpvQ/
"Sunlake at Edgewater - 2500 Lakefront Dr, Huntsville, AL",Huntsville,AL,35824,34.663414,-86.71975,1/2/3,"$805+/$930+/$1,040+",,https://www.zillow.com/b/sunlake-at-edgewater-huntsville-al-5Xnf6D/
"The Wallace Apartment Homes - 4116 Newson Rd SW, Huntsville, AL",Huntsville,AL,35805,34.692123,-86.62225,1/2,"$690+/$1,089+",3D Tour,https://www.zillow.com/b/the-wallace-apartment-homes-huntsville-al-5XqTHY/
"Apartment for rent - Greendale Apartments, 3095 Greendale Rd #3101, Birmingham, AL 35243",Birmingham,AL,35243,33.46375,-86.73099,2,$1350.0,115 days ago,https://www.zillow.com/b/greendale-apartments-vestavia-al-5hPSQQ/
"Met on 7th - 2900 7th Ave S, Birmingham, AL",Birmingham,AL,35233,33.51194,-86.78745,1/2/3,"$1,240+/$1,885+/$2,530+",,https://www.zillow.com/b/met-on-7th-birmingham-al-BFDdC7/
"Apartment for rent - Oak Knoll Apartments, 1256 Navco Rd, Mobile, AL 36605",Mobile,AL,36605,30.647451,-88.10182,2,$995.0,111 days ago,https://www.zillow.com/b/oak-knoll-apartments-mobile-al-BbtN9L/
"Constellation - 740 Constellation Place Dr SW, Huntsville, AL",Huntsville,AL,35801,34.73645,-86.55016,0/1/2/3,"$1,193+/$1,229+/$1,757+/$2,362+",3D Tour,https://www.zillow.com/b/constellation-huntsville-al-BspFpz/
"Grace Garden - 819 30th St S, Birmingham, AL",Birmingham,AL,35205,33.51051,-86.78366,2,"$1,200+",,https://www.zillow.com/b/grace-garden-birmingham-al-9pZw2q/
"Meadows at Homeplace - 790 Old Quarters Rd, Prattville, AL",Prattville,AL,36066,32.444206,-86.41338,1/2,"$1,281+/$1,593+",3D Tour,https://www.zillow.com/b/meadows-at-homeplace-prattville-al-5Z6Nwy/
"Apartment for rent - Blue Haus, 2212 15th St, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.200165,-87.56225,1,$1175.0,115 days ago,https://www.zillow.com/b/blue-haus-tuscaloosa-al-9DYVCS/
"Silver Oak Apartments - 1144 16th Ave S, Birmingham, AL",Birmingham,AL,35205,33.491474,-86.808304,1/2,"$975+/$1,100+",,https://www.zillow.com/b/silver-oak-apartments-birmingham-al-5XkKcr/
"Cahaba Brook Apartments - 3250 Bearden Ct, Birmingham, AL",Birmingham,AL,35243,33.46236,-86.729515,2,"$1,300+",,https://www.zillow.com/b/cahaba-brook-apartments-birmingham-al-BkXXLx/
"Apartment for rent - Places at Red Rocks, 1534 17th St S #1530-I, Birmingham, AL 35205",Birmingham,AL,35205,33.49321,-86.79854,1,$1000.0,31 days ago,https://www.zillow.com/b/places-at-red-rocks-birmingham-al-5XqJJn/
"Apartment for rent - Places at Red Rocks, 1534 17th St S APT K, Birmingham, AL 35205",Birmingham,AL,35205,33.49354,-86.79862,2,$1600.0,31 days ago,https://www.zillow.com/b/places-at-red-rocks-birmingham-al-5XqJJn/
"The Madrid - 1927 15th Ave S, Birmingham, AL",Birmingham,AL,35205,33.496635,-86.79374,0/1,$725+/$850+,,https://www.zillow.com/b/the-madrid-birmingham-al-5XjjgM/
"The Windsor - 3901 Clairmont Ave S, Birmingham, AL",Birmingham,AL,35222,33.514954,-86.77214,0/1,$775+/$875+,,https://www.zillow.com/b/the-windsor-birmingham-al-5Xn8Rv/
"Apartment for rent - Rondo Apartments, 3993 Cottage Hill Rd, Mobile, AL 36609",Mobile,AL,36609,30.651596,-88.142494,2,$800.0,115 days ago,https://www.zillow.com/b/rondo-apartments-mobile-al-5XrCy2/
"The Drake - 1931 15th Ave S, Birmingham, AL",Birmingham,AL,35205,33.496716,-86.79362,0/1,$750+/$850+,,https://www.zillow.com/b/the-drake-birmingham-al-5XjjgH/
"Steel City Flats - 1407 17th Ave S, Birmingham, AL",Birmingham,AL,35205,33.490276,-86.80254,0,$750+,,https://www.zillow.com/b/steel-city-flats-birmingham-al-5bHhSh/
"Apartment for rent - Broad St Lofts, 304 S Broad St, Mobile, AL 36604",Mobile,AL,36604,30.681002,-88.05386,1,$1285.0,111 days ago,https://www.zillow.com/b/broad-st-lofts-mobile-al-Bthvr3/
"Apartment for rent - Legacy at Country Club, 1601 Mimosa Park Rd, Tuscaloosa, AL 35405",Tuscaloosa,AL,35405,33.15522,-87.55817,2,$825.0,115 days ago,https://www.zillow.com/b/legacy-at-country-club-tuscaloosa-al-5XjLLk/
"Nova at Highland Park - 2912 Pawnee Ave, Birmingham, AL",Birmingham,AL,35205,33.50385,-86.77942,1,"$1,050+",,https://www.zillow.com/b/nova-at-highland-park-birmingham-al-Bj9nPf/
"Sycamore Manor - 1248 22nd St S, Birmingham, AL",Birmingham,AL,35205,33.50058,-86.78802,1,$930+,,https://www.zillow.com/b/sycamore-manor-birmingham-al-5Xjjfj/
"Old Shell Commons - 1254 Old Shell Rd, Mobile, AL",Mobile,AL,36604,30.691114,-88.063805,1/2,$795+/$925+,Updated yesterday,https://www.zillow.com/b/old-shell-commons-mobile-al-5Yvz7t/
"Apartment for rent - Club View Apartments, 8917 Roebuck Blvd, Birmingham, AL 35206",Birmingham,AL,35206,33.582127,-86.710556,2,$825.0,115 days ago,https://www.zillow.com/homedetails/8917-Roebuck-Blvd-Birmingham-AL-35206/944320_zpid/
"The Brennity at Daphne - 27440 County Road 13, Daphne, AL",Daphne,AL,36526,30.623964,-87.86676,0,"$3,350+",,https://www.zillow.com/b/the-brennity-at-daphne-daphne-al-9DgyFR/
"Ascent on 34th - 1310 34th St S, Birmingham, AL",Birmingham,AL,35205,33.50572,-86.77582,1/2,"$1,000+/$1,150+",,https://www.zillow.com/b/ascent-on-34th-birmingham-al-9QZGg5/
"Deer Run - 3142 Flynn Rd, Dothan, AL",Dothan,AL,36303,31.272362,-85.43789,2/3,"$950+/$1,100+",,https://www.zillow.com/b/deer-run-dothan-al-9Dftqy/
"1507 7th Ave - 1507 7th Ave, Jasper, AL",Jasper,AL,35501,33.836273,-87.28209,2,$735+,,https://www.zillow.com/b/1507-7th-ave-jasper-al-9nMLMj/
"Apartment for rent - State Ave. Apartments, 2004 State Ave SW #2006-C, Decatur, AL 35601",Decatur,AL,35601,34.574734,-87.0045,2,$800.0,6 days ago,"https://www.zillow.com/b/State-Ave.-Apartments-Decatur-AL/34.574734,-87.0045_ll/"
"Apartment for rent - 2088 Eagle Ridge Dr, Birmingham, AL 35242",Birmingham,AL,35242,33.426853,-86.68525,3,$2500.0,8 days ago,https://www.zillow.com/homedetails/2088-Eagle-Ridge-Dr-Birmingham-AL-35242/104069527_zpid/
"Apartment for rent - 2 bed, $700, 110 Ridgeway Dr #3, Enterprise, AL 36330",Enterprise,AL,36330,31.333803,-85.80327,2,$700.0,3 days ago,"https://www.zillow.com/b/2-bed,-%24700-enterprise-al-5XzyMb/"
"Ashley Manor Townhomes - 1218 Brookline Ave SW, Decatur, AL",Decatur,AL,35603,34.583168,-87.03768,1/2,"$995+/$1,125+",,https://www.zillow.com/b/ashley-manor-townhomes-decatur-al-9Qb6YK/
"House for rent - 1506 Driftwood Dr N, Mobile, AL 36605",Mobile,AL,36605,30.591799,-88.07813,4,$1500.0,19 hours ago,https://www.zillow.com/homedetails/1506-Driftwood-Dr-N-Mobile-AL-36605/51034649_zpid/
"House for rent - 8708 Lantern Way, Montgomery, AL 36116",Montgomery,AL,36116,32.33575,-86.16752,3,$2400.0,7 hours ago,https://www.zillow.com/homedetails/8708-Lantern-Way-Montgomery-AL-36116/120593498_zpid/
"For Rent - 25806 Pollard Rd, Daphne, AL",Daphne,AL,36526,30.601967,-87.885635,3,"$1,700+",Updated yesterday,https://www.zillow.com/b/25806-pollard-rd-daphne-al-5XrD8J/
"House for rent - 536 16th Ter NW, Birmingham, AL 35215",Birmingham,AL,35215,33.631084,-86.69925,3,$1325.0,4 hours ago,https://www.zillow.com/homedetails/536-16th-Ter-NW-Birmingham-AL-35215/904410_zpid/
"House for rent - 8614 2nd Ave N, Birmingham, AL 35206",Birmingham,AL,35206,33.5776,-86.72027,3,$800.0,1 hour ago,https://www.zillow.com/homedetails/8614-2nd-Ave-N-Birmingham-AL-35206/944274_zpid/
"House for rent - 604 Cedar Crest Dr, Vestavia Hills, AL 35216",Vestavia Hills,AL,35216,33.39744,-86.78232,2,$1495.0,2 hours ago,https://www.zillow.com/homedetails/604-Cedar-Crest-Dr-Vestavia-Hills-AL-35216/1064009_zpid/
"House for rent - 754 11th Ave SE, Graysville, AL 35073",Graysville,AL,35073,33.61776,-86.96236,3,$1210.0,7 hours ago,https://www.zillow.com/homedetails/754-11th-Ave-SE-Graysville-AL-35073/917349_zpid/
"House for rent - 21122 Zinfandel Ln, Silverhill, AL 36576",Silverhill,AL,36576,30.532587,-87.768906,3,$1595.0,7 hours ago,https://www.zillow.com/homedetails/21122-Zinfandel-Ln-Silverhill-AL-36576/300536143_zpid/
"House for rent - 2105 2nd Ave, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.191544,-87.53837,3,$2100.0,10 hours ago,https://www.zillow.com/homedetails/2105-2nd-Ave-Tuscaloosa-AL-35401/50858842_zpid/
"House for rent - 270 Hathaway Ln, Odenville, AL 35120",Odenville,AL,35120,33.648037,-86.478195,3,$1165.0,11 hours ago,https://www.zillow.com/homedetails/270-Hathaway-Ln-Odenville-AL-35120/108348653_zpid/
"House for rent - 11 Burlington Dr, Fairhope, AL 36532",Fairhope,AL,36532,30.522602,-87.87469,3,$1600.0,11 hours ago,https://www.zillow.com/homedetails/11-Burlington-Dr-Fairhope-AL-36532/72745344_zpid/
"For Rent - 802 W Longleaf Dr, Auburn, AL",Auburn,AL,36832,32.574566,-85.51648,4,"$1,600+",Updated yesterday,https://www.zillow.com/b/802-w-longleaf-dr-auburn-al-5YMDJH/
"House for rent - 120 Halal Ct, Auburn, AL 36830",Auburn,AL,36830,32.619717,-85.48091,3,$1200.0,16 hours ago,https://www.zillow.com/homedetails/120-Halal-Ct-Auburn-AL-36830/2065453316_zpid/
"Apartment for rent - 2910 22nd St #B, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.192783,-87.57335,1,$425.0,16 hours ago,https://www.zillow.com/homedetails/2910-22nd-St-B-Tuscaloosa-AL-35401/2059097607_zpid/
"For Rent - 1477 N Donahue Dr, Auburn, AL",Auburn,AL,36830,32.632767,-85.50048,3,"$1,400+",Updated yesterday,https://www.zillow.com/b/1477-n-donahue-dr-auburn-al-5YMDLW/
"House for rent - 917 35th Ave, Tuscaloosa, AL 35401",Tuscaloosa,AL,35401,33.201134,-87.581154,3,$900.0,16 hours ago,https://www.zillow.com/homedetails/917-35th-Ave-Tuscaloosa-AL-35401/50856043_zpid/
"House for rent - 4813 Oak Meadow Dr, Northport, AL 35473",Northport,AL,35473,33.272106,-87.606094,2,$625.0,16 hours ago,https://www.zillow.com/homedetails/4813-Oak-Meadow-Dr-Northport-AL-35473/2097564306_zpid/
"Apartment for rent - 4105 Broyles Ave SW, 4105 Broyles Ave SW APT G, Huntsville, AL 35805",Huntsville,AL,35805,34.691803,-86.62631,2,$850.0,3 hours ago,https://www.zillow.com/b/4105-broyles-ave-sw-huntsville-al-5j28j8/
"House for rent - 3963 Whirlaway Dr, Tuscaloosa, AL 35406",Tuscaloosa,AL,35406,33.27047,-87.48426,4,$2000.0,19 hours ago,https://www.zillow.com/homedetails/3963-Whirlaway-Dr-Tuscaloosa-AL-35406/35743763_zpid/
"House for rent - 149 Huntley Pkwy, Pelham, AL 35124",Pelham,AL,35124,33.276703,-86.79436,3,$2795.0,19 hours ago,https://www.zillow.com/homedetails/149-Huntley-Pkwy-Pelham-AL-35124/2059099890_zpid/
"House for rent - 420 Price Dr, Birmingham, AL 35215",Birmingham,AL,35215,33.59682,-86.69899,3,$1045.0,20 hours ago,https://www.zillow.com/homedetails/420-Price-Dr-Birmingham-AL-35215/910424_zpid/
"House for rent - 1048 Apple St, Birmingham, AL 35214",Birmingham,AL,35214,33.554813,-86.88918,3,$1045.0,20 hours ago,https://www.zillow.com/homedetails/1048-Apple-St-Birmingham-AL-35214/932592_zpid/
"House for rent - 1225 Robin Ln, Birmingham, AL 35235",Birmingham,AL,35235,33.61004,-86.65759,4,$1900.0,23 hours ago,https://www.zillow.com/homedetails/1225-Robin-Ln-Birmingham-AL-35235/897769_zpid/
"House for rent - 8052 Rockhampton Cir, Helena, AL 35080",Helena,AL,35080,33.27883,-86.84588,3,$1750.0,1 day ago,https://www.zillow.com/homedetails/8052-Rockhampton-Cir-Helena-AL-35080/50892280_zpid/
"Townhouse for rent - 439 Cambrian Ridge Trl, Pelham, AL 35124",Pelham,AL,35124,33.296635,-86.80315,3,$1450.0,1 day ago,https://www.zillow.com/homedetails/439-Cambrian-Ridge-Trl-Pelham-AL-35124/35727916_zpid/
"For Rent - 260 Willow Ridge Ln, Odenville, AL",Odenville,AL,35120,33.653275,-86.45608,3,"$1,395+",6 days ago,"https://www.zillow.com/b/Odenville-AL/33.653275,-86.45608_ll/"
"House for rent - 124 Clover Ln, Springville, AL 35146",Springville,AL,35146,33.709938,-86.37135,3,$1625.0,2 days ago,https://www.zillow.com/homedetails/124-Clover-Ln-Springville-AL-35146/2070252956_zpid/
"House for rent - 112 Sherwood Dr, Rainbow City, AL 35906",Rainbow City,AL,35906,33.95173,-86.04101,3,$1550.0,2 days ago,https://www.zillow.com/homedetails/112-Sherwood-Dr-Rainbow-City-AL-35906/75979696_zpid/
"House for rent - 6380 Rainbow Row, Pell City, AL 35128",Pell City,AL,35128,33.53634,-86.26952,2,$1425.0,2 days ago,https://www.zillow.com/homedetails/6380-Rainbow-Row-Pell-City-AL-35128/2075545537_zpid/
"Apartment for rent - 4439 N Slauson Cir UNIT 6616, Montgomery, AL 36106",Montgomery,AL,36106,32.339485,-86.233894,3,$1200.0,2 days ago,https://www.zillow.com/homedetails/4439-N-Slauson-Cir-UNIT-6616-Montgomery-AL-36106/2059109952_zpid/
"House for rent - 1629 N St SE, Decatur, AL 35601",Decatur,AL,35601,34.58114,-86.96532,3,$1495.0,4 days ago,https://www.zillow.com/homedetails/1629-N-St-SE-Decatur-AL-35601/2062594610_zpid/
"For Rent - 153 Lena Ln, Meridianville, AL",Meridianville,AL,35759,34.868515,-86.55537,3/4,"$1,750+/$1,895+",3 days ago,"https://www.zillow.com/b/Meridianville-AL/34.868515,-86.55537_ll/"
"For Rent - 2104 Ellsworth Loop Dr, Cullman, AL",Cullman,AL,35055,34.154423,-86.76149,2/3/4/5,"$750+/$1,745+/$1,795+/$1,950+",3 days ago,"https://www.zillow.com/b/Cullman-AL/34.154423,-86.76149_ll/"
"For Rent - 110 County Road 1701, Cullman, AL",Cullman,AL,35058,34.230347,-86.733246,3/4,"$1,645+/$1,695+",3 days ago,"https://www.zillow.com/b/Cullman-AL/34.230347,-86.733246_ll/"
"House for rent - 2090 Springfield Dr, Chelsea, AL 35043",Chelsea,AL,35043,33.341457,-86.57596,3,$2095.0,2 days ago,https://www.zillow.com/homedetails/2090-Springfield-Dr-Chelsea-AL-35043/336935415_zpid/
"Apartment for rent - 1343 Felder Ave, Montgomery, AL 36106",Montgomery,AL,36106,32.358967,-86.286804,2,$1100.0,3D Tour,https://www.zillow.com/homedetails/1343-Felder-Ave-Montgomery-AL-36106/120585411_zpid/
"House for rent - 105 Wakefield Way, Enterprise, AL 36330",Enterprise,AL,36330,31.322325,-85.7985,2,$1275.0,3 days ago,https://www.zillow.com/homedetails/105-Wakefield-Way-Enterprise-AL-36330/109517999_zpid/
"House for rent - 2754 County Line Dr, Trafford, AL 35172",Trafford,AL,35172,33.819405,-86.73503,4,$1200.0,4 days ago,https://www.zillow.com/homedetails/2754-County-Line-Dr-Trafford-AL-35172/870856_zpid/
"Apartment for rent - 552 Harper Ave APT 4, Auburn, AL 36830",Auburn,AL,36830,32.61025,-85.47077,3,$2100.0,4 days ago,https://www.zillow.com/homedetails/552-Harper-Ave-APT-4-Auburn-AL-36830/2061140490_zpid/
"For Rent - 600 S Broadway Ave, Sylacauga, AL",Sylacauga,AL,35150,33.17605,-86.2507,3,$850+,2 days ago,https://www.zillow.com/b/600-s-broadway-ave-sylacauga-al-9n77Nb/
"House for rent - 4913 Robbins Dr, Adamsville, AL 35005",Adamsville,AL,35005,33.59873,-86.956566,3,$1110.0,3 days ago,https://www.zillow.com/homedetails/4913-Robbins-Dr-Adamsville-AL-35005/918305_zpid/
"House for rent - 318 Golden Eagle Cir, Jasper, AL 35504",Jasper,AL,35504,33.84931,-87.25906,4,$1695.0,3 days ago,https://www.zillow.com/homedetails/318-Golden-Eagle-Cir-Jasper-AL-35504/2078054557_zpid/
"House for rent - 1485 Brookhaven Dr, Odenville, AL 35120",Odenville,AL,35120,33.637848,-86.4914,3,$1695.0,4 days ago,https://www.zillow.com/homedetails/1485-Brookhaven-Dr-Odenville-AL-35120/2062059637_zpid/
"For Rent - 30 Coleman Ln, Sylacauga, AL",Sylacauga,AL,35150,33.22248,-86.28043,4,"$1,395+",3 days ago,"https://www.zillow.com/b/Sylacauga-AL/33.22248,-86.28043_ll/"
"House for rent - 1445 Brookhaven Dr, Odenville, AL 35120",Odenville,AL,35120,33.6379,-86.49123,3,$1695.0,4 days ago,https://www.zillow.com/homedetails/1445-Brookhaven-Dr-Odenville-AL-35120/2062103111_zpid/
"House for rent - 1206 Ola Ave, Talladega, AL 35160",Talladega,AL,35160,33.445183,-86.121796,2,$835.0,5 days ago,https://www.zillow.com/homedetails/1206-Ola-Ave-Talladega-AL-35160/76051954_zpid/
"For Rent - 1964 Legacy Cir, Opelika, AL",Opelika,AL,36801,32.68475,-85.401344,2/3,"$1,675+/$1,750+",4 days ago,"https://www.zillow.com/b/Opelika-AL/32.68475,-85.401344_ll/"
"House for rent - 116 Scott Dr, Enterprise, AL 36330",Enterprise,AL,36330,31.338419,-85.83846,3,$1200.0,5 days ago,https://www.zillow.com/homedetails/116-Scott-Dr-Enterprise-AL-36330/109193289_zpid/
"House for rent - 124 Palisades Dr, Enterprise, AL 36330",Enterprise,AL,36330,31.341936,-85.78425,3,$1750.0,5 days ago,https://www.zillow.com/homedetails/124-Palisades-Dr-Enterprise-AL-36330/81680873_zpid/
"For Rent - 26322 Valley Ridge Rd, Madison, AL",Madison,AL,35756,34.73467,-86.85607,4,"$1,859+",5 days ago,"https://www.zillow.com/b/Madison-AL/34.73467,-86.85607_ll/"
"House for rent - 233 Raleigh Ave, Birmingham, AL 35209",Birmingham,AL,35209,33.45851,-86.82421,3,$3800.0,5 days ago,https://www.zillow.com/homedetails/233-Raleigh-Ave-Birmingham-AL-35209/1012454_zpid/
"House for rent - 174 General Bullard Ave, Mobile, AL 36608",Mobile,AL,36608,30.677795,-88.17407,3,$1300.0,3 days ago,https://www.zillow.com/homedetails/174-General-Bullard-Ave-Mobile-AL-36608/50991088_zpid/
"House for rent - 10167 Summerfield Way, Mobile, AL 36695",Mobile,AL,36695,30.661299,-88.28272,4,$1650.0,2 days ago,https://www.zillow.com/homedetails/10167-Summerfield-Way-Mobile-AL-36695/67741565_zpid/
"House for rent - 517 Mock St, Andalusia, AL 36420",Andalusia,AL,36420,31.317537,-86.48591,2,$650.0,4 days ago,https://www.zillow.com/homedetails/517-Mock-St-Andalusia-AL-36420/2066671278_zpid/
"For Rent - 737 47th St N, Birmingham, AL",Birmingham,AL,35212,33.53815,-86.76605,2,$699+,20 days ago,https://www.zillow.com/b/737-47th-st-n-birmingham-al-5hm8Xc/
"For Rent - 42 Woodward Ests, Bessemer, AL",Bessemer,AL,35020,33.42531,-86.940636,3,$799+,21 days ago,"https://www.zillow.com/b/Bessemer-AL/33.42531,-86.940636_ll/"
"House for rent - 84 Sterling Rd, Eastaboga, AL 36260",Eastaboga,AL,36260,33.564453,-86.02317,3,$1495.0,6 days ago,https://www.zillow.com/homedetails/84-Sterling-Rd-Eastaboga-AL-36260/2059242196_zpid/
"House for rent - 2956 Woodruff Mill Rd, Adamsville, AL 35005",Adamsville,AL,35005,33.596,-87.00573,3,$1145.0,5 days ago,https://www.zillow.com/homedetails/2956-Woodruff-Mill-Rd-Adamsville-AL-35005/920134_zpid/
"For Rent - 1235 Cater Lee Way, Foley, AL",Foley,AL,36535,30.413946,-87.70826,3/4,"$2,095+/$2,195+",6 days ago,"https://www.zillow.com/b/Foley-AL/30.413946,-87.70826_ll/"
"House for rent - 60 Sterling Rd, Eastaboga, AL 36260",Eastaboga,AL,36260,33.564472,-86.02347,3,$1495.0,5 days ago,https://www.zillow.com/homedetails/60-Sterling-Rd-Eastaboga-AL-36260/2059242189_zpid/
"House for rent - 88 Keswick Dr, Eastaboga, AL 36260",Eastaboga,AL,36260,33.562035,-86.02401,4,$1595.0,6 days ago,https://www.zillow.com/homedetails/88-Keswick-Dr-Eastaboga-AL-36260/2059242190_zpid/
