street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
5510 Willow Bend Dr,Millbrook,AL,36054,32.509853,-86.367485,5,$469900.0,19 hours ago,https://www.zillow.com/homedetails/5510-Willow-Bend-Dr-Millbrook-AL-36054/121266_zpid/
1105 Drexel Pkwy,Homewood,AL,35209,33.455425,-86.81684,3,$320000.0,9 days on Zillow,https://www.zillow.com/homedetails/1105-Drexel-Pkwy-Homewood-AL-35209/1012271_zpid/
68 N Midway St,Clayton,AL,36016,31.882708,-85.4498,5,$195000.0,80 days on Zillow,https://www.zillow.com/homedetails/68-N-Midway-St-Clayton-AL-36016/2060524761_zpid/
7 Command Hts,Spanish Fort,AL,36527,30.678228,-87.9145,4,$407900.0,"$22,000 (Feb 13)",https://www.zillow.com/homedetails/7-Command-Hts-Spanish-Fort-AL-36527/72726081_zpid/
271 Starr Rd,Hazel Green,AL,35750,34.967403,-86.5631,3,$249900.0,93 days on Zillow,https://www.zillow.com/homedetails/271-Starr-Rd-Hazel-Green-AL-35750/92149873_zpid/
2660 Cheshire Dr S,Mobile,AL,36605,30.635109,-88.11399,4,$70000.0,2 days on Zillow,https://www.zillow.com/homedetails/2660-Cheshire-Dr-S-Mobile-AL-36605/51029050_zpid/
24862 Windward Dr,Athens,AL,35613,34.877293,-86.87747,4,$489900.0,17 hours ago,https://www.zillow.com/homedetails/24862-Windward-Dr-Athens-AL-35613/304690583_zpid/
8526 Scenic Ridge Dr,Pinson,AL,35126,33.753124,-86.65711,3,$350000.0,13 hours ago,https://www.zillow.com/homedetails/8526-Scenic-Ridge-Dr-Pinson-AL-35126/125809226_zpid/
2150 3rd Ct APT 302,Tuscaloosa,AL,35401,33.191647,-87.5404,3,$342500.0,20 hours ago,https://www.zillow.com/homedetails/2150-3rd-Ct-APT-302-Tuscaloosa-AL-35401/122896993_zpid/
8471 Forest Dr,Foley,AL,36535,30.347607,-87.61045,4,$699000.0,3D Tour,https://www.zillow.com/homedetails/8471-Forest-Dr-Foley-AL-36535/90628232_zpid/
8928 Cannstatt Dr SE,Huntsville,AL,35802,34.651047,-86.5484,4,$389900.0,4 days on Zillow,https://www.zillow.com/homedetails/8928-Cannstatt-Dr-SE-Huntsville-AL-35802/92122577_zpid/
1259 Lee Road 439,Salem,AL,36874,32.559555,-85.15238,4,$279900.0,7 days on Zillow,https://www.zillow.com/homedetails/1259-Lee-Road-439-Salem-AL-36874/76026521_zpid/
108 Spring Pl,Alabaster,AL,35007,33.266376,-86.81999,3,$244000.0,20 hours ago,https://www.zillow.com/homedetails/108-Spring-Pl-Alabaster-AL-35007/200139_zpid/
106 Tea Tree Ct,Hazel Green,AL,35750,,,4,$310000.0,21 hours ago,https://www.zillow.com/homedetails/106-Tea-Tree-Ct-Hazel-Green-AL-35750/2068846593_zpid/
430 Ballantrae Rd,Pelham,AL,35124,33.257977,-86.734764,4,$369900.0,13 days on Zillow,https://www.zillow.com/homedetails/430-Ballantrae-Rd-Pelham-AL-35124/104068580_zpid/
215 W Broad St,Eufaula,AL,36027,31.892424,-85.147514,6,$495000.0,89 days on Zillow,https://www.zillow.com/homedetails/215-W-Broad-St-Eufaula-AL-36027/109344476_zpid/
217 Carol Ave,Gadsden,AL,35904,34.036697,-86.01626,3,$67600.0,28 days on Zillow,https://www.zillow.com/homedetails/217-Carol-Ave-Gadsden-AL-35904/210512772_zpid/
38 Telephone Tower Rd,Laceys Spring,AL,35754,34.48589,-86.62143,3,$395000.0,"$30,000 (Dec 29)",https://www.zillow.com/homedetails/38-Telephone-Tower-Rd-Laceys-Spring-AL-35754/109597383_zpid/
1608 Osceola St,Dothan,AL,36303,31.233446,-85.41585,4,$289400.0,4 days on Zillow,https://www.zillow.com/homedetails/1608-Osceola-St-Dothan-AL-36303/76015904_zpid/
160 Booth Rd,Montgomery,AL,36108,32.353397,-86.45173,4,$105000.0,"$10,000 (Feb 17)",https://www.zillow.com/homedetails/160-Booth-Rd-Montgomery-AL-36108/72824618_zpid/
4312 13th Ave N,Birmingham,AL,35212,33.546215,-86.772766,4,$149900.0,17 days on Zillow,https://www.zillow.com/homedetails/4312-13th-Ave-N-Birmingham-AL-35212/955751_zpid/
242 Strong Rd,Talladega,AL,35160,33.471264,-86.235855,3,$124000.0,39 days on Zillow,https://www.zillow.com/homedetails/242-Strong-Rd-Talladega-AL-35160/76051244_zpid/
1511 20th St N,Birmingham,AL,35234,33.531776,-86.816696,3,$155000.0,17 hours ago,https://www.zillow.com/homedetails/1511-20th-St-N-Birmingham-AL-35234/936103_zpid/
1866 Summit Ln,Auburn,AL,36832,32.55802,-85.52692,3,$320000.0,8 days on Zillow,https://www.zillow.com/homedetails/1866-Summit-Ln-Auburn-AL-36832/76033704_zpid/
31705 Wildflower Trl,Spanish Fort,AL,36527,30.692179,-87.816124,4,$615000.0,3D Tour,https://www.zillow.com/homedetails/31705-Wildflower-Trl-Spanish-Fort-AL-36527/120115332_zpid/
1972 Herman Rd,Jasper,AL,35503,33.9742,-87.24033,3,$300000.0,7 days on Zillow,https://www.zillow.com/homedetails/1972-Herman-Rd-Jasper-AL-35503/2077645846_zpid/
3655 County Road 852,Crane Hill,AL,35053,34.057896,-87.015724,3,$419000.0,20 hours ago,https://www.zillow.com/homedetails/3655-County-Road-852-Crane-Hill-AL-35053/109240473_zpid/
10629 State Highway 101,Town Creek,AL,35672,34.471783,-87.433975,3,$429900.0,16 hours ago,https://www.zillow.com/homedetails/10629-State-Highway-101-Town-Creek-AL-35672/2059099117_zpid/
7040 Grier Rd,Wetumpka,AL,36092,32.688618,-86.157684,3,$153500.0,3 days on Zillow,https://www.zillow.com/homedetails/7040-Grier-Rd-Wetumpka-AL-36092/104732_zpid/
728 Dennis Dr,Saraland,AL,36571,30.804775,-88.076065,3,$225000.0,20 hours ago,https://www.zillow.com/homedetails/728-Dennis-Dr-Saraland-AL-36571/50959854_zpid/
626 Memory Ln,Ohatchee,AL,36271,33.70817,-86.142365,4,$399950.0,24 days on Zillow,https://www.zillow.com/homedetails/626-Memory-Ln-Ohatchee-AL-36271/109292122_zpid/
7287 Elmo Ave,Theodore,AL,36582,30.539724,-88.17624,4,$179189.0,20 days on Zillow,https://www.zillow.com/homedetails/7287-Elmo-Ave-Theodore-AL-36582/51055617_zpid/
1717 Grouse St,Foley,AL,36535,30.3854,-87.6661,4,$328490.0,13 hours ago,https://www.zillow.com/homedetails/1717-Grouse-St-Foley-AL-36535/2061838436_zpid/
1400 45th St,Birmingham,AL,35208,33.488716,-86.893654,3,$140000.0,3 days on Zillow,https://www.zillow.com/homedetails/1400-45th-St-Birmingham-AL-35208/996428_zpid/
14409 Crooked Stick Pl,Athens,AL,35613,34.765396,-86.92632,3,$319900.0,13 hours ago,https://www.zillow.com/homedetails/14409-Crooked-Stick-Pl-Athens-AL-35613/305438396_zpid/
553 Creekview Dr,Pelham,AL,35124,33.30783,-86.81145,4,$245000.0,41 days on Zillow,https://www.zillow.com/homedetails/553-Creekview-Dr-Pelham-AL-35124/196670_zpid/
4897 County Road 343,Town Creek,AL,35672,34.541164,-87.4509,3,$484900.0,21 hours ago,https://www.zillow.com/homedetails/4897-County-Road-343-Town-Creek-AL-35672/109369999_zpid/
501 Kansas St,Stevenson,AL,35772,34.866756,-85.831604,4,$140000.0,"$29,900 (Feb 13)",https://www.zillow.com/homedetails/501-Kansas-St-Stevenson-AL-35772/2062419495_zpid/
316 Buffalo Creek Dr,Toney,AL,35773,34.884377,-86.78059,3,$240000.0,18 hours ago,https://www.zillow.com/homedetails/316-Buffalo-Creek-Dr-Toney-AL-35773/92157118_zpid/
2010 E Lake Blvd,Birmingham,AL,35217,33.578182,-86.75663,2,$95999.0,1 day on Zillow,https://www.zillow.com/homedetails/2010-E-Lake-Blvd-Birmingham-AL-35217/945235_zpid/
1385 S Donahue Dr APT 5201,Auburn,AL,36832,32.57751,-85.48767,3,$259000.0,1 day on Zillow,https://www.zillow.com/homedetails/1385-S-Donahue-Dr-APT-5201-Auburn-AL-36832/2104595518_zpid/
1130 Seven Hills Dr,Mobile,AL,36695,30.666704,-88.286095,3,$189950.0,5 days on Zillow,https://www.zillow.com/homedetails/1130-Seven-Hills-Dr-Mobile-AL-36695/50980497_zpid/
3820 Old Highway 431,Owens Cross Roads,AL,35763,34.56215,-86.453,3,$299999.0,31 days on Zillow,https://www.zillow.com/homedetails/3820-Old-Highway-431-Owens-Cross-Roads-AL-35763/92086702_zpid/
338 County Road 98,Bridgeport,AL,35740,34.9394,-85.780235,2,$119900.0,14 hours ago,https://www.zillow.com/homedetails/338-County-Road-98-Bridgeport-AL-35740/2059098084_zpid/
4371 McLain St N,Gadsden,AL,35903,33.97983,-85.89034,3,$189900.0,"$29,100 (Feb 1)",https://www.zillow.com/homedetails/4371-McLain-St-N-Gadsden-AL-35903/2062729662_zpid/
5420 Saddle Ridge Ln,Pinson,AL,35126,33.67661,-86.66022,4,$199900.0,19 hours ago,https://www.zillow.com/homedetails/5420-Saddle-Ridge-Ln-Pinson-AL-35126/2059102721_zpid/
2610 Green Mountain Rd SE,Huntsville,AL,35803,34.628735,-86.52917,5,$518000.0,17 hours ago,https://www.zillow.com/homedetails/2610-Green-Mountain-Rd-SE-Huntsville-AL-35803/92145147_zpid/
1012 Butler Dr,Athens,AL,35611,34.8059,-86.98127,3,$249900.0,80 days on Zillow,https://www.zillow.com/homedetails/1012-Butler-Dr-Athens-AL-35611/249170205_zpid/
3518 Foxhall Dr,Montgomery,AL,36111,32.341908,-86.25643,3,$155000.0,6 days on Zillow,https://www.zillow.com/homedetails/3518-Foxhall-Dr-Montgomery-AL-36111/72808627_zpid/
306 S Pensacola Ave,Geneva,AL,36340,31.01188,-85.880875,4,$199000.0,21 days on Zillow,https://www.zillow.com/homedetails/306-S-Pensacola-Ave-Geneva-AL-36340/109442199_zpid/
11411 Crestfield Dr SE,Huntsville,AL,35803,34.63256,-86.55876,3,$235000.0,"$24,500 (Feb 7)",https://www.zillow.com/homedetails/11411-Crestfield-Dr-SE-Huntsville-AL-35803/92084191_zpid/
3159 Malone Dr,Montgomery,AL,36106,32.357822,-86.26127,2,$220000.0,16 hours ago,https://www.zillow.com/homedetails/3159-Malone-Dr-Montgomery-AL-36106/72802736_zpid/
421 Ferncliff Dr,Birmingham,AL,35213,33.520447,-86.742386,4,$394500.0,5 days on Zillow,https://www.zillow.com/homedetails/421-Ferncliff-Dr-Birmingham-AL-35213/961264_zpid/
629 72nd St S,Birmingham,AL,35206,33.551144,-86.725655,3,$165000.0,3 days on Zillow,https://www.zillow.com/homedetails/629-72nd-St-S-Birmingham-AL-35206/952258_zpid/
96 Marlen Cir,Sylacauga,AL,35150,33.221874,-86.2392,3,$314500.0,15 hours ago,https://www.zillow.com/homedetails/96-Marlen-Cir-Sylacauga-AL-35150/2059098308_zpid/
3300 Calumet Rd,Jasper,AL,35501,33.81693,-87.29191,3,$130000.0,7 days on Zillow,https://www.zillow.com/homedetails/3300-Calumet-Rd-Jasper-AL-35501/124035426_zpid/
3329 Walnut Ave SW,Birmingham,AL,35221,33.458885,-86.8879,4,$129900.0,17 hours ago,https://www.zillow.com/homedetails/3329-Walnut-Ave-SW-Birmingham-AL-35221/1010277_zpid/
220 County Road 1401,Cullman,AL,35058,34.209072,-86.81845,3,$209000.0,13 days on Zillow,https://www.zillow.com/homedetails/220-County-Road-1401-Cullman-AL-35058/109234522_zpid/
504 N Cherokee Ave,Dothan,AL,36303,31.234077,-85.417015,7,$339900.0,"$35,000 (Feb 14)",https://www.zillow.com/homedetails/504-N-Cherokee-Ave-Dothan-AL-36303/76015902_zpid/
1100 3rd Ave,Opelika,AL,36801,32.648537,-85.38601,6,$298500.0,115 days on Zillow,https://www.zillow.com/homedetails/1100-3rd-Ave-Opelika-AL-36801/76022055_zpid/
10280 Wulff Rd S,Semmes,AL,36575,30.76431,-88.285446,3,$399000.0,"$50,000 (Feb 4)",https://www.zillow.com/homedetails/10280-Wulff-Rd-S-Semmes-AL-36575/88896724_zpid/
111 Alpha Ln,Huntsville,AL,35811,34.813644,-86.49819,5,$239900.0,4 days on Zillow,https://www.zillow.com/homedetails/111-Alpha-Ln-Huntsville-AL-35811/92084726_zpid/
4071 Springdale Rd,Mobile,AL,36609,30.664785,-88.15431,3,$159500.0,17 days on Zillow,https://www.zillow.com/homedetails/4071-Springdale-Rd-Mobile-AL-36609/50999466_zpid/
5709 Marchester Cir,Pinson,AL,35126,33.669586,-86.633644,3,$224900.0,14 hours ago,https://www.zillow.com/homedetails/5709-Marchester-Cir-Pinson-AL-35126/55537171_zpid/
15173 Marem Dr,Foley,AL,36535,30.345387,-87.76486,3,$189400.0,"$10,000 (Feb 18)",https://www.zillow.com/homedetails/15173-Marem-Dr-Foley-AL-36535/247870557_zpid/
798 Claxton Ave N,Elba,AL,36323,31.423231,-86.07237,4,$179900.0,42 days on Zillow,https://www.zillow.com/homedetails/798-Claxton-Ave-N-Elba-AL-36323/109198762_zpid/
1710 Country Club Rd,Eufaula,AL,36027,31.894524,-85.16707,4,$695000.0,18 hours ago,https://www.zillow.com/homedetails/1710-Country-Club-Rd-Eufaula-AL-36027/109352827_zpid/
16557 Zehner Rd,Athens,AL,35611,34.799747,-87.07572,3,$265000.0,"$10,000 (Feb 17)",https://www.zillow.com/homedetails/16557-Zehner-Rd-Athens-AL-35611/2061885773_zpid/
128 Glen Cross Cir,Trussville,AL,35173,33.597473,-86.62038,4,$365000.0,11 days on Zillow,https://www.zillow.com/homedetails/128-Glen-Cross-Cir-Trussville-AL-35173/2059302865_zpid/
306 Hine St N,Athens,AL,35611,34.806435,-86.98276,3,$219900.0,"$10,000 (Feb 6)",https://www.zillow.com/homedetails/306-Hine-St-N-Athens-AL-35611/128470803_zpid/
350 Twin Branch Dr S,Satsuma,AL,36572,30.862625,-88.04208,3,$225000.0,13 hours ago,https://www.zillow.com/homedetails/350-Twin-Branch-Dr-S-Satsuma-AL-36572/50955788_zpid/
821 Weatherby Dr,Tuscaloosa,AL,35405,33.13587,-87.54801,3,$249900.0,13 hours ago,https://www.zillow.com/homedetails/821-Weatherby-Dr-Tuscaloosa-AL-35405/50868547_zpid/
410 Cove Creek Rd,Gadsden,AL,35903,34.008575,-85.93001,3,$269900.0,22 days on Zillow,https://www.zillow.com/homedetails/410-Cove-Creek-Rd-Gadsden-AL-35903/75966384_zpid/
105 Cobblestone St,Dothan,AL,36305,31.223614,-85.45344,3,$295000.0,6 days on Zillow,https://www.zillow.com/homedetails/105-Cobblestone-St-Dothan-AL-36305/76013603_zpid/
539 63rd St S,Birmingham,AL,35212,33.539345,-86.74067,4,$214900.0,17 hours ago,https://www.zillow.com/homedetails/539-63rd-St-S-Birmingham-AL-35212/958053_zpid/
770 Targum Rd,Hartselle,AL,35640,34.438072,-87.04076,3,$279000.0,3D Tour,https://www.zillow.com/homedetails/770-Targum-Rd-Hartselle-AL-35640/109625734_zpid/
240 Locust Ln,Tuscumbia,AL,35674,34.72004,-87.78147,3,$289900.0,"$10,000 (Jan 17)",https://www.zillow.com/homedetails/240-Locust-Ln-Tuscumbia-AL-35674/75943392_zpid/
1825 Potter Rd,Bessemer,AL,35020,33.36014,-86.9684,4,$243000.0,1 day on Zillow,https://www.zillow.com/homedetails/1825-Potter-Rd-Bessemer-AL-35020/1052138_zpid/
17893 W Market St,Athens,AL,35614,34.81845,-87.00221,2,$199900.0,35 days on Zillow,https://www.zillow.com/homedetails/17893-W-Market-St-Athens-AL-35614/249171129_zpid/
1812 Briarwood St,Prattville,AL,36066,32.463875,-86.41994,3,$287900.0,"$12,099 (Feb 14)",https://www.zillow.com/homedetails/1812-Briarwood-St-Prattville-AL-36066/66702061_zpid/
1532 15th St S #1532,Birmingham,AL,35205,33.492188,-86.80176,1,$105000.0,22 hours ago,https://www.zillow.com/homedetails/1532-15th-St-S-1532-Birmingham-AL-35205/80755767_zpid/
10659 Ski Chaste Ln,Axis,AL,36505,30.913103,-88.01229,3,$449900.0,11 days on Zillow,https://www.zillow.com/homedetails/10659-Ski-Chaste-Ln-Axis-AL-36505/250199543_zpid/
1 Berrywood Dr #1,Birmingham,AL,35216,33.428467,-86.81033,3,$249900.0,11 days on Zillow,https://www.zillow.com/homedetails/1-Berrywood-Dr-1-Birmingham-AL-35216/80731312_zpid/
2911 Pahokee Trce,Birmingham,AL,35243,33.41697,-86.73449,5,$499900.0,"$30,000 (Feb 6)",https://www.zillow.com/homedetails/2911-Pahokee-Trce-Birmingham-AL-35243/989023_zpid/
107 Turnberry Ct,Prattville,AL,36066,32.46657,-86.41398,3,$219000.0,7 days on Zillow,https://www.zillow.com/homedetails/107-Turnberry-Ct-Prattville-AL-36066/80396915_zpid/
1726 Alston Farm Rd,Columbiana,AL,35051,33.20586,-86.56604,3,$525000.0,1 day on Zillow,https://www.zillow.com/homedetails/1726-Alston-Farm-Rd-Columbiana-AL-35051/208883_zpid/
101 Morris Ave,Clanton,AL,35045,32.852997,-86.63421,2,$199999.0,18 hours ago,https://www.zillow.com/homedetails/101-Morris-Ave-Clanton-AL-35045/112778023_zpid/
1340 Alford Ave,Hoover,AL,35226,33.435123,-86.821236,4,$339900.0,12 days on Zillow,https://www.zillow.com/homedetails/1340-Alford-Ave-Hoover-AL-35226/1014422_zpid/
9611 Todd Mill Rd SE,Huntsville,AL,35803,34.641094,-86.54616,4,$230000.0,"$9,900 (Feb 16)",https://www.zillow.com/homedetails/9611-Todd-Mill-Rd-SE-Huntsville-AL-35803/92102138_zpid/
984 Autumn Ridge Rd,Montgomery,AL,36117,32.367844,-86.16572,3,$244900.0,4 days on Zillow,https://www.zillow.com/homedetails/984-Autumn-Ridge-Rd-Montgomery-AL-36117/118933780_zpid/
180 Cove Ln,Pelham,AL,35124,33.255554,-86.77464,4,$335000.0,14 hours ago,https://www.zillow.com/homedetails/180-Cove-Ln-Pelham-AL-35124/67442754_zpid/
5828 Woodgate Rd,Mobile,AL,36609,30.648369,-88.17841,3,$175000.0,4 days on Zillow,https://www.zillow.com/homedetails/5828-Woodgate-Rd-Mobile-AL-36609/50997610_zpid/
200 Helton Ave,Hazel Green,AL,35750,34.923172,-86.651596,4,$185000.0,"$5,000 (Dec 7)",https://www.zillow.com/homedetails/200-Helton-Ave-Hazel-Green-AL-35750/109374098_zpid/
2588 Arapahoe Cir,Auburn,AL,36830,32.608887,-85.42462,4,$335000.0,11 days on Zillow,https://www.zillow.com/homedetails/2588-Arapahoe-Cir-Auburn-AL-36830/76047625_zpid/
166 Buena Vista Dr,Daphne,AL,36526,30.640347,-87.89075,3,$294900.0,6 days on Zillow,https://www.zillow.com/homedetails/166-Buena-Vista-Dr-Daphne-AL-36526/72736074_zpid/
3008 Rocky Springs Ct,Mobile,AL,36693,30.62804,-88.189384,3,$215230.0,"$18,770 (Feb 14)",https://www.zillow.com/homedetails/3008-Rocky-Springs-Ct-Mobile-AL-36693/51039342_zpid/
12190 Old Highway 280,Chelsea,AL,35043,33.353287,-86.66166,4,$209900.0,5 days on Zillow,https://www.zillow.com/homedetails/12190-Old-Highway-280-Chelsea-AL-35043/336933591_zpid/
2608 Walton Ave,Mobile,AL,36606,30.677277,-88.103546,3,$239900.0,15 hours ago,https://www.zillow.com/homedetails/2608-Walton-Ave-Mobile-AL-36606/51019226_zpid/
115 Orleans Way,Daphne,AL,36526,30.64263,-87.82643,4,$297000.0,6 days on Zillow,https://www.zillow.com/homedetails/115-Orleans-Way-Daphne-AL-36526/72733723_zpid/
3303 S Perry St,Montgomery,AL,36105,32.346867,-86.306114,4,$170000.0,"$10,000 (Feb 14)",https://www.zillow.com/homedetails/3303-S-Perry-St-Montgomery-AL-36105/72798937_zpid/
898 Highland Dr,Madison,AL,35758,34.716873,-86.72546,4,$384900.0,3 days on Zillow,https://www.zillow.com/homedetails/898-Highland-Dr-Madison-AL-35758/92155083_zpid/
5718 Tannahill Cir SE,Huntsville,AL,35802,34.686825,-86.565,5,$595000.0,21 days on Zillow,https://www.zillow.com/homedetails/5718-Tannahill-Cir-SE-Huntsville-AL-35802/92161936_zpid/
1700 Sibert Dr,Glencoe,AL,35905,33.92969,-85.98212,3,$349900.0,3 days on Zillow,https://www.zillow.com/homedetails/1700-Sibert-Dr-Glencoe-AL-35905/75987921_zpid/
369 Chesser Plantation Ln,Chelsea,AL,35043,33.355335,-86.624,3,$320000.0,5 days on Zillow,https://www.zillow.com/homedetails/369-Chesser-Plantation-Ln-Chelsea-AL-35043/67441451_zpid/
13600 County Road 66,Loxley,AL,36551,30.627127,-87.79083,3,$249999.0,"$4,901 (Feb 13)",https://www.zillow.com/homedetails/13600-County-Road-66-Loxley-AL-36551/196053798_zpid/
3152 Gentilly Ct,Montgomery,AL,36116,32.314358,-86.242065,3,$59800.0,7 days on Zillow,https://www.zillow.com/homedetails/3152-Gentilly-Ct-Montgomery-AL-36116/72804232_zpid/
5557 Saddle Ridge Dr,Pinson,AL,35126,33.67635,-86.65838,3,$200000.0,13 hours ago,https://www.zillow.com/homedetails/5557-Saddle-Ridge-Dr-Pinson-AL-35126/2059095887_zpid/
1401 Bitterne Ct,Opelika,AL,36804,32.637535,-85.3407,5,$409900.0,3D Tour,https://www.zillow.com/homedetails/1401-Bitterne-Ct-Opelika-AL-36804/120127125_zpid/
309 E Indian Creek Dr,Mobile,AL,36607,30.696213,-88.08466,3,$299900.0,"$25,100 (Feb 15)",https://www.zillow.com/homedetails/309-E-Indian-Creek-Dr-Mobile-AL-36607/2070825678_zpid/
175 Forestbrook Dr,Madison,AL,35757,34.78055,-86.73202,4,$295000.0,46 days on Zillow,https://www.zillow.com/homedetails/175-Forestbrook-Dr-Madison-AL-35757/108262726_zpid/
13771 Shaffer Dr,Vance,AL,35490,33.300323,-87.17447,4,$130000.0,"$9,900 (Jan 1)",https://www.zillow.com/homedetails/13771-Shaffer-Dr-Vance-AL-35490/83263174_zpid/
3909 Beech Ave SW,Huntsville,AL,35805,34.71787,-86.62081,4,$210000.0,"$5,000 (Jan 25)",https://www.zillow.com/homedetails/3909-Beech-Ave-SW-Huntsville-AL-35805/92106263_zpid/
172 Fairway Dr,Daphne,AL,36526,30.645597,-87.90035,3,$299500.0,"$15,500 (Feb 19)",https://www.zillow.com/homedetails/172-Fairway-Dr-Daphne-AL-36526/72736203_zpid/
10652 W Lake Rd,Mobile,AL,36695,30.618399,-88.29379,4,$335000.0,3 days on Zillow,https://www.zillow.com/homedetails/10652-W-Lake-Rd-Mobile-AL-36695/67753737_zpid/
106 Dingler Hill Rd,Nauvoo,AL,35578,33.972893,-87.48935,4,$189900.0,4 days on Zillow,https://www.zillow.com/homedetails/106-Dingler-Hill-Rd-Nauvoo-AL-35578/113741118_zpid/
1145 County Road 54,Centre,AL,35960,34.1231,-85.59284,3,$189900.0,1 day on Zillow,https://www.zillow.com/homedetails/1145-County-Road-54-Centre-AL-35960/229203255_zpid/
510 County Road 363,Crane Hill,AL,35053,,,4,$639900.0,10 days on Zillow,https://www.zillow.com/homedetails/510-County-Road-363-Crane-Hill-AL-35053/2072990943_zpid/
333 Summerglen Rd SW,Madison,AL,35756,34.617203,-86.748985,5,$450900.0,"$24,000 (Feb 17)",https://www.zillow.com/homedetails/333-Summerglen-Rd-SW-Madison-AL-35756/305472743_zpid/
13436 Wendy Dr,Madison,AL,35757,34.750526,-86.79208,3,$285000.0,10 days on Zillow,https://www.zillow.com/homedetails/13436-Wendy-Dr-Madison-AL-35757/304690530_zpid/
17104 Sugar Loop,Foley,AL,36535,30.426897,-87.74127,4,$298000.0,16 hours ago,https://www.zillow.com/homedetails/17104-Sugar-Loop-Foley-AL-36535/84398741_zpid/
2329 7th St S,Clanton,AL,35046,32.79799,-86.57395,3,$449999.0,14 hours ago,https://www.zillow.com/homedetails/2329-7th-St-S-Clanton-AL-35046/2059097404_zpid/
1808 National Rd,Dothan,AL,36301,31.140972,-85.439514,4,$450000.0,11 days on Zillow,https://www.zillow.com/homedetails/1808-National-Rd-Dothan-AL-36301/252417150_zpid/
376 Jent Rd,Cordova,AL,35550,33.709496,-87.197296,3,$185000.0,6 days on Zillow,https://www.zillow.com/homedetails/376-Jent-Rd-Cordova-AL-35550/76078501_zpid/
455 County Road 1857,Arab,AL,35016,34.301987,-86.47836,3,$229000.0,"$10,000 (Feb 3)",https://www.zillow.com/homedetails/455-County-Road-1857-Arab-AL-35016/109467611_zpid/
202 Oak Ridge Pl,Brewton,AL,36426,31.1489,-87.05481,4,$259000.0,19 hours ago,https://www.zillow.com/homedetails/202-Oak-Ridge-Pl-Brewton-AL-36426/110298845_zpid/
13388 Monticello Blvd,Daphne,AL,36527,,,4,$351900.0,15 hours ago,https://www.zillow.com/homedetails/13388-Monticello-Blvd-Daphne-AL-36527/2059098798_zpid/
2836 County Road 88,Winfield,AL,35594,33.9064,-87.79516,3,$59900.0,12 days on Zillow,https://www.zillow.com/homedetails/2836-County-Road-88-Winfield-AL-35594/232700209_zpid/
2667 Janice Cir,Birmingham,AL,35235,33.65713,-86.63435,4,$208000.0,20 days on Zillow,https://www.zillow.com/homedetails/2667-Janice-Cir-Birmingham-AL-35235/888341_zpid/
12727 Clyde Cir,Mc Calla,AL,35111,33.269722,-87.18755,3,$130000.0,13 hours ago,https://www.zillow.com/homedetails/12727-Clyde-Cir-Mc-Calla-AL-35111/83258661_zpid/
123 Anna Kathryn Dr,Gurley,AL,35748,34.75742,-86.418976,4,$299900.0,31 days on Zillow,https://www.zillow.com/homedetails/123-Anna-Kathryn-Dr-Gurley-AL-35748/92079314_zpid/
13414 Monticello Blvd,Daphne,AL,36527,,,4,$336900.0,18 hours ago,https://www.zillow.com/homedetails/13414-Monticello-Blvd-Daphne-AL-36527/2059100114_zpid/
13406 Monticello Blvd,Daphne,AL,36527,,,4,$336900.0,18 hours ago,https://www.zillow.com/homedetails/13406-Monticello-Blvd-Daphne-AL-36527/2059100736_zpid/
600 Fernway Dr,Jasper,AL,35501,33.848095,-87.25002,3,$159900.0,17 days on Zillow,https://www.zillow.com/homedetails/600-Fernway-Dr-Jasper-AL-35501/76071922_zpid/
2403 Little Cove Rd,Owens Cross Roads,AL,35763,34.682365,-86.45268,3,$475000.0,16 days on Zillow,https://www.zillow.com/homedetails/2403-Little-Cove-Rd-Owens-Cross-Roads-AL-35763/92130859_zpid/
4250 Jolley Rd,Bessemer,AL,35022,33.269974,-86.98456,3,$265000.0,"$35,000 (Feb 16)",https://www.zillow.com/homedetails/4250-Jolley-Rd-Bessemer-AL-35022/1067596_zpid/
100 Indian Valley Rd,Huntsville,AL,35806,34.787575,-86.68691,4,$339000.0,"$21,000 (Feb 2)",https://www.zillow.com/homedetails/100-Indian-Valley-Rd-Huntsville-AL-35806/92100264_zpid/
1995 County Road 167,Billingsley,AL,36006,32.631626,-86.71358,4,$129900.0,"$10,000 (Dec 11)",https://www.zillow.com/homedetails/1995-County-Road-167-Billingsley-AL-36006/67044_zpid/
3204 Angus Ln,Birmingham,AL,35242,33.405037,-86.714195,3,$359000.0,15 days on Zillow,https://www.zillow.com/homedetails/3204-Angus-Ln-Birmingham-AL-35242/184528_zpid/
6293 Leslie Dr,Pinson,AL,35126,33.687077,-86.677216,4,$269999.0,"$9,991 (Jan 17)",https://www.zillow.com/homedetails/6293-Leslie-Dr-Pinson-AL-35126/880916_zpid/
340 Warren Dr,Weaver,AL,36277,33.771687,-85.80312,4,$379900.0,42 days on Zillow,https://www.zillow.com/homedetails/340-Warren-Dr-Weaver-AL-36277/109321062_zpid/
318 Lucas Gap,Guntersville,AL,35976,34.456654,-86.27214,3,$260000.0,10 days on Zillow,https://www.zillow.com/homedetails/318-Lucas-Gap-Guntersville-AL-35976/137948_zpid/
