street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
1235 McAllister St APT 112,San Francisco,CA,94115,37.778034,-122.43251,1,$445666.0,Sold 10/25/2022,https://www.zillow.com/homedetails/1235-McAllister-St-APT-112-San-Francisco-CA-94115/15078154_zpid/
140 S Van Ness Ave UNIT 940,San Francisco,CA,94103,37.7717,-122.41885,2,$850000.0,Sold 10/25/2022,https://www.zillow.com/homedetails/140-S-Van-Ness-Ave-UNIT-940-San-Francisco-CA-94103/64969875_zpid/
8300 Oceanview Ter APT 306,San Francisco,CA,94132,37.71042,-122.467705,1,$605000.0,Sold 10/25/2022,https://www.zillow.com/homedetails/8300-Oceanview-Ter-APT-306-San-Francisco-CA-94132/67394898_zpid/
351 Stoneridge Ln #5102,San Francisco,CA,94134,,,2,$690000.0,Sold 10/25/2022,https://www.zillow.com/homedetails/351-Stoneridge-Ln-5102-San-Francisco-CA-94134/2062652798_zpid/
143 Habitat Ter,San Francisco,CA,94112,37.71091,-122.46086,3,$531775.0,Sold 10/25/2022,https://www.zillow.com/homedetails/143-Habitat-Ter-San-Francisco-CA-94112/2064109303_zpid/
900 Bush St APT 302,San Francisco,CA,94109,37.789944,-122.41273,1,$540000.0,Sold 10/24/2022,https://www.zillow.com/homedetails/900-Bush-St-APT-302-San-Francisco-CA-94109/15069006_zpid/
601 Van Ness Ave APT 75,San Francisco,CA,94102,37.78168,-122.42091,2,$729000.0,Sold 10/24/2022,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-75-San-Francisco-CA-94102/15077599_zpid/
351 Stoneridge Ln,San Francisco,CA,94134,37.710228,-122.42626,2,$690000.0,Sold 10/24/2022,https://www.zillow.com/homedetails/351-Stoneridge-Ln-San-Francisco-CA-94134/15177739_zpid/
249 Shipley St APT 1,San Francisco,CA,94107,37.77889,-122.403755,2,$730000.0,Sold 10/24/2022,https://www.zillow.com/homedetails/249-Shipley-St-APT-1-San-Francisco-CA-94107/49815265_zpid/
325 Berry St APT 614,San Francisco,CA,94158,37.773254,-122.39556,1,$800000.0,Sold 10/24/2022,https://www.zillow.com/homedetails/325-Berry-St-APT-614-San-Francisco-CA-94158/83153288_zpid/
244 Downey St APT 3,San Francisco,CA,94117,37.76469,-122.44649,1,$825000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/244-Downey-St-APT-3-San-Francisco-CA-94117/15087806_zpid/
332 Silliman St,San Francisco,CA,94134,37.7305,-122.40878,2,$300000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/332-Silliman-St-San-Francisco-CA-94134/15166943_zpid/
95 Ora Way UNIT 202F,San Francisco,CA,94131,37.74037,-122.437485,1,$405000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/95-Ora-Way-UNIT-202F-San-Francisco-CA-94131/15199910_zpid/
342-344 Sussex St,San Francisco,CA,94131,37.73727,-122.43851,3,$835000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/342-344-Sussex-St-San-Francisco-CA-94131/15200538_zpid/
695 5th St APT 6,San Francisco,CA,94107,37.775696,-122.39724,1,$749000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/695-5th-St-APT-6-San-Francisco-CA-94107/80756362_zpid/
342 Sussex St,San Francisco,CA,94131,37.73727,-122.43851,3,$835000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/342-Sussex-St-San-Francisco-CA-94131/2061257797_zpid/
95 Ora Way UNIT F202,San Francisco,CA,94131,37.74037,-122.4375,1,$405000.0,Sold 10/21/2022,https://www.zillow.com/homedetails/95-Ora-Way-UNIT-F202-San-Francisco-CA-94131/2099255705_zpid/
865 Corbett Ave APT 6,San Francisco,CA,94131,37.752983,-122.44337,2,$680000.0,Sold 10/20/2022,https://www.zillow.com/homedetails/865-Corbett-Ave-APT-6-San-Francisco-CA-94131/15131015_zpid/
145 Gardenside Dr APT 9,San Francisco,CA,94131,37.754333,-122.444984,2,$30000.0,Sold 10/20/2022,https://www.zillow.com/homedetails/145-Gardenside-Dr-APT-9-San-Francisco-CA-94131/15132790_zpid/
145 Gardenside Dr APT 10,San Francisco,CA,94131,37.754333,-122.444984,2,$30000.0,Sold 10/20/2022,https://www.zillow.com/homedetails/145-Gardenside-Dr-APT-10-San-Francisco-CA-94131/15132791_zpid/
10 Kennedy Pl #305,San Francisco,CA,94124,37.728172,-122.36766,2,$699000.0,Sold 10/20/2022,https://www.zillow.com/homedetails/10-Kennedy-Pl-305-San-Francisco-CA-94124/325647874_zpid/
198 Valencia St #302,San Francisco,CA,94103,,,1,$698000.0,Sold 10/20/2022,https://www.zillow.com/homedetails/198-Valencia-St-302-San-Francisco-CA-94103/2061088807_zpid/
633 Capp St #A,San Francisco,CA,94110,37.756557,-122.417465,2,$725000.0,Sold 10/20/2022,https://www.zillow.com/homedetails/633-Capp-St-A-San-Francisco-CA-94110/2061787257_zpid/
955 Corbett Ave APT 8,San Francisco,CA,94131,37.751587,-122.44341,1,$710000.0,Sold 10/19/2022,https://www.zillow.com/homedetails/955-Corbett-Ave-APT-8-San-Francisco-CA-94131/15131814_zpid/
1221 Harrison St APT 17,San Francisco,CA,94103,37.7731,-122.408676,1,$834000.0,Sold 10/19/2022,https://www.zillow.com/homedetails/1221-Harrison-St-APT-17-San-Francisco-CA-94103/64971634_zpid/
1 Wattson Pl #2,San Francisco,CA,94112,37.723564,-122.43688,2,$685000.0,Sold 10/19/2022,https://www.zillow.com/homedetails/1-Wattson-Pl-2-San-Francisco-CA-94112/184802007_zpid/
208 N Lake Merced Hls APT 4D,San Francisco,CA,94132,37.713387,-122.483376,2,$760000.0,Sold 10/19/2022,https://www.zillow.com/homedetails/208-N-Lake-Merced-Hls-APT-4D-San-Francisco-CA-94132/2069857557_zpid/
47-49 Ceres St,San Francisco,CA,94124,37.73018,-122.39404,3,$92500.0,Sold 10/18/2022,https://www.zillow.com/homedetails/47-49-Ceres-St-San-Francisco-CA-94124/15158888_zpid/
340 6th St UNIT 201,San Francisco,CA,94103,37.7778,-122.40523,2,$835000.0,Sold 10/18/2022,https://www.zillow.com/homedetails/340-6th-St-UNIT-201-San-Francisco-CA-94103/80739515_zpid/
234 27th St,San Francisco,CA,94131,37.747192,-122.42613,1,$630000.0,Sold 10/18/2022,https://www.zillow.com/homedetails/234-27th-St-San-Francisco-CA-94131/332862917_zpid/
234 27th St #1,San Francisco,CA,94131,37.747192,-122.42613,1,$630000.0,Sold 10/18/2022,https://www.zillow.com/homedetails/234-27th-St-1-San-Francisco-CA-94131/2061869785_zpid/
1235 McAllister St APT 312,San Francisco,CA,94115,37.778034,-122.43251,1,$461777.0,Sold 10/17/2022,https://www.zillow.com/homedetails/1235-McAllister-St-APT-312-San-Francisco-CA-94115/15078175_zpid/
1730 Broderick St APT 1,San Francisco,CA,94115,37.78641,-122.44154,1,$815000.0,Sold 10/17/2022,https://www.zillow.com/homedetails/1730-Broderick-St-APT-1-San-Francisco-CA-94115/15083130_zpid/
208 N Lake Merced Hls,San Francisco,CA,94132,37.713387,-122.483376,2,$760000.0,Sold 10/17/2022,https://www.zillow.com/homedetails/208-N-Lake-Merced-Hls-San-Francisco-CA-94132/15198538_zpid/
655 5th St APT 7,San Francisco,CA,94107,37.77593,-122.39753,1,$735000.0,Sold 10/17/2022,https://www.zillow.com/homedetails/655-5th-St-APT-7-San-Francisco-CA-94107/80740965_zpid/
3471 21st St APT 3,San Francisco,CA,94110,37.756485,-122.42487,1,$670000.0,Sold 10/17/2022,https://www.zillow.com/homedetails/3471-21st-St-APT-3-San-Francisco-CA-94110/2103471230_zpid/
3289 22nd St,San Francisco,CA,94110,37.755157,-122.420654,4,$6300.0,Sold 10/16/2022,https://www.zillow.com/homedetails/3289-22nd-St-San-Francisco-CA-94110/2082807366_zpid/
1175 Chestnut St #103,San Francisco,CA,94109,37.802258,-122.422516,1,$3000.0,Sold 10/15/2022,https://www.zillow.com/homedetails/1175-Chestnut-St-103-San-Francisco-CA-94109/2077409548_zpid/
8 Buchanan St UNIT 604,San Francisco,CA,94102,37.770073,-122.42621,1,$685000.0,Sold 10/14/2022,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-604-San-Francisco-CA-94102/124397906_zpid/
1754 Larkin St APT 1,San Francisco,CA,94109,37.7942,-122.41946,1,$700000.0,Sold 10/14/2022,https://www.zillow.com/homedetails/1754-Larkin-St-APT-1-San-Francisco-CA-94109/2084727219_zpid/
631 Ofarrell St APT 1502,San Francisco,CA,94109,37.78524,-122.41512,1,$615000.0,Sold 10/13/2022,https://www.zillow.com/homedetails/631-Ofarrell-St-APT-1502-San-Francisco-CA-94109/15069543_zpid/
1229 De Haro St,San Francisco,CA,94107,37.75415,-122.40027,1,$710000.0,Sold 10/13/2022,https://www.zillow.com/homedetails/1229-De-Haro-St-San-Francisco-CA-94107/79844867_zpid/
950 Harrison St UNIT 201,San Francisco,CA,94107,37.77839,-122.40319,2,$790000.0,Sold 10/13/2022,https://www.zillow.com/homedetails/950-Harrison-St-UNIT-201-San-Francisco-CA-94107/80741755_zpid/
2177 3rd St #501,San Francisco,CA,94107,37.76227,-122.3883,2,$12500.0,Sold 10/13/2022,https://www.zillow.com/homedetails/2177-3rd-St-501-San-Francisco-CA-94107/335654099_zpid/
2040 Franklin St APT 602,San Francisco,CA,94109,37.793518,-122.42432,1,$810000.0,Sold 10/12/2022,https://www.zillow.com/homedetails/2040-Franklin-St-APT-602-San-Francisco-CA-94109/15073807_zpid/
4343 3rd St APT 401,San Francisco,CA,94124,37.73809,-122.389206,3,$788000.0,Sold 10/12/2022,https://www.zillow.com/homedetails/4343-3rd-St-APT-401-San-Francisco-CA-94124/79841139_zpid/
3450 18th St,San Francisco,CA,94110,37.76197,-122.42053,1,$800000.0,Sold 10/12/2022,https://www.zillow.com/homedetails/3450-18th-St-San-Francisco-CA-94110/82785798_zpid/
2426 27th Ave,San Francisco,CA,94116,37.74213,-122.483894,2,$737500.0,Sold 10/11/2022,https://www.zillow.com/homedetails/2426-27th-Ave-San-Francisco-CA-94116/15122423_zpid/
122 Prague St,San Francisco,CA,94112,37.72022,-122.42657,4,$620000.0,Sold 10/11/2022,https://www.zillow.com/homedetails/122-Prague-St-San-Francisco-CA-94112/15170554_zpid/
5871 Mission St APT 3,San Francisco,CA,94112,37.70873,-122.45167,1,$595000.0,Sold 10/11/2022,https://www.zillow.com/homedetails/5871-Mission-St-APT-3-San-Francisco-CA-94112/15178890_zpid/
832 Sutter St #503,San Francisco,CA,94109,37.788795,-122.4142,1,$548000.0,Sold 10/11/2022,https://www.zillow.com/homedetails/832-Sutter-St-503-San-Francisco-CA-94109/2096896378_zpid/
2655 Bush St APT 129,San Francisco,CA,94115,37.78582,-122.440765,2,$4950.0,Sold 10/10/2022,https://www.zillow.com/homedetails/2655-Bush-St-APT-129-San-Francisco-CA-94115/241585964_zpid/
275 Castro St #A,San Francisco,CA,94114,37.764484,-122.435036,2,$5500.0,Sold 10/10/2022,https://www.zillow.com/homedetails/275-Castro-St-A-San-Francisco-CA-94114/2061755355_zpid/
645 Hyde St,San Francisco,CA,94109,37.786846,-122.41677,3,$800000.0,Sold 10/07/2022,https://www.zillow.com/homedetails/645-Hyde-St-San-Francisco-CA-94109/15069288_zpid/
1839 15th St APT 154,San Francisco,CA,94103,37.76546,-122.42492,1,$850000.0,Sold 10/07/2022,https://www.zillow.com/homedetails/1839-15th-St-APT-154-San-Francisco-CA-94103/15143260_zpid/
1068 De Haro St,San Francisco,CA,94107,37.756283,-122.40109,1,$840000.0,Sold 10/07/2022,https://www.zillow.com/homedetails/1068-De-Haro-St-San-Francisco-CA-94107/15151475_zpid/
557 Fillmore St APT 1,San Francisco,CA,94117,37.77456,-122.43124,2,$694000.0,Sold 10/07/2022,https://www.zillow.com/homedetails/557-Fillmore-St-APT-1-San-Francisco-CA-94117/2139501347_zpid/
900 Bush St APT 301,San Francisco,CA,94109,37.789944,-122.41273,1,$495000.0,Sold 10/06/2022,https://www.zillow.com/homedetails/900-Bush-St-APT-301-San-Francisco-CA-94109/15069005_zpid/
136 Eastwood Dr,San Francisco,CA,94112,37.72838,-122.457054,4,$650000.0,Sold 10/06/2022,https://www.zillow.com/homedetails/136-Eastwood-Dr-San-Francisco-CA-94112/15140573_zpid/
117 Marlin Ct #49,San Francisco,CA,94124,37.727474,-122.37178,4,$690000.0,Sold 10/06/2022,https://www.zillow.com/homedetails/117-Marlin-Ct-49-San-Francisco-CA-94124/15153118_zpid/
117 Marlin Ct,San Francisco,CA,94124,37.727474,-122.37178,3,$690000.0,Sold 10/06/2022,https://www.zillow.com/homedetails/117-Marlin-Ct-San-Francisco-CA-94124/2061955019_zpid/
240 Lombard St APT 727,San Francisco,CA,94111,37.80424,-122.4055,1,$580000.0,Sold 10/05/2022,https://www.zillow.com/homedetails/240-Lombard-St-APT-727-San-Francisco-CA-94111/15064182_zpid/
51 Innes Ct UNIT 212,San Francisco,CA,94124,37.727055,-122.36772,2,$799000.0,Sold 10/05/2022,https://www.zillow.com/homedetails/51-Innes-Ct-UNIT-212-San-Francisco-CA-94124/303807097_zpid/
1250 Clay St APT 201,San Francisco,CA,94108,37.79357,-122.41368,1,$650000.0,Sold 10/04/2022,https://www.zillow.com/homedetails/1250-Clay-St-APT-201-San-Francisco-CA-94108/15067733_zpid/
1604 Church St APT 3,San Francisco,CA,94131,37.745056,-122.42712,2,$799000.0,Sold 10/04/2022,https://www.zillow.com/homedetails/1604-Church-St-APT-3-San-Francisco-CA-94131/2061242422_zpid/
1212 Ridge Ct,San Francisco,CA,94134,37.70936,-122.425575,2,$655000.0,Sold 10/03/2022,https://www.zillow.com/homedetails/1212-Ridge-Ct-San-Francisco-CA-94134/15177681_zpid/
1440 Broadway APT 407,San Francisco,CA,94109,37.796387,-122.42072,1,$805000.0,Sold 10/03/2022,https://www.zillow.com/homedetails/1440-Broadway-APT-407-San-Francisco-CA-94109/69817592_zpid/
1350 Stevenson St,San Francisco,CA,94103,37.77074,-122.42187,2,$870000.0,Sold 10/03/2022,https://www.zillow.com/homedetails/1350-Stevenson-St-San-Francisco-CA-94103/89238933_zpid/
888 7th St UNIT 355,San Francisco,CA,94107,37.77038,-122.40106,2,$447819.0,Sold 10/03/2022,https://www.zillow.com/homedetails/888-7th-St-UNIT-355-San-Francisco-CA-94107/89240596_zpid/
335 Berry St UNIT 207,San Francisco,CA,94158,37.77295,-122.39631,1,$308248.0,Sold 10/03/2022,https://www.zillow.com/homedetails/335-Berry-St-UNIT-207-San-Francisco-CA-94158/96041446_zpid/
207 King St APT 402,San Francisco,CA,94107,37.77759,-122.39199,2,$5200.0,Sold 10/01/2022,https://www.zillow.com/homedetails/207-King-St-APT-402-San-Francisco-CA-94107/80751504_zpid/
279 Castro St,San Francisco,CA,94114,37.764484,-122.435036,1,$4000.0,Sold 10/01/2022,https://www.zillow.com/homedetails/279-Castro-St-San-Francisco-CA-94114/2082581059_zpid/
240 Lombard St APT 939,San Francisco,CA,94111,37.80424,-122.4055,1,$720000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/240-Lombard-St-APT-939-San-Francisco-CA-94111/15064224_zpid/
81 Lansing St APT 305,San Francisco,CA,94105,37.78564,-122.394005,1,$483000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/81-Lansing-St-APT-305-San-Francisco-CA-94105/15147612_zpid/
208 Ellsworth St,San Francisco,CA,94110,37.74013,-122.41476,2,$425000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/208-Ellsworth-St-San-Francisco-CA-94110/15162318_zpid/
101 Crescent Way APT 2410,San Francisco,CA,94134,37.710762,-122.389565,2,$799000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/101-Crescent-Way-APT-2410-San-Francisco-CA-94134/64972919_zpid/
888 7th St UNIT 304,San Francisco,CA,94107,37.77038,-122.40106,1,$367391.0,Sold 09/30/2022,https://www.zillow.com/homedetails/888-7th-St-UNIT-304-San-Francisco-CA-94107/89240323_zpid/
4800 3rd St UNIT 204,San Francisco,CA,94124,37.734745,-122.39108,1,$356000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/4800-3rd-St-UNIT-204-San-Francisco-CA-94124/116156785_zpid/
2255 Beach St,San Francisco,CA,94123,37.803085,-122.446205,3,$9950.0,Sold 09/30/2022,https://www.zillow.com/homedetails/2255-Beach-St-San-Francisco-CA-94123/125218177_zpid/
451 Donahue St UNIT 315,San Francisco,CA,94124,37.729,-122.36964,2,$645000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/451-Donahue-St-UNIT-315-San-Francisco-CA-94124/184818018_zpid/
1300 22nd St APT 216,San Francisco,CA,94107,37.75796,-122.39457,1,$799000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/1300-22nd-St-APT-216-San-Francisco-CA-94107/249664878_zpid/
198 Valencia St #301,San Francisco,CA,94103,,,1,$699000.0,Sold 09/30/2022,https://www.zillow.com/homedetails/198-Valencia-St-301-San-Francisco-CA-94103/2061285866_zpid/
601 Van Ness Ave APT 803,San Francisco,CA,94102,37.78168,-122.42091,1,$602000.0,Sold 09/29/2022,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-803-San-Francisco-CA-94102/15077808_zpid/
100-108 Garfield St,San Francisco,CA,94132,37.71998,-122.46376,3,$430500.0,Sold 09/29/2022,https://www.zillow.com/homedetails/100-108-Garfield-St-San-Francisco-CA-94132/15189527_zpid/
45 Lottie Bennett Ln APT 1,San Francisco,CA,94115,37.78424,-122.42862,2,$588000.0,Sold 09/29/2022,https://www.zillow.com/homedetails/45-Lottie-Bennett-Ln-APT-1-San-Francisco-CA-94115/64972009_zpid/
75 Collingwood St,San Francisco,CA,94114,37.761284,-122.43584,2,$790000.0,Sold 09/29/2022,https://www.zillow.com/homedetails/75-Collingwood-St-San-Francisco-CA-94114/2062116599_zpid/
1101 Green St #203,San Francisco,CA,94109,37.798233,-122.4174,1,$838000.0,Sold 09/28/2022,https://www.zillow.com/homedetails/1101-Green-St-203-San-Francisco-CA-94109/15066197_zpid/
720 York St UNIT 204,San Francisco,CA,94110,37.759827,-122.4092,1,$763000.0,Sold 09/28/2022,https://www.zillow.com/homedetails/720-York-St-UNIT-204-San-Francisco-CA-94110/53734654_zpid/
3981 Alemany Blvd APT 217,San Francisco,CA,94132,37.71046,-122.46915,2,$750000.0,Sold 09/28/2022,https://www.zillow.com/homedetails/3981-Alemany-Blvd-APT-217-San-Francisco-CA-94132/67395089_zpid/
733 Front St UNIT 511,San Francisco,CA,94111,37.79792,-122.3999,1,$3750.0,Sold 09/28/2022,https://www.zillow.com/homedetails/733-Front-St-UNIT-511-San-Francisco-CA-94111/89239895_zpid/
370 Monterey Blvd APT 206,San Francisco,CA,94131,37.731842,-122.44339,2,$680000.0,Sold 09/28/2022,https://www.zillow.com/homedetails/370-Monterey-Blvd-APT-206-San-Francisco-CA-94131/89664915_zpid/
1 Hawthorne St UNIT 2J,San Francisco,CA,94105,37.785767,-122.39887,1,$619000.0,Sold 09/28/2022,https://www.zillow.com/homedetails/1-Hawthorne-St-UNIT-2J-San-Francisco-CA-94105/121337316_zpid/
3222 26th St,San Francisco,CA,94110,37.749447,-122.41419,3,$699000.0,Sold 09/28/2022,https://www.zillow.com/homedetails/3222-26th-St-San-Francisco-CA-94110/2062116597_zpid/
1620 Grove St,San Francisco,CA,94117,,,4,$4950.0,Sold 09/28/2022,https://www.zillow.com/homedetails/1620-Grove-St-San-Francisco-CA-94117/2078531547_zpid/
1235 McAllister St APT 215,San Francisco,CA,94115,37.778034,-122.43251,1,$470136.0,Sold 09/27/2022,https://www.zillow.com/homedetails/1235-McAllister-St-APT-215-San-Francisco-CA-94115/15078168_zpid/
5800 3rd St UNIT 1412,San Francisco,CA,94124,37.725353,-122.39511,2,$700000.0,Sold 09/27/2022,https://www.zillow.com/homedetails/5800-3rd-St-UNIT-1412-San-Francisco-CA-94124/119685092_zpid/
1400 Mission St APT 506,San Francisco,CA,94103,37.775284,-122.41649,1,$349108.0,Sold 09/27/2022,https://www.zillow.com/homedetails/1400-Mission-St-APT-506-San-Francisco-CA-94103/241585112_zpid/
642 Shotwell St,San Francisco,CA,94110,37.758102,-122.41602,2,$840000.0,Sold 09/27/2022,https://www.zillow.com/homedetails/642-Shotwell-St-San-Francisco-CA-94110/332859805_zpid/
198 Valencia St #503,San Francisco,CA,94103,,,1,$770000.0,Sold 09/27/2022,https://www.zillow.com/homedetails/198-Valencia-St-503-San-Francisco-CA-94103/2061285766_zpid/
640 Shotwell St,San Francisco,CA,94110,37.758102,-122.41602,2,$840000.0,Sold 09/27/2022,https://www.zillow.com/homedetails/640-Shotwell-St-San-Francisco-CA-94110/2063296714_zpid/
87 Cotter St,San Francisco,CA,94112,37.72782,-122.43476,2,$750000.0,Sold 09/26/2022,https://www.zillow.com/homedetails/87-Cotter-St-San-Francisco-CA-94112/15186726_zpid/
200 Brannan St APT 225,San Francisco,CA,94107,37.7836,-122.39071,1,$820000.0,Sold 09/26/2022,https://www.zillow.com/homedetails/200-Brannan-St-APT-225-San-Francisco-CA-94107/69817858_zpid/
3137 Rivera St,San Francisco,CA,94116,37.745464,-122.50017,2,$860000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/3137-Rivera-St-San-Francisco-CA-94116/15118764_zpid/
3375 17th St APT 201,San Francisco,CA,94110,37.763096,-122.421295,1,$450000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/3375-17th-St-APT-201-San-Francisco-CA-94110/63197196_zpid/
1420 Webster St APT 6,San Francisco,CA,94115,37.78407,-122.43011,3,$728000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/1420-Webster-St-APT-6-San-Francisco-CA-94115/64971924_zpid/
28 Megan Dr,San Francisco,CA,94134,37.71409,-122.39826,2,$865000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/28-Megan-Dr-San-Francisco-CA-94134/114313996_zpid/
2730 23rd St,San Francisco,CA,94110,37.75464,-122.40718,2,$675000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/2730-23rd-St-San-Francisco-CA-94110/241586970_zpid/
28 Megan Dr #1,San Francisco,CA,94134,,,2,$865000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/28-Megan-Dr-1-San-Francisco-CA-94134/2062295524_zpid/
2092 California St,San Francisco,CA,94109,37.789722,-122.42864,1,$805000.0,Sold 09/23/2022,https://www.zillow.com/homedetails/2092-California-St-San-Francisco-CA-94109/2079261209_zpid/
930 Elizabeth St APT 1,San Francisco,CA,94114,37.75174,-122.44173,1,$670195.0,Sold 09/23/2022,https://www.zillow.com/homedetails/930-Elizabeth-St-APT-1-San-Francisco-CA-94114/2104400854_zpid/
1991 San Jose Ave,San Francisco,CA,94112,37.725025,-122.44265,2,$730000.0,Sold 09/22/2022,https://www.zillow.com/homedetails/1991-San-Jose-Ave-San-Francisco-CA-94112/15141451_zpid/
2225 23rd St UNIT 112,San Francisco,CA,94107,37.75388,-122.40201,1,$525000.0,Sold 09/22/2022,https://www.zillow.com/homedetails/2225-23rd-St-UNIT-112-San-Francisco-CA-94107/15152015_zpid/
75 Ora Way UNIT 101D,San Francisco,CA,94131,37.740906,-122.43685,1,$426000.0,Sold 09/22/2022,https://www.zillow.com/homedetails/75-Ora-Way-UNIT-101D-San-Francisco-CA-94131/15199851_zpid/
75 Ora Way UNIT D101,San Francisco,CA,94131,37.740906,-122.43685,1,$431916.0,Sold 09/22/2022,https://www.zillow.com/homedetails/75-Ora-Way-UNIT-D101-San-Francisco-CA-94131/2063245620_zpid/
2040 Fell St APT 6,San Francisco,CA,94117,37.7726,-122.451584,1,$740000.0,Sold 09/21/2022,https://www.zillow.com/homedetails/2040-Fell-St-APT-6-San-Francisco-CA-94117/15086318_zpid/
1638 19th Ave,San Francisco,CA,94122,37.757236,-122.4763,3,$610000.0,Sold 09/21/2022,https://www.zillow.com/homedetails/1638-19th-Ave-San-Francisco-CA-94122/15109456_zpid/
380 Monterey Blvd APT 305,San Francisco,CA,94131,37.73184,-122.443985,3,$855000.0,Sold 09/21/2022,https://www.zillow.com/homedetails/380-Monterey-Blvd-APT-305-San-Francisco-CA-94131/15138645_zpid/
109 S Lake Merced Hls,San Francisco,CA,94132,37.710056,-122.48363,2,$852000.0,Sold 09/20/2022,https://www.zillow.com/homedetails/109-S-Lake-Merced-Hls-San-Francisco-CA-94132/15198509_zpid/
1238 Sutter St UNIT 801,San Francisco,CA,94109,37.78793,-122.42082,1,$605000.0,Sold 09/20/2022,https://www.zillow.com/homedetails/1238-Sutter-St-UNIT-801-San-Francisco-CA-94109/303806396_zpid/
10 Kennedy Pl #108,San Francisco,CA,94124,37.728172,-122.36766,1,$575000.0,Sold 09/20/2022,https://www.zillow.com/homedetails/10-Kennedy-Pl-108-San-Francisco-CA-94124/325647857_zpid/
109 Lake Merced Hls #3E,San Francisco,CA,94132,,,2,$852000.0,Sold 09/20/2022,https://www.zillow.com/homedetails/109-Lake-Merced-Hls-3E-San-Francisco-CA-94132/2069865123_zpid/
250 King St UNIT 372,San Francisco,CA,94107,37.77801,-122.39325,1,$680000.0,Sold 09/19/2022,https://www.zillow.com/homedetails/250-King-St-UNIT-372-San-Francisco-CA-94107/69819565_zpid/
45 Bartlett St UNIT 313,San Francisco,CA,94110,37.755936,-122.41929,1,$650000.0,Sold 09/19/2022,https://www.zillow.com/homedetails/45-Bartlett-St-UNIT-313-San-Francisco-CA-94110/184817601_zpid/
219 Brannan St UNIT 12C,San Francisco,CA,94107,37.782646,-122.39039,1,$800000.0,Sold 09/16/2022,https://www.zillow.com/homedetails/219-Brannan-St-UNIT-12C-San-Francisco-CA-94107/51174987_zpid/
1688 Pine St #W604,San Francisco,CA,94109,37.789555,-122.42328,1,$800000.0,Sold 09/16/2022,https://www.zillow.com/homedetails/1688-Pine-St-W604-San-Francisco-CA-94109/241585637_zpid/
175 Bluxome St UNIT 206,San Francisco,CA,94107,37.774647,-122.399445,2,$842000.0,Sold 09/15/2022,https://www.zillow.com/homedetails/175-Bluxome-St-UNIT-206-San-Francisco-CA-94107/80751106_zpid/
601 Van Ness Ave APT 351,San Francisco,CA,94102,37.78168,-122.42091,2,$710000.0,Sold 09/14/2022,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-351-San-Francisco-CA-94102/15077875_zpid/
627 San Bruno Ave,San Francisco,CA,94107,37.76133,-122.40484,3,$576500.0,Sold 09/14/2022,https://www.zillow.com/homedetails/627-San-Bruno-Ave-San-Francisco-CA-94107/15149290_zpid/
1447 Silver Ave,San Francisco,CA,94134,37.731907,-122.40799,2,$650000.0,Sold 09/14/2022,https://www.zillow.com/homedetails/1447-Silver-Ave-San-Francisco-CA-94134/15165788_zpid/
160 Jerrold Ave,San Francisco,CA,94124,37.729008,-122.37143,3,$860000.0,Sold 09/13/2022,https://www.zillow.com/homedetails/160-Jerrold-Ave-San-Francisco-CA-94124/15153023_zpid/
77 Dow Pl APT 905,San Francisco,CA,94107,37.784157,-122.39662,1,$735000.0,Sold 09/13/2022,https://www.zillow.com/homedetails/77-Dow-Pl-APT-905-San-Francisco-CA-94107/61325306_zpid/
65 Norfolk St UNIT 4,San Francisco,CA,94103,37.770885,-122.413445,1,$815000.0,Sold 09/13/2022,https://www.zillow.com/homedetails/65-Norfolk-St-UNIT-4-San-Francisco-CA-94103/80738970_zpid/
451 Kansas St UNIT 366,San Francisco,CA,94107,37.764065,-122.403275,2,$434517.0,Sold 09/13/2022,https://www.zillow.com/homedetails/451-Kansas-St-UNIT-366-San-Francisco-CA-94107/89237451_zpid/
619 22nd Ave,San Francisco,CA,94121,37.776012,-122.481544,2,$600000.0,Sold 09/09/2022,https://www.zillow.com/homedetails/619-22nd-Ave-San-Francisco-CA-94121/15097679_zpid/
