street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"House for rent - 318 Titan Dr APT 3, Lafayette, LA 70508",Lafayette,LA,70508,30.153435,-91.986,3,$1450.0,33 days ago,https://www.zillow.com/homedetails/318-Titan-Dr-APT-3-Lafayette-LA-70508/126795054_zpid/
"House for rent - 8627 Plum St, New Orleans, LA 70118",New Orleans,LA,70118,29.952047,-90.13356,2,$1550.0,23 days ago,https://www.zillow.com/homedetails/8627-Plum-St-New-Orleans-LA-70118/149084537_zpid/
"Apartment for rent - 1725 Nunez St APT C-1B, New Orleans, LA 70114",New Orleans,LA,70114,29.937836,-90.05067,3,$1500.0,32 days ago,https://www.zillow.com/homedetails/1725-Nunez-St-APT-C-1B-New-Orleans-LA-70114/2059971701_zpid/
"Apartment for rent - 4999 Burgundy St, New Orleans, LA 70117",New Orleans,LA,70117,29.960604,-90.02297,2,$1400.0,42 days ago,https://www.zillow.com/homedetails/4999-Burgundy-St-New-Orleans-LA-70117/252074982_zpid/
"House for rent - 2127 Stafford St, Gretna, LA 70053",Gretna,LA,70053,29.901434,-90.055756,3,$1999.0,14 days ago,https://www.zillow.com/homedetails/2127-Stafford-St-Gretna-LA-70053/103913617_zpid/
"Apartment for rent - 9009 Patricia St, Chalmette, LA 70043",Chalmette,LA,70043,29.956646,-89.97077,2,$1550.0,11 days ago,https://www.zillow.com/homedetails/9009-Patricia-St-Chalmette-LA-70043/2081943073_zpid/
"House for rent - 3631 Hamburg St, New Orleans, LA 70122",New Orleans,LA,70122,29.994633,-90.07439,5,$2250.0,39 days ago,https://www.zillow.com/homedetails/3631-Hamburg-St-New-Orleans-LA-70122/148984777_zpid/
"House for rent - 101 Seneca Cir, Youngsville, LA 70592",Youngsville,LA,70592,30.09956,-91.98731,3,$1800.0,20 days ago,https://www.zillow.com/homedetails/101-Seneca-Cir-Youngsville-LA-70592/77685089_zpid/
"For Rent - 503 Kennon Ln, Ruston, LA",Ruston,LA,71270,32.53473,-92.66577,2,$700+,35 days ago,"https://www.zillow.com/b/503-Kennon-Ln-Ruston-LA/32.53473,-92.66577_ll/"
"House for rent - 3061 Drusilla Ln, Baton Rouge, LA 70809",Baton Rouge,LA,70809,30.422407,-91.08645,3,$1700.0,34 days ago,https://www.zillow.com/homedetails/3061-Drusilla-Ln-Baton-Rouge-LA-70809/66273312_zpid/
"House for rent - 111 Flamingo Row, Lafayette, LA 70508",Lafayette,LA,70508,30.15584,-92.05257,3,$1600.0,27 days ago,https://www.zillow.com/homedetails/111-Flamingo-Row-Lafayette-LA-70508/81690171_zpid/
"Apartment for rent - 4027 Delgado Dr #A, New Orleans, LA 70119",New Orleans,LA,70119,29.981777,-90.0919,1,$1550.0,29 days ago,https://www.zillow.com/homedetails/4027-Delgado-Dr-A-New-Orleans-LA-70119/2076967045_zpid/
"Apartment for rent - 7529 Freret St, New Orleans, LA 70118",New Orleans,LA,70118,29.942587,-90.12695,2,$2950.0,13 hours ago,https://www.zillow.com/homedetails/7529-Freret-St-New-Orleans-LA-70118/2072973496_zpid/
"For Rent - 214-16 S Lopez St, New Orleans, LA",New Orleans,LA,70119,29.967299,-90.09291,2,"$1,850+",49 days ago,"https://www.zillow.com/b/New-Orleans-LA/29.967299,-90.09291_ll/"
"Apartment for rent - 824 Poland Ave, New Orleans, LA 70117",New Orleans,LA,70117,29.962164,-90.032585,2,$2250.0,25 days ago,https://www.zillow.com/homedetails/824-Poland-Ave-New-Orleans-LA-70117/73795517_zpid/
"Apartment for rent - Pineridge Apartments, 1208 John D Wood Rd, Franklinton, LA 70438",Franklinton,LA,70438,30.844452,-90.13637,1,$341.0,35 days ago,https://www.zillow.com/b/pineridge-apartments-franklinton-la-9JngRW/
"Apartment for rent - 2321-23 Gravier, 2321-23 Gravier St #2321, New Orleans, LA 70119",New Orleans,LA,70119,29.96298,-90.09657,2,$1500.0,7 days ago,https://www.zillow.com/b/2321-23-gravier-new-orleans-la-BDjYXw/
"For Rent - 2045 N 3rd St, Baton Rouge, LA",Baton Rouge,LA,70802,30.46462,-91.18889,1/2,"$950+/$1,200+",25 days ago,https://www.zillow.com/b/2045-n.-third-street-baton-rouge-la-5Xm6y7/
"Apartment for rent - Acadian Place Apartments, 114 Acadian Pl, Church Pt, LA 70525",Church Pt,LA,70525,30.40598,-92.20079,1,$458.0,33 days ago,https://www.zillow.com/b/acadian-place-apartments-church-point-la-5YyBty/
"Apartment for rent - 2150 N Sherwood Forest Dr #A, Baton Rouge, LA 70815",Baton Rouge,LA,70815,30.46912,-91.057304,2,$725.0,62 days ago,https://www.zillow.com/homedetails/2150-N-Sherwood-Forest-Dr-A-Baton-Rouge-LA-70815/2088385724_zpid/
"Apartment for rent - 5145 Nicholson Dr APT B66, Baton Rouge, LA 70820",Baton Rouge,LA,70820,30.39039,-91.17101,3,$1550.0,43 days ago,https://www.zillow.com/homedetails/5145-Nicholson-Dr-APT-B66-Baton-Rouge-LA-70820/66325690_zpid/
"Townhouse for rent - 1314 Dulles Dr APT H, Lafayette, LA 70506",Lafayette,LA,70506,30.211758,-92.072556,3,$1500.0,47 days ago,https://www.zillow.com/homedetails/1314-Dulles-Dr-APT-H-Lafayette-LA-70506/110908985_zpid/
"Apartment for rent - 8506 Leake Ave APT C, Baton Rouge, LA 70810",Baton Rouge,LA,70810,30.34876,-91.13542,2,$850.0,9 days ago,https://www.zillow.com/homedetails/8506-Leake-Ave-APT-C-Baton-Rouge-LA-70810/2087468192_zpid/
"House for rent - 7638 Bult Rd, Lake Charles, LA 70607",Lake Charles,LA,70607,30.125996,-93.19613,3,$1700.0,18 days ago,https://www.zillow.com/homedetails/7638-Bult-Rd-Lake-Charles-LA-70607/77614543_zpid/
"Apartment for rent - 2 bed, 1.5 bath, 1100 sqft, $925, 1773-1 Starboard Dr, Baton Rouge, LA 70820",Baton Rouge,LA,70820,30.35533,-91.13239,2,$925.0,60 days ago,"https://www.zillow.com/b/2-bed,-1.5-bath,-1100-sqft,-%24925-baton-rouge-la-BL625j/"
"House for rent - 2606 Mary Dr, Sulphur, LA 70665",Sulphur,LA,70665,30.155186,-93.42831,4,$2000.0,11 days ago,https://www.zillow.com/homedetails/2606-Mary-Dr-Sulphur-LA-70665/77607177_zpid/
"Apartment for rent - 1721 Oconnor St UNIT B, Gretna, LA 70053",Gretna,LA,70053,29.921782,-90.04615,1,$850.0,42 days ago,https://www.zillow.com/homedetails/1721-Oconnor-St-UNIT-B-Gretna-LA-70053/2060169364_zpid/
"House for rent - 18176 Fox Hollow Loop, Hammond, LA 70401",Hammond,LA,70401,30.561842,-90.43117,3,$2150.0,5 days ago,https://www.zillow.com/homedetails/18176-Fox-Hollow-Loop-Hammond-LA-70401/2068036367_zpid/
"House for rent - 838 Wagner St, New Orleans, LA 70114",New Orleans,LA,70114,29.946266,-90.039444,3,$1650.0,31 days ago,https://www.zillow.com/homedetails/838-Wagner-St-New-Orleans-LA-70114/149051440_zpid/
"Apartment for rent - 3002 Saint Peter St #3002, New Orleans, LA 70119",New Orleans,LA,70119,29.972416,-90.0865,3,$1950.0,9 days ago,https://www.zillow.com/homedetails/3002-Saint-Peter-St-3002-New-Orleans-LA-70119/2059104473_zpid/
"Apartment for rent - (undisclosed Address), New Orleans, LA 70112",New Orleans,LA,70112,,,3,$5800.0,15 days ago,https://www.zillow.com/homedetails/New-Orleans-LA-70112/2090089296_zpid/
"House for rent - 7820 Birch St, New Orleans, LA 70118",New Orleans,LA,70118,29.948408,-90.12477,3,$1900.0,22 days ago,https://www.zillow.com/homedetails/7820-Birch-St-New-Orleans-LA-70118/2088036430_zpid/
"House for rent - 2717 Dabadie St, New Orleans, LA 70119",New Orleans,LA,70119,29.98201,-90.07513,2,$1600.0,38 days ago,https://www.zillow.com/homedetails/2717-Dabadie-St-New-Orleans-LA-70119/148981793_zpid/
"Apartment for rent - 1728 Mandeville St, New Orleans, LA 70117",New Orleans,LA,70117,29.975399,-90.0552,3,$1425.0,32 days ago,https://www.zillow.com/homedetails/1728-Mandeville-St-New-Orleans-LA-70117/148992735_zpid/
"Apartment for rent - 1031 Moss St #D, New Orleans, LA 70119",New Orleans,LA,70119,29.979052,-90.08892,2,$1890.0,22 days ago,https://www.zillow.com/homedetails/1031-Moss-St-D-New-Orleans-LA-70119/2059762659_zpid/
"Apartment for rent - 3901 Royal St, New Orleans, LA 70117",New Orleans,LA,70117,29.961746,-90.037315,2,$1300.0,18 days ago,https://www.zillow.com/homedetails/3901-Royal-St-New-Orleans-LA-70117/305047311_zpid/
"House for rent - 1515 Leblanc St #1, Sulphur, LA 70663",Sulphur,LA,70663,30.217161,-93.36123,2,$825.0,34 days ago,https://www.zillow.com/homedetails/1515-Leblanc-St-1-Sulphur-LA-70663/2060008636_zpid/
"Apartment for rent - 1304-06 Governor Nicholls St #1306, New Orleans, LA 70116",New Orleans,LA,70116,29.968931,-90.071236,2,$1650.0,29 days ago,https://www.zillow.com/homedetails/1304-06-Governor-Nicholls-St-1306-New-Orleans-LA-70116/2059935536_zpid/
"House for rent - 13512 Marsala Ct, Baton Rouge, LA 70817",Baton Rouge,LA,70817,30.375277,-90.980225,4,$2600.0,9 days ago,https://www.zillow.com/homedetails/13512-Marsala-Ct-Baton-Rouge-LA-70817/2060332709_zpid/
"Apartment for rent - Vernon Place Apartments, 600 Vernon Trace Cir, Leesville, LA 71446",Leesville,LA,71446,31.147455,-93.28193,1,$390.0,33 days ago,https://www.zillow.com/b/vernon-place-apartments-leesville-la-9jQpgB/
"House for rent - 45460 Pine Hill Rd, Hammond, LA 70401",Hammond,LA,70401,30.512497,-90.56424,3,$2000.0,4 days ago,https://www.zillow.com/homedetails/45460-Pine-Hill-Rd-Hammond-LA-70401/2059127904_zpid/
"House for rent - 5761 Spring Briar St, Slidell, LA 70461",Slidell,LA,70461,30.21662,-89.767265,3,$2532.0,21 days ago,https://www.zillow.com/homedetails/5761-Spring-Briar-St-Slidell-LA-70461/2061964222_zpid/
"Apartment for rent - 7634 Burthe St #C, New Orleans, LA 70118",New Orleans,LA,70118,29.9423,-90.12881,1,$1650.0,20 days ago,https://www.zillow.com/homedetails/7634-Burthe-St-C-New-Orleans-LA-70118/2061719223_zpid/
"House for rent - 10116 Grayton Dr, Baton Rouge, LA 70818",Baton Rouge,LA,70818,30.54174,-91.033325,3,$2175.0,17 days ago,https://www.zillow.com/homedetails/10116-Grayton-Dr-Baton-Rouge-LA-70818/2073036215_zpid/
"House for rent - 4540 Southern Ave, Shreveport, LA 71106",Shreveport,LA,71106,32.461002,-93.75525,3,$795.0,35 days ago,https://www.zillow.com/homedetails/4540-Southern-Ave-Shreveport-LA-71106/51359584_zpid/
"House for rent - 583 W 5th St, Independence, LA 70443",Independence,LA,70443,30.633696,-90.50135,2,$800.0,55 days ago,https://www.zillow.com/homedetails/583-W-5th-St-Independence-LA-70443/213676976_zpid/
