street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
9403 Wahoo Ln,Abbeville,LA,70510,,,,,Sold 02/17/2023,https://www.zillow.com/homedetails/9403-Wahoo-Ln-Abbeville-LA-70510/2081503077_zpid/
1184 Madison Ct,Zachary,LA,70791,,,3.0,,Sold 02/17/2023,https://www.zillow.com/homedetails/1184-Madison-Ct-Zachary-LA-70791/2083030435_zpid/
307 Crossfield Ct #80A,Shreveport,LA,71106,,,,,Sold 02/17/2023,https://www.zillow.com/homedetails/307-Crossfield-Ct-80A-Shreveport-LA-71106/2083457526_zpid/
8702 E Highway 90,Jeanerette,LA,70544,29.918068,-91.72855,3.0,,Sold 02/17/2023,https://www.zillow.com/homedetails/8702-E-Highway-90-Jeanerette-LA-70544/2086976297_zpid/
0 N Arkansas St,Springhill,LA,71075,,,,,Sold 02/17/2023,https://www.zillow.com/homedetails/0-N-Arkansas-St-Springhill-LA-71075/2087006272_zpid/
105 Harvest Creek Ln,Lafayette,LA,70508,,,4.0,,Sold 02/17/2023,https://www.zillow.com/homedetails/105-Harvest-Creek-Ln-Lafayette-LA-70508/2087866310_zpid/
0 Linton Bellevue Rd,Benton,LA,71006,,,,,Sold 02/17/2023,https://www.zillow.com/homedetails/0-Linton-Bellevue-Rd-Benton-LA-71006/2106630272_zpid/
13253 Bluff Rd,Prairieville,LA,70734,30.260843,-91.01136,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/13253-Bluff-Rd-Prairieville-LA-70734/1464332_zpid/
350 Fontaine St,Shreveport,LA,71105,32.455727,-93.72559,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/350-Fontaine-St-Shreveport-LA-71105/51343585_zpid/
521 N Marlborough Cir,Shreveport,LA,71106,32.425285,-93.73615,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/521-N-Marlborough-Cir-Shreveport-LA-71106/51349887_zpid/
819 Ratcliff St,Shreveport,LA,71104,32.473915,-93.74674,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/819-Ratcliff-St-Shreveport-LA-71104/51358355_zpid/
5203 Bienville Ave,Shreveport,LA,71108,32.46275,-93.77194,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/5203-Bienville-Ave-Shreveport-LA-71108/51360027_zpid/
6115 Debbie St,Shreveport,LA,71119,32.48414,-93.862404,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/6115-Debbie-St-Shreveport-LA-71119/51376659_zpid/
7718 Millwood Dr,Shreveport,LA,71107,32.602463,-93.93173,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/7718-Millwood-Dr-Shreveport-LA-71107/51392509_zpid/
381 Atlantic Ave,Shreveport,LA,71105,32.463486,-93.72833,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/381-Atlantic-Ave-Shreveport-LA-71105/54850259_zpid/
18024 Lake Iris Ave,Baton Rouge,LA,70817,30.349266,-90.98103,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/18024-Lake-Iris-Ave-Baton-Rouge-LA-70817/66235644_zpid/
5802 Quivera St,Baton Rouge,LA,70805,30.503057,-91.148155,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/5802-Quivera-St-Baton-Rouge-LA-70805/66260384_zpid/
15702 Riverdale Ave E,Baton Rouge,LA,70816,30.44962,-91.010605,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/15702-Riverdale-Ave-E-Baton-Rouge-LA-70816/66274989_zpid/
4587 Mimosa St,Baton Rouge,LA,70808,30.412024,-91.144806,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/4587-Mimosa-St-Baton-Rouge-LA-70808/66276170_zpid/
160 Cora Dr,Baton Rouge,LA,70815,30.453878,-91.08161,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/160-Cora-Dr-Baton-Rouge-LA-70815/66304825_zpid/
1322 Sharlo Ave,Baton Rouge,LA,70820,30.390537,-91.18323,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1322-Sharlo-Ave-Baton-Rouge-LA-70820/66344931_zpid/
3126 McClendon Ct,Baton Rouge,LA,70810,30.315655,-91.12244,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/3126-McClendon-Ct-Baton-Rouge-LA-70810/66381256_zpid/
1846 Claire Ave,Gretna,LA,70053,29.902948,-90.05904,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1846-Claire-Ave-Gretna-LA-70053/73669942_zpid/
5032 Highland Dr,Marrero,LA,70072,29.866808,-90.09927,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/5032-Highland-Dr-Marrero-LA-70072/73689823_zpid/
1220 Westwood Dr,Marrero,LA,70072,29.887304,-90.126564,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1220-Westwood-Dr-Marrero-LA-70072/73693879_zpid/
3705 Purdue Dr,Metairie,LA,70003,30.010696,-90.20813,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/3705-Purdue-Dr-Metairie-LA-70003/73729873_zpid/
239 Duperier Ave,New Iberia,LA,70563,30.010096,-91.81236,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/239-Duperier-Ave-New-Iberia-LA-70563/77631438_zpid/
216 Longview Dr,Lafayette,LA,70506,30.229258,-92.05366,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/216-Longview-Dr-Lafayette-LA-70506/77650303_zpid/
407 Kim Dr,Lafayette,LA,70503,30.192657,-92.04644,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/407-Kim-Dr-Lafayette-LA-70503/77650341_zpid/
304 Sunny Ln,Lafayette,LA,70506,30.21018,-92.05758,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/304-Sunny-Ln-Lafayette-LA-70506/77654990_zpid/
335 Gerald Dr,Lafayette,LA,70503,30.179731,-92.064384,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/335-Gerald-Dr-Lafayette-LA-70503/77675644_zpid/
133 Benton Rd,Ball,LA,71405,31.420486,-92.41356,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/133-Benton-Rd-Ball-LA-71405/77717042_zpid/
1033 Highland St,Lake charles,LA,70605,30.118277,-93.235954,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1033-Highland-St-Lake-Charles-LA-70605/81660369_zpid/
126 Beauregard St,Lake Charles,LA,70605,30.168291,-93.22288,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/126-Beauregard-St-Lake-Charles-LA-70605/81671474_zpid/
613 Cleveland St,Lake Charles,LA,70601,30.222342,-93.21403,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/613-Cleveland-St-Lake-Charles-LA-70601/81674560_zpid/
107 Desert Storm Dr,Duson,LA,70529,30.160322,-92.148,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/107-Desert-Storm-Dr-Duson-LA-70529/81688600_zpid/
601 Idlewood Blvd,Lafayette,LA,70506,30.19285,-92.06579,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/601-Idlewood-Blvd-Lafayette-LA-70506/81691067_zpid/
42326 Church Point Rd,Gonzales,LA,70737,30.242403,-90.89365,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/42326-Church-Point-Rd-Gonzales-LA-70737/82304907_zpid/
110 Arlington Dr,West Monroe,LA,71291,32.51749,-92.198685,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/110-Arlington-Dr-West-Monroe-LA-71291/92492012_zpid/
809 Tidwell Rd,West Monroe,LA,71292,32.447353,-92.22177,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/809-Tidwell-Rd-West-Monroe-LA-71292/92503716_zpid/
616 Codifer Blvd,Metairie,LA,70005,29.987907,-90.14555,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/616-Codifer-Blvd-Metairie-LA-70005/103920328_zpid/
3212 Tanner Rd,Scott,LA,70583,30.276457,-92.16828,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/3212-Tanner-Rd-Scott-LA-70583/105971942_zpid/
1588 Loop Rd,Jonesville,LA,71343,31.618546,-91.783134,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1588-Loop-Rd-Jonesville-LA-71343/106033029_zpid/
151 Thayer Ave,Eunice,LA,70535,30.481153,-92.43221,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/151-Thayer-Ave-Eunice-LA-70535/106143455_zpid/
410 S 7th St,Eunice,LA,70535,30.491302,-92.421875,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/410-S-7th-St-Eunice-LA-70535/106143795_zpid/
1006 Academy Dr,Saint Martinville,LA,70582,30.127684,-91.845406,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1006-Academy-Dr-Saint-Martinville-LA-70582/106149668_zpid/
220 Church St,Saint Martinville,LA,70582,30.121956,-91.832054,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/220-Church-St-Saint-Martinville-LA-70582/106151679_zpid/
1079 Sidney Guidry Rd,Saint Martinville,LA,70582,30.218071,-91.72101,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1079-Sidney-Guidry-Rd-Saint-Martinville-LA-70582/106153617_zpid/
1015 Berard Dumatrait Rd,Breaux Bridge,LA,70517,30.280125,-91.86884,5.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1015-Berard-Dumatrait-Rd-Breaux-Bridge-LA-70517/106160770_zpid/
1915 Michael St,Abbeville,LA,70510,29.96594,-92.116875,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1915-Michael-St-Abbeville-LA-70510/106168749_zpid/
5908 Stumberg Ln UNIT 27,Baton Rouge,LA,70816,30.395285,-91.04011,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/5908-Stumberg-Ln-UNIT-27-Baton-Rouge-LA-70816/108611392_zpid/
273 Mahaffey Rd,Princeton,LA,71067,32.562496,-93.55012,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/273-Mahaffey-Rd-Princeton-LA-71067/109783699_zpid/
2603 Palmetto Dr,Bossier City,LA,71111,32.574635,-93.717896,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/2603-Palmetto-Dr-Bossier-City-LA-71111/109794467_zpid/
3231 Grand Lake Dr,Bossier City,LA,71111,32.619835,-93.70855,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/3231-Grand-Lake-Dr-Bossier-City-LA-71111/109813879_zpid/
32470 Brandywood Dr,Denham Springs,LA,70706,30.539814,-90.96363,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/32470-Brandywood-Dr-Denham-Springs-LA-70706/110887119_zpid/
604 Candleglow Dr,New Iberia,LA,70563,29.997503,-91.755325,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/604-Candleglow-Dr-New-Iberia-LA-70563/113162430_zpid/
1033 Ursuline Ave,Shreveport,LA,71115,32.389656,-93.69998,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1033-Ursuline-Ave-Shreveport-LA-71115/118318472_zpid/
8936 Rue Blanc,Abbeville,LA,70510,30.018208,-92.11927,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/8936-Rue-Blanc-Abbeville-LA-70510/123443599_zpid/
107 Darlene Dr,Lafayette,LA,70508,30.15905,-92.002884,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/107-Darlene-Dr-Lafayette-LA-70508/126836273_zpid/
1927 E Milton Ave,Lafayette,LA,70508,30.111126,-92.03508,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1927-E-Milton-Ave-Lafayette-LA-70508/140756190_zpid/
3625 Hundred Oaks Ave,Baton Rouge,LA,70808,30.43261,-91.15229,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/3625-Hundred-Oaks-Ave-Baton-Rouge-LA-70808/188777457_zpid/
43375 R Daigle Rd,Gonzales,LA,70737,30.238003,-90.87612,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/43375-R-Daigle-Rd-Gonzales-LA-70737/206834769_zpid/
2422 Highway 121,Hineston,LA,71438,31.179192,-92.74492,0.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/2422-Highway-121-Hineston-LA-71438/209932400_zpid/
12018 Haywards Dr,Maurice,LA,70555,30.082087,-92.18053,5.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/12018-Haywards-Dr-Maurice-LA-70555/226003132_zpid/
211 Community St,New Roads,LA,70760,30.696175,-91.42838,2.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/211-Community-St-New-Roads-LA-70760/234014746_zpid/
11507 Kindall Dr,Abbeville,LA,70510,30.003275,-92.166435,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/11507-Kindall-Dr-Abbeville-LA-70510/239665820_zpid/
8561 Lemon Rd,Slaughter,LA,70777,30.704458,-91.0967,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/8561-Lemon-Rd-Slaughter-LA-70777/251067373_zpid/
Emory Landing Rd,Deridder,LA,70634,30.7666,-93.11225,0.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/Emory-Landing-Rd-Deridder-LA-70634/305371229_zpid/
Clifford Rd,Lake Charles,LA,70611,30.354227,-93.26677,,,Sold 02/16/2023,https://www.zillow.com/homedetails/Clifford-Rd-Lake-Charles-LA-70611/317301811_zpid/
2410 Bald Cypress Dr,Baton Rouge,LA,70816,30.42867,-91.0211,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/2410-Bald-Cypress-Dr-Baton-Rouge-LA-70816/332939699_zpid/
9152 Hearth Ln,Shreveport,LA,71129,,,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/9152-Hearth-Ln-Shreveport-LA-71129/2059134524_zpid/
243 Jacks Cir,Ragley,LA,70657,30.469608,-93.1793,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/243-Jacks-Cir-Ragley-LA-70657/2059135508_zpid/
LOT Morgan Shores Rd #A,Lake Arthur,LA,70549,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/LOT-Morgan-Shores-Rd-A-Lake-Arthur-LA-70549/2059973550_zpid/
1555 Ravier Ln,Sunshine,LA,70780,,,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/1555-Ravier-Ln-Sunshine-LA-70780/2060195087_zpid/
Arlington Dr,Metairie,LA,70001,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/Arlington-Dr-Metairie-LA-70001/2060210331_zpid/
425 Madio Dr,Houma,LA,70364,,,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/425-Madio-Dr-Houma-LA-70364/2060210952_zpid/
521 Independence Dr LOT 11,Houma,LA,70360,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/521-Independence-Dr-LOT-11-Houma-LA-70360/2060310706_zpid/
43583 Collyns Cv LOT 9,Prairieville,LA,70769,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/43583-Collyns-Cv-LOT-9-Prairieville-LA-70769/2060484156_zpid/
1007 Tanner Rd,Rayne,LA,70578,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/1007-Tanner-Rd-Rayne-LA-70578/2060522886_zpid/
30717 Akers Way,Lacombe,LA,70445,,,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/30717-Akers-Way-Lacombe-LA-70445/2061199017_zpid/
11612 Regal St,Denham Springs,LA,70726,,,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/11612-Regal-St-Denham-Springs-LA-70726/2061573455_zpid/
314 Preserve Blvd,Bossier City,LA,71112,,,5.0,,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/314-Preserve-Blvd-Bossier-City-LA-71112/2061692061_zpid/
Division Rd LOT C,Saint Martinville,LA,70582,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/Division-Rd-LOT-C-Saint-Martinville-LA-70582/2062550142_zpid/
125 Babineaux Rd #6,Sulphur,LA,70663,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/125-Babineaux-Rd-6-Sulphur-LA-70663/2062649096_zpid/
17130 Tiger Bend Rd #3,Baton Rouge,LA,70817,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/17130-Tiger-Bend-Rd-3-Baton-Rouge-LA-70817/2063400533_zpid/
11651 Willow Garden Ln LOT 372,Baton Rouge,LA,70810,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/11651-Willow-Garden-Ln-LOT-372-Baton-Rouge-LA-70810/2065452290_zpid/
409 E Michigan St,Hammond,LA,70401,30.510176,-90.45818,,,Sold 02/16/2023,https://www.zillow.com/homedetails/409-E-Michigan-St-Hammond-LA-70401/2065919289_zpid/
146 Martinique Ln,Sunset,LA,70584,,,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/146-Martinique-Ln-Sunset-LA-70584/2066361176_zpid/
14533 Carla Dr LOT A,Walker,LA,70785,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/14533-Carla-Dr-LOT-A-Walker-LA-70785/2066660222_zpid/
1060 Parker District Ave LOT 4,Saint Francisville,LA,70775,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/1060-Parker-District-Ave-LOT-4-Saint-Francisville-LA-70775/2072475887_zpid/
14261 Forest Heights Subd Rd UNIT 29,Gonzales,LA,70737,30.276674,-90.89557,,,Sold 02/16/2023,https://www.zillow.com/homedetails/14261-Forest-Heights-Subd-Rd-UNIT-29-Gonzales-LA-70737/2077406078_zpid/
2302 Marci Ct,Baton Rouge,LA,70807,30.55096,-91.16891,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/2302-Marci-Ct-Baton-Rouge-LA-70807/2082293152_zpid/
9308 Pieta Ln,Baton Rouge,LA,70809,30.4141,-91.081,4.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/9308-Pieta-Ln-Baton-Rouge-LA-70809/2084710433_zpid/
Berken Rd,Ragley,LA,70657,,,,,Sold 02/16/2023,https://www.zillow.com/homedetails/Berken-Rd-Ragley-LA-70657/2086828346_zpid/
2021 S Woodcrest St,Denham Springs,LA,70726,30.466091,-90.96734,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/2021-S-Woodcrest-St-Denham-Springs-LA-70726/2092760677_zpid/
8018 Versailles Dr,Denham Springs,LA,70706,30.5603,-90.9557,3.0,,Sold 02/16/2023,https://www.zillow.com/homedetails/8018-Versailles-Dr-Denham-Springs-LA-70706/2142918136_zpid/
9037 Hilton Dr,Shreveport,LA,71118,32.407757,-93.81097,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/9037-Hilton-Dr-Shreveport-LA-71118/51324362_zpid/
2862 Kaylin Dr,Shreveport,LA,71118,32.408516,-93.80737,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/2862-Kaylin-Dr-Shreveport-LA-71118/51324583_zpid/
9557 Bonnydune Dr,Shreveport,LA,71106,32.38394,-93.76009,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/9557-Bonnydune-Dr-Shreveport-LA-71106/51329257_zpid/
151 E Lister St,Shreveport,LA,71101,32.496964,-93.72922,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/151-E-Lister-St-Shreveport-LA-71101/51334214_zpid/
172 Ockley Dr,Shreveport,LA,71105,32.471798,-93.71807,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/172-Ockley-Dr-Shreveport-LA-71105/51340907_zpid/
3621 Greenway Pl,Shreveport,LA,71105,32.47342,-93.7231,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/3621-Greenway-Pl-Shreveport-LA-71105/51341804_zpid/
1068 College St,Shreveport,LA,71104,32.49122,-93.753075,6.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/1068-College-St-Shreveport-LA-71104/51350762_zpid/
4257 Hermosa Dr,Shreveport,LA,71119,32.461445,-93.87328,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/4257-Hermosa-Dr-Shreveport-LA-71119/51377137_zpid/
3132 Seminole Dr,Shreveport,LA,71107,32.52734,-93.83138,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/3132-Seminole-Dr-Shreveport-LA-71107/51385902_zpid/
43121 Beacon St,Prairieville,LA,70769,30.324993,-90.93724,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/43121-Beacon-St-Prairieville-LA-70769/55647687_zpid/
1935 Cherokee St,Baton Rouge,LA,70806,30.441475,-91.16823,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/1935-Cherokee-St-Baton-Rouge-LA-70806/66230142_zpid/
6240 Feather Nest Ln,Baton Rouge,LA,70817,30.394526,-90.978165,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/6240-Feather-Nest-Ln-Baton-Rouge-LA-70817/66230771_zpid/
10722 Erin Vale Ave,Baton Rouge,LA,70810,30.372095,-91.09377,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/10722-Erin-Vale-Ave-Baton-Rouge-LA-70810/66245228_zpid/
848 S Eugene St,Baton Rouge,LA,70806,30.440893,-91.16022,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/848-S-Eugene-St-Baton-Rouge-LA-70806/66265651_zpid/
2525 Galahad Dr,Baton Rouge,LA,70816,30.427895,-91.04355,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/2525-Galahad-Dr-Baton-Rouge-LA-70816/66307366_zpid/
16245 Morel Ave,Baton Rouge,LA,70817,30.382545,-91.0035,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/16245-Morel-Ave-Baton-Rouge-LA-70817/66357579_zpid/
252 Ponderosa Dr,Baton Rouge,LA,70819,30.461054,-91.027756,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/252-Ponderosa-Dr-Baton-Rouge-LA-70819/66357950_zpid/
9237 Baker Dr,Baton Rouge,LA,70809,30.413296,-91.08423,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/9237-Baker-Dr-Baton-Rouge-LA-70809/66360550_zpid/
4518 Y A Tittle Ave APT 12,Baton Rouge,LA,70820,30.394594,-91.182274,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/4518-Y-A-Tittle-Ave-APT-12-Baton-Rouge-LA-70820/66808143_zpid/
4516 Lefkoe St,Metairie,LA,70006,30.018852,-90.19146,,,Sold 02/15/2023,https://www.zillow.com/homedetails/4516-Lefkoe-St-Metairie-LA-70006/73717942_zpid/
739 Phosphor Ave,Metairie,LA,70005,30.000814,-90.13879,2.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/739-Phosphor-Ave-Metairie-LA-70005/73718609_zpid/
6500 Avenue A,New Orleans,LA,70124,30.010557,-90.11666,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/6500-Avenue-A-New-Orleans-LA-70124/73848496_zpid/
2927 Sam Houston Forest Dr,Lake charles,LA,70611,30.33752,-93.26087,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/2927-Sam-Houston-Forest-Dr-Lake-Charles-LA-70611/77604071_zpid/
2020 5th St,Lake Charles,LA,70601,30.22115,-93.191246,,,Sold 02/15/2023,https://www.zillow.com/homedetails/2020-5th-St-Lake-Charles-LA-70601/77615105_zpid/
204 Caledonia Dr,Lafayette,LA,70508,30.133844,-92.039925,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/204-Caledonia-Dr-Lafayette-LA-70508/77660303_zpid/
510 Beverly Dr,Lafayette,LA,70503,30.195444,-92.02274,2.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/510-Beverly-Dr-Lafayette-LA-70503/77666351_zpid/
115 Keller St,Lafayette,LA,70503,30.19885,-92.007996,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/115-Keller-St-Lafayette-LA-70503/77670518_zpid/
112 Ned L St,Broussard,LA,70518,30.1417,-91.95632,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/112-Ned-L-St-Broussard-LA-70518/77674038_zpid/
311 Live Oak Dr,Lafayette,LA,70503,30.194813,-92.0478,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/311-Live-Oak-Dr-Lafayette-LA-70503/77674729_zpid/
2170 Highway 457,Alexandria,LA,71302,31.205034,-92.3552,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/2170-Highway-457-Alexandria-LA-71302/77710422_zpid/
201 Alida St,Hammond,LA,70403,30.50007,-90.51072,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/201-Alida-St-Hammond-LA-70403/77735365_zpid/
412 Windward Dr,Houma,LA,70360,29.588736,-90.75349,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/412-Windward-Dr-Houma-LA-70360/77766358_zpid/
289 Tyler Christian Dr,Houma,LA,70360,29.60945,-90.81408,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/289-Tyler-Christian-Dr-Houma-LA-70360/77766615_zpid/
5478 Joe Courville Rd,Vinton,LA,70668,30.18277,-93.57065,3.0,$109900.0,Sold 02/15/2023,https://www.zillow.com/homedetails/5478-Joe-Courville-Rd-Vinton-LA-70668/81668077_zpid/
44062 Maurice Bourgeois Rd,Saint Amant,LA,70774,30.248503,-90.86824,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/44062-Maurice-Bourgeois-Rd-Saint-Amant-LA-70774/82308420_zpid/
126 Grand Rue De Josh,Opelousas,LA,70570,30.465584,-92.10881,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/126-Grand-Rue-De-Josh-Opelousas-LA-70570/106129448_zpid/
708 Bankston Dr,Bogalusa,LA,70427,30.802427,-89.845695,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/708-Bankston-Dr-Bogalusa-LA-70427/106190375_zpid/
5601 Bayou Dr,Bossier City,LA,71112,32.447983,-93.644875,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/5601-Bayou-Dr-Bossier-City-LA-71112/109790642_zpid/
184 Doyal Rd,Benton,LA,71006,32.73666,-93.778275,6.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/184-Doyal-Rd-Benton-LA-71006/109799006_zpid/
629 Alder Ln,Bossier City,LA,71111,32.622074,-93.73464,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/629-Alder-Ln-Bossier-City-LA-71111/109823377_zpid/
209 S Madison Ct,Bossier City,LA,71111,32.564083,-93.71789,4.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/209-S-Madison-Ct-Bossier-City-LA-71111/109829264_zpid/
4412 Ellis Ct,Benton,LA,71006,32.649036,-93.716896,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/4412-Ellis-Ct-Benton-LA-71006/109832600_zpid/
8749 Fairoaks St,Denham Springs,LA,70726,30.437124,-90.94294,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/8749-Fairoaks-St-Denham-Springs-LA-70726/110887755_zpid/
201 Swallows Pass,Carencro,LA,70520,30.304647,-92.082115,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/201-Swallows-Pass-Carencro-LA-70520/110903813_zpid/
38314 Caneel Bay Ct,Gonzales,LA,70737,30.28166,-90.96356,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/38314-Caneel-Bay-Ct-Gonzales-LA-70737/113068564_zpid/
1824 Elk St,Morgan City,LA,70380,29.698341,-91.18473,3.0,,Sold 02/15/2023,https://www.zillow.com/homedetails/1824-Elk-St-Morgan-City-LA-70380/115215079_zpid/
4990 Joan Marie Dr,Barataria,LA,70036,29.691631,-90.10323,,,Sold 02/15/2023,https://www.zillow.com/homedetails/4990-Joan-Marie-Dr-Barataria-LA-70036/117972831_zpid/
