street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
Township Road 56,Ninilchik,AK,99639,,,,,Sold 01/19/2023,https://www.zillow.com/homedetails/Township-Road-56-Ninilchik-AK-99639/2060148622_zpid/
657 & 659 E 76th Ave,Anchorage,AK,99518,,,,,Sold 01/19/2023,https://www.zillow.com/homedetails/657-659-E-76th-Ave-Anchorage-AK-99518/2060505317_zpid/
315 E 12th Ave UNIT 344,Anchorage,AK,99501,61.210808,-149.87889,2.0,,Sold 01/19/2023,https://www.zillow.com/homedetails/315-E-12th-Ave-UNIT-344-Anchorage-AK-99501/2060755019_zpid/
657 E 76th Ave,Anchorage,AK,99518,,,6.0,,Sold 01/19/2023,https://www.zillow.com/homedetails/657-E-76th-Ave-Anchorage-AK-99518/2062368172_zpid/
6922 W Bruns Dr,Wasilla,AK,99623,,,3.0,,Sold 01/19/2023,https://www.zillow.com/homedetails/6922-W-Bruns-Dr-Wasilla-AK-99623/2068006344_zpid/
11601 E Yarrow Rd,Palmer,AK,99645,,,4.0,,Sold 01/19/2023,https://www.zillow.com/homedetails/11601-E-Yarrow-Rd-Palmer-AK-99645/2075163842_zpid/
1311 W 40th Ave,Anchorage,AK,99503,61.184654,-149.9084,8.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/1311-W-40th-Ave-Anchorage-AK-99503/25464_zpid/
2910 Wiley Post Ave,Anchorage,AK,99517,61.18707,-149.93802,4.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/2910-Wiley-Post-Ave-Anchorage-AK-99517/25703_zpid/
2930 Westwind Ct,Anchorage,AK,99516,61.09451,-149.82762,6.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/2930-Westwind-Ct-Anchorage-AK-99516/52733_zpid/
16529 Baird Cir,Eagle River,AK,99577,61.34092,-149.57452,4.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/16529-Baird-Cir-Eagle-River-AK-99577/68023377_zpid/
1218 Wild Rose Ave,Fairbanks,AK,99701,64.83397,-147.7454,,,Sold 01/18/2023,https://www.zillow.com/homedetails/1218-Wild-Rose-Ave-Fairbanks-AK-99701/74502022_zpid/
6862 W Knox Dr,Wasilla,AK,99623,61.578156,-149.6237,4.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/6862-W-Knox-Dr-Wasilla-AK-99623/74523493_zpid/
1735 S Heather Meadows Loop #22,Anchorage,AK,99507,61.13973,-149.85239,3.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/1735-S-Heather-Meadows-Loop-22-Anchorage-AK-99507/79534477_zpid/
4680 W Lakeside Dr,Wasilla,AK,99623,61.57475,-149.56842,3.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/4680-W-Lakeside-Dr-Wasilla-AK-99623/90683280_zpid/
33668 Nashwood Ave,Seward,AK,99664,60.13454,-149.36871,3.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/33668-Nashwood-Ave-Seward-AK-99664/95188902_zpid/
2875 N Birch Harbor Rd,Wasilla,AK,99623,61.61242,-149.78831,,,Sold 01/18/2023,https://www.zillow.com/homedetails/2875-N-Birch-Harbor-Rd-Wasilla-AK-99623/219456733_zpid/
3751 S Well Site Rd,Wasilla,AK,99654,61.53975,-149.45712,4.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/3751-S-Well-Site-Rd-Wasilla-AK-99654/219458943_zpid/
5416 W Montclaire Ave,Wasilla,AK,99623,61.552876,-149.58742,3.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/5416-W-Montclaire-Ave-Wasilla-AK-99623/219469452_zpid/
15025 W Wild Rose Cir,Wasilla,AK,99623,61.543163,-149.82921,4.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/15025-W-Wild-Rose-Cir-Wasilla-AK-99623/219473719_zpid/
3017 Clinton Dr,Juneau,AK,99801,58.37401,-134.5978,,,Sold 01/18/2023,https://www.zillow.com/homedetails/3017-Clinton-Dr-Juneau-AK-99801/244288484_zpid/
7311 W Captain Hook Dr #7331 & 735,Wasilla,AK,99623,,,,,Sold 01/18/2023,https://www.zillow.com/homedetails/7311-W-Captain-Hook-Dr-7331-735-Wasilla-AK-99623/2060625160_zpid/
441 Dailey Ave APT 7,Anchorage,AK,99515,61.110565,-149.87384,2.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/441-Dailey-Ave-APT-7-Anchorage-AK-99515/2063346573_zpid/
6110 E 12th Ave #B8,Anchorage,AK,99504,,,2.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/6110-E-12th-Ave-B8-Anchorage-AK-99504/2064922627_zpid/
3801 S Krisun Dr,Wasilla,AK,99654,,,3.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/3801-S-Krisun-Dr-Wasilla-AK-99654/2065395676_zpid/
9818 W Carmel Rd,Wasilla,AK,99623,,,3.0,,Sold 01/18/2023,https://www.zillow.com/homedetails/9818-W-Carmel-Rd-Wasilla-AK-99623/2066606517_zpid/
L8-B14 Chilkat Lake Rd,Haines,AK,99827,,,,,Sold 01/18/2023,https://www.zillow.com/homedetails/L8-B14-Chilkat-Lake-Rd-Haines-AK-99827/2067489553_zpid/
6341 E 16th Ave,Anchorage,AK,99504,61.206287,-149.76193,5.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/6341-E-16th-Ave-Anchorage-AK-99504/13552_zpid/
207 Stewart St,Anchorage,AK,99508,61.22209,-149.7874,3.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/207-Stewart-St-Anchorage-AK-99508/15291_zpid/
4351 Edinburgh Dr,Anchorage,AK,99502,61.13446,-149.96248,3.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/4351-Edinburgh-Dr-Anchorage-AK-99502/29952_zpid/
3006 Bettles Bay Loop,Anchorage,AK,99515,61.128242,-149.93657,5.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/3006-Bettles-Bay-Loop-Anchorage-AK-99515/36890_zpid/
4020 Winchester Loop,Anchorage,AK,99507,61.138615,-149.8072,4.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/4020-Winchester-Loop-Anchorage-AK-99507/42019_zpid/
19413 1st St,Eagle River,AK,99577,61.311928,-149.52063,5.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/19413-1st-St-Eagle-River-AK-99577/57814_zpid/
21420 Rock Ptarmigan St,Chugiak,AK,99567,61.413883,-149.42664,4.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/21420-Rock-Ptarmigan-St-Chugiak-AK-99567/60131_zpid/
3851 N Hebrides Dr,Wasilla,AK,99654,61.62463,-149.41624,3.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/3851-N-Hebrides-Dr-Wasilla-AK-99654/74521028_zpid/
950 N Luke St,Wasilla,AK,99654,61.589012,-149.33171,4.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/950-N-Luke-St-Wasilla-AK-99654/90693397_zpid/
1191 S Corkey St,Wasilla,AK,99654,61.570618,-149.50005,3.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/1191-S-Corkey-St-Wasilla-AK-99654/127129125_zpid/
3212 Timberline Ct,Ketchikan,AK,99901,55.36036,-131.68176,2.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/3212-Timberline-Ct-Ketchikan-AK-99901/194165331_zpid/
5090 E Henhouse Loop,Wasilla,AK,99654,61.545666,-149.32126,4.0,,Sold 01/17/2023,https://www.zillow.com/homedetails/5090-E-Henhouse-Loop-Wasilla-AK-99654/325605674_zpid/
21652 W Parks Hwy,Wasilla,AK,99623,,,,,Sold 01/17/2023,https://www.zillow.com/homedetails/21652-W-Parks-Hwy-Wasilla-AK-99623/2061457722_zpid/
L9-B10 E George Kitchen Ave,Talkeetna,AK,99676,,,,,Sold 01/17/2023,https://www.zillow.com/homedetails/L9-B10-E-George-Kitchen-Ave-Talkeetna-AK-99676/2070921855_zpid/
B004 W Blue Goose Rd,Wasilla,AK,99623,,,,,Sold 01/17/2023,https://www.zillow.com/homedetails/B004-W-Blue-Goose-Rd-Wasilla-AK-99623/2076749523_zpid/
41338 Seward Hwy,Moose Pass,AK,99631,60.525005,-149.50552,1.0,,Sold 01/16/2023,https://www.zillow.com/homedetails/41338-Seward-Hwy-Moose-Pass-AK-99631/74513146_zpid/
4233 Apollo Dr,Anchorage,AK,99504,61.181995,-149.75386,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/4233-Apollo-Dr-Anchorage-AK-99504/20013_zpid/
4241 Folker St UNIT D104,Anchorage,AK,99508,61.181335,-149.83041,2.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/4241-Folker-St-UNIT-D104-Anchorage-AK-99508/21271_zpid/
2152 Misty Glen Cir,Anchorage,AK,99502,61.146843,-149.91978,4.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/2152-Misty-Glen-Cir-Anchorage-AK-99502/36806_zpid/
13126 Bay Cir,Anchorage,AK,99515,61.102104,-149.86426,4.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/13126-Bay-Cir-Anchorage-AK-99515/50510_zpid/
12439 Crested Butte Dr,Eagle River,AK,99577,61.332752,-149.579,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/12439-Crested-Butte-Dr-Eagle-River-AK-99577/55417_zpid/
11811 Laurie Cir,Eagle River,AK,99577,61.32701,-149.54959,4.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/11811-Laurie-Cir-Eagle-River-AK-99577/56035_zpid/
8903 Northwood Park Cir,Eagle River,AK,99577,61.300846,-149.51714,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/8903-Northwood-Park-Cir-Eagle-River-AK-99577/63550_zpid/
10030 Skiff Cir,Anchorage,AK,99515,61.129467,-149.92908,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/10030-Skiff-Cir-Anchorage-AK-99515/35723866_zpid/
5654 Alora Loop #55,Anchorage,AK,99504,61.21794,-149.77608,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/5654-Alora-Loop-55-Anchorage-AK-99504/59679406_zpid/
8993 Little Brook St,Anchorage,AK,99507,61.13939,-149.81958,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/8993-Little-Brook-St-Anchorage-AK-99507/59679922_zpid/
13333 Konrad Dr,Eagle River,AK,99577,61.34117,-149.57451,4.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/13333-Konrad-Dr-Eagle-River-AK-99577/68022478_zpid/
202 Madcap Ln,Fairbanks,AK,99709,64.867935,-147.82153,7.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/202-Madcap-Ln-Fairbanks-AK-99709/74488089_zpid/
2614 Lauren Creek Loop #6,Anchorage,AK,99507,61.17317,-149.83382,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/2614-Lauren-Creek-Loop-6-Anchorage-AK-99507/79536200_zpid/
3945 Murphy Dome Rd,Fairbanks,AK,99709,64.92805,-148.04909,4.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/3945-Murphy-Dome-Rd-Fairbanks-AK-99709/90667416_zpid/
5981 E Camborne Dr,Palmer,AK,99645,61.557808,-149.30008,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/5981-E-Camborne-Dr-Palmer-AK-99645/90688726_zpid/
2145 S Togiak Ave,Wasilla,AK,99654,61.558838,-149.41917,6.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/2145-S-Togiak-Ave-Wasilla-AK-99654/90696124_zpid/
1262 N Miller Cir,Wasilla,AK,99623,61.593414,-149.76459,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/1262-N-Miller-Cir-Wasilla-AK-99623/127129251_zpid/
6830 E Riverwood Cir,Palmer,AK,99645,61.648552,-149.10959,2.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/6830-E-Riverwood-Cir-Palmer-AK-99645/219470943_zpid/
3471 N Fortune Cir,Wasilla,AK,99654,61.618565,-149.4927,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/3471-N-Fortune-Cir-Wasilla-AK-99654/219474618_zpid/
1790 S Countrywood Dr,Wasilla,AK,99623,61.563072,-149.60857,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/1790-S-Countrywood-Dr-Wasilla-AK-99623/219476274_zpid/
3400 N Charley Dr,Wasilla,AK,99654,61.62058,-149.30984,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/3400-N-Charley-Dr-Wasilla-AK-99654/219476755_zpid/
1280 Blackberry Dr,Fairbanks,AK,99712,64.91701,-147.64445,,,Sold 01/13/2023,https://www.zillow.com/homedetails/1280-Blackberry-Dr-Fairbanks-AK-99712/219810962_zpid/
13216 Bruno Rd,Seward,AK,99664,60.172955,-149.38925,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/13216-Bruno-Rd-Seward-AK-99664/223319882_zpid/
L16a Wilma Ave,Seward,AK,99664,,,,,Sold 01/13/2023,https://www.zillow.com/homedetails/L16a-Wilma-Ave-Seward-AK-99664/2060136634_zpid/
6964 Amarok Ave,Wasilla,AK,99654,,,3.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/6964-Amarok-Ave-Wasilla-AK-99654/2060405111_zpid/
1308 Karluk St,Anchorage,AK,99501,,,8.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/1308-Karluk-St-Anchorage-AK-99501/2060645171_zpid/
55675 Benjamin Ave,Homer,AK,99603,,,,,Sold 01/13/2023,https://www.zillow.com/homedetails/55675-Benjamin-Ave-Homer-AK-99603/2060999311_zpid/
11763 W Jerry Cir,Wasilla,AK,99623,61.56719,-149.74803,10.0,,Sold 01/13/2023,https://www.zillow.com/homedetails/11763-W-Jerry-Cir-Wasilla-AK-99623/2090235910_zpid/
440 E 11th Ave #B-6,Anchorage,AK,99501,61.211514,-149.87631,2.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/440-E-11th-Ave-B-6-Anchorage-AK-99501/3568_zpid/
6801 Dickerson Dr,Anchorage,AK,99504,61.22212,-149.75351,4.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/6801-Dickerson-Dr-Anchorage-AK-99504/10560_zpid/
7310 Bulen Dr,Anchorage,AK,99507,61.154373,-149.82259,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/7310-Bulen-Dr-Anchorage-AK-99507/39720_zpid/
13331 Brant Way,Anchorage,AK,99515,61.09999,-149.84966,4.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/13331-Brant-Way-Anchorage-AK-99515/51259_zpid/
5823 Hiland Rd,Eagle River,AK,99577,61.273056,-149.47737,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/5823-Hiland-Rd-Eagle-River-AK-99577/58143_zpid/
12118 Horseshoe Dr APT 7,Eagle River,AK,99577,61.32997,-149.56375,2.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/12118-Horseshoe-Dr-APT-7-Eagle-River-AK-99577/35724628_zpid/
2100 E Village Loop,Wasilla,AK,99654,61.607082,-149.3983,4.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/2100-E-Village-Loop-Wasilla-AK-99654/74521101_zpid/
4101 S Discovery Bay Dr,Wasilla,AK,99654,61.535507,-149.5292,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/4101-S-Discovery-Bay-Dr-Wasilla-AK-99654/74525036_zpid/
3901 S Eagle Bay Dr,Wasilla,AK,99623,61.538033,-149.59738,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/3901-S-Eagle-Bay-Dr-Wasilla-AK-99623/90699179_zpid/
13695 E Jersey Loop,Palmer,AK,99645,61.575706,-149.10101,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/13695-E-Jersey-Loop-Palmer-AK-99645/90701371_zpid/
268 Upper Rosian Dr,Soldotna,AK,99669,60.48677,-151.08589,2.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/268-Upper-Rosian-Dr-Soldotna-AK-99669/120112434_zpid/
3424 N Meadow Lakes Dr,Wasilla,AK,99623,61.611942,-149.64297,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/3424-N-Meadow-Lakes-Dr-Wasilla-AK-99623/219463348_zpid/
12332 W Round Table Dr,Wasilla,AK,99623,61.62336,-149.76054,2.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/12332-W-Round-Table-Dr-Wasilla-AK-99623/219477694_zpid/
29306 Glover St,Anchor Point,AK,99556,59.84745,-151.7936,,,Sold 01/12/2023,https://www.zillow.com/homedetails/29306-Glover-St-Anchor-Point-AK-99556/223326923_zpid/
33537 Keystone Dr,Soldotna,AK,99669,60.46609,-150.96155,6.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/33537-Keystone-Dr-Soldotna-AK-99669/304236974_zpid/
Township Road B Meyers Cir,Wasilla,AK,99623,,,,,Sold 01/12/2023,https://www.zillow.com/homedetails/Township-Road-B-Meyers-Cir-Wasilla-AK-99623/2062183129_zpid/
As 92 33 Lakefront No Rd,Skwentna,AK,99667,,,,,Sold 01/12/2023,https://www.zillow.com/homedetails/As-92-33-Lakefront-No-Rd-Skwentna-AK-99667/2063040074_zpid/
8149 Sockeye Loop #12,Anchorage,AK,99507,,,3.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/8149-Sockeye-Loop-12-Anchorage-AK-99507/2063563534_zpid/
1316 Karluk St,Anchorage,AK,99501,,,8.0,,Sold 01/12/2023,https://www.zillow.com/homedetails/1316-Karluk-St-Anchorage-AK-99501/2091638651_zpid/
3712 Deborah Ln,Anchorage,AK,99504,61.187065,-149.74142,4.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/3712-Deborah-Ln-Anchorage-AK-99504/17808_zpid/
1101 Southampton Dr,Anchorage,AK,99503,61.174473,-149.9058,3.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/1101-Southampton-Dr-Anchorage-AK-99503/27684_zpid/
8271 Barnett Dr,Anchorage,AK,99518,61.14677,-149.90541,3.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/8271-Barnett-Dr-Anchorage-AK-99518/32874_zpid/
11755 Galloway Loop #19,Eagle River,AK,99577,61.326645,-149.57773,2.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/11755-Galloway-Loop-19-Eagle-River-AK-99577/63254784_zpid/
1720 W 104th Ave,Anchorage,AK,99515,61.126404,-149.91185,4.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/1720-W-104th-Ave-Anchorage-AK-99515/68019792_zpid/
2958 S Kobuk Ave,Fairbanks,AK,99709,64.83485,-147.7897,2.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/2958-S-Kobuk-Ave-Fairbanks-AK-99709/74485572_zpid/
2781 E Fairview Loop,Wasilla,AK,99654,61.55923,-149.3807,,,Sold 01/11/2023,https://www.zillow.com/homedetails/2781-E-Fairview-Loop-Wasilla-AK-99654/90682982_zpid/
36982 Midway Dr,Sterling,AK,99672,60.522106,-150.73436,3.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/36982-Midway-Dr-Sterling-AK-99672/223317631_zpid/
4750 W Kaylee River Cir,Wasilla,AK,99623,61.545532,-149.56866,6.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/4750-W-Kaylee-River-Cir-Wasilla-AK-99623/247761269_zpid/
1651 S Knik Goose Bay Rd,Wasilla,AK,99654,61.56545,-149.44568,,,Sold 01/11/2023,https://www.zillow.com/homedetails/1651-S-Knik-Goose-Bay-Rd-Wasilla-AK-99654/247763749_zpid/
36525 Duwalapu Ln,Soldotna,AK,99669,60.507324,-151.03807,,,Sold 01/11/2023,https://www.zillow.com/homedetails/36525-Duwalapu-Ln-Soldotna-AK-99669/248938941_zpid/
2501 Boniface Pkwy,Anchorage,AK,99504,61.19788,-149.77766,6.0,,Sold 01/11/2023,https://www.zillow.com/homedetails/2501-Boniface-Pkwy-Anchorage-AK-99504/305525526_zpid/
198 Higher Ter,Girdwood,AK,99587,,,,,Sold 01/11/2023,https://www.zillow.com/homedetails/198-Higher-Ter-Girdwood-AK-99587/2062092902_zpid/
Lb12 Abbey Rd,Willow,AK,99688,,,,,Sold 01/11/2023,https://www.zillow.com/homedetails/Lb12-Abbey-Rd-Willow-AK-99688/2063092590_zpid/
L8-B1 Sierra Mesa Cir,Chugiak,AK,99567,,,,,Sold 01/11/2023,https://www.zillow.com/homedetails/L8-B1-Sierra-Mesa-Cir-Chugiak-AK-99567/2075649142_zpid/
13540 Windward Ct,Anchorage,AK,99516,61.097733,-149.82573,4.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/13540-Windward-Ct-Anchorage-AK-99516/52775_zpid/
17401 Beaujolais Cir,Eagle River,AK,99577,61.33835,-149.55763,2.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/17401-Beaujolais-Cir-Eagle-River-AK-99577/55085_zpid/
17342 Rachel Ave,Eagle River,AK,99577,61.339455,-149.5582,3.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/17342-Rachel-Ave-Eagle-River-AK-99577/55101_zpid/
10704 Colville St,Eagle River,AK,99577,61.31706,-149.54338,3.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/10704-Colville-St-Eagle-River-AK-99577/57008_zpid/
11671 E Annie Ln,Palmer,AK,99645,61.573956,-149.15808,4.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/11671-E-Annie-Ln-Palmer-AK-99645/74524502_zpid/
29970 Naomi St,Soldotna,AK,99669,60.41522,-151.15892,4.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/29970-Naomi-St-Soldotna-AK-99669/90669997_zpid/
6901 W Sourdough Dr,Wasilla,AK,99623,61.605183,-149.62488,,,Sold 01/10/2023,https://www.zillow.com/homedetails/6901-W-Sourdough-Dr-Wasilla-AK-99623/219459427_zpid/
3699 S Mink St,Wasilla,AK,99623,61.54049,-149.82349,3.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/3699-S-Mink-St-Wasilla-AK-99623/219479849_zpid/
52305 Kenai Spur Hwy,Kenai,AK,99611,60.733128,-151.28226,,,Sold 01/10/2023,https://www.zillow.com/homedetails/52305-Kenai-Spur-Hwy-Kenai-AK-99611/223303311_zpid/
1745 2nd St,Douglas,AK,99824,58.28196,-134.4046,6.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/1745-2nd-St-Douglas-AK-99824/302811104_zpid/
L1-B1 Broadwater Dr,Eagle River,AK,99577,,,,,Sold 01/10/2023,https://www.zillow.com/homedetails/L1-B1-Broadwater-Dr-Eagle-River-AK-99577/2060887170_zpid/
620 S Summit St,Klawock,AK,99925,,,3.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/620-S-Summit-St-Klawock-AK-99925/2061352682_zpid/
0 Only,Pelican,AK,99832,,,1.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/0-Only-Pelican-AK-99832/2062504279_zpid/
0 Harvey St,Soldotna,AK,99669,,,,,Sold 01/10/2023,https://www.zillow.com/homedetails/0-Harvey-St-Soldotna-AK-99669/2062683041_zpid/
L4 W B Ct #1,Wasilla,AK,99623,,,,,Sold 01/10/2023,https://www.zillow.com/homedetails/L4-W-B-Ct-1-Wasilla-AK-99623/2064922337_zpid/
4571 S Preston Hills Dr,Wasilla,AK,99623,61.535492,-149.71071,3.0,,Sold 01/10/2023,https://www.zillow.com/homedetails/4571-S-Preston-Hills-Dr-Wasilla-AK-99623/2067505116_zpid/
2400 Douglas Dr,Anchorage,AK,99517,61.198795,-149.9455,3.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/2400-Douglas-Dr-Anchorage-AK-99517/2133_zpid/
8521 Shrub Ct,Anchorage,AK,99504,61.206768,-149.72182,5.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/8521-Shrub-Ct-Anchorage-AK-99504/16516_zpid/
7042 Timothy St,Anchorage,AK,99502,61.156822,-149.92636,4.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/7042-Timothy-St-Anchorage-AK-99502/30918_zpid/
8601 Molanary Dr UNIT 4,Anchorage,AK,99502,61.142616,-149.94997,2.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/8601-Molanary-Dr-UNIT-4-Anchorage-AK-99502/34017_zpid/
3530 Wildwood Dr,North Pole,AK,99705,64.77927,-147.28404,3.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/3530-Wildwood-Dr-North-Pole-AK-99705/74496604_zpid/
18178 E Walling Rd,Palmer,AK,99645,61.53387,-148.99242,3.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/18178-E-Walling-Rd-Palmer-AK-99645/219473874_zpid/
660 Kilo Ct,Fairbanks,AK,99712,64.83869,-147.54866,3.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/660-Kilo-Ct-Fairbanks-AK-99712/219808150_zpid/
105 Balder St,Petersburg,AK,99833,56.815517,-132.9558,3.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/105-Balder-St-Petersburg-AK-99833/243013873_zpid/
2415 Hemlock Ave APT 1007,Ketchikan,AK,99901,55.349667,-131.67413,2.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/2415-Hemlock-Ave-APT-1007-Ketchikan-AK-99901/243044278_zpid/
1601 W Patricia Ave,Wasilla,AK,99654,61.58457,-149.49097,4.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/1601-W-Patricia-Ave-Wasilla-AK-99654/247785886_zpid/
5783 Cliff Point Rd,Kodiak,AK,99615,57.721508,-152.46968,,,Sold 01/09/2023,https://www.zillow.com/homedetails/5783-Cliff-Point-Rd-Kodiak-AK-99615/325590914_zpid/
L6 B Vall #8,Wasilla,AK,99623,,,,,Sold 01/09/2023,https://www.zillow.com/homedetails/L6-B-Vall-8-Wasilla-AK-99623/2060831703_zpid/
0 Not Disclosed,Palmer,AK,99645,,,2.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/0-Not-Disclosed-Palmer-AK-99645/2060941194_zpid/
747 E Keltons Knob Cir,Wasilla,AK,99654,,,,,Sold 01/09/2023,https://www.zillow.com/homedetails/747-E-Keltons-Knob-Cir-Wasilla-AK-99654/2061203864_zpid/
2194 Dalmore Cir,Palmer,AK,99645,,,3.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/2194-Dalmore-Cir-Palmer-AK-99645/2062240757_zpid/
LT One Trapper Ln,Willow,AK,99688,,,,,Sold 01/09/2023,https://www.zillow.com/homedetails/LT-One-Trapper-Ln-Willow-AK-99688/2063041504_zpid/
9445 E Boyd Rd,Palmer,AK,99645,,,,,Sold 01/09/2023,https://www.zillow.com/homedetails/9445-E-Boyd-Rd-Palmer-AK-99645/2063092854_zpid/
762 Winfield Way,Wasilla,AK,99623,61.58712,-149.73674,1.0,,Sold 01/09/2023,https://www.zillow.com/homedetails/762-Winfield-Way-Wasilla-AK-99623/2077458970_zpid/
3901 Westwood Dr,Anchorage,AK,99517,61.195488,-149.95818,3.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/3901-Westwood-Dr-Anchorage-AK-99517/2003_zpid/
2114 Saratoga Ave,Anchorage,AK,99517,61.196514,-149.92479,4.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/2114-Saratoga-Ave-Anchorage-AK-99517/2593_zpid/
1804 McKinley Ave,Anchorage,AK,99517,61.184517,-149.91634,5.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/1804-McKinley-Ave-Anchorage-AK-99517/26614_zpid/
3440 W 86th Ave #A02,Anchorage,AK,99502,61.142544,-149.9438,2.0,,Sold 01/06/2023,https://www.zillow.com/homedetails/3440-W-86th-Ave-A02-Anchorage-AK-99502/33935_zpid/
