street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"Apartment for rent - 1 bed, 650 sqft, $2,795, 3721 25th St UNIT 6, San Francisco, CA 94110",San Francisco,CA,94110,37.750137,-122.42323,1,$2795.0,11 days ago,https://www.zillow.com/b/3721-25th-street-san-francisco-ca-9NKRGt/
"Apartment for rent - 529 Stevenson St APT 406, San Francisco, CA 94103",San Francisco,CA,94103,37.780994,-122.41017,1,$2400.0,13 days ago,https://www.zillow.com/homedetails/529-Stevenson-St-APT-406-San-Francisco-CA-94103/2097786269_zpid/
"Apartment for rent - 752 Stockton St APT 12, San Francisco, CA 94108",San Francisco,CA,94108,37.792915,-122.40745,1,$2175.0,14 days ago,https://www.zillow.com/homedetails/752-Stockton-St-APT-12-San-Francisco-CA-94108/2116103610_zpid/
"Apartment for rent - 1703 Lincoln Way, San Francisco, CA 94122",San Francisco,CA,94122,37.765312,-122.476395,1,$2600.0,14 days ago,https://www.zillow.com/homedetails/1703-Lincoln-Way-San-Francisco-CA-94122/2068662076_zpid/
"Apartment for rent - Rausch - 101, 52 Rausch St, San Francisco, CA 94103",San Francisco,CA,94103,37.776295,-122.40989,1,$2041.0,15 days ago,https://www.zillow.com/b/rausch-101-san-francisco-ca-5Xtr2M/
"Apartment for rent - 909 Wisconsin St APT 2, San Francisco, CA 94107",San Francisco,CA,94107,37.755962,-122.3985,1,$2650.0,8 days ago,https://www.zillow.com/homedetails/909-Wisconsin-St-APT-2-San-Francisco-CA-94107/2059463953_zpid/
"Apartment for rent - 1133 Dolores St APT 7, San Francisco, CA 94110",San Francisco,CA,94110,37.751293,-122.424675,2,$3000.0,5 days ago,https://www.zillow.com/homedetails/1133-Dolores-St-APT-7-San-Francisco-CA-94110/2094454728_zpid/
"Apartment for rent - 1232 18th Ave #4, San Francisco, CA 94122",San Francisco,CA,94122,37.764797,-122.47581,2,$2995.0,13 days ago,https://www.zillow.com/homedetails/1232-18th-Ave-4-San-Francisco-CA-94122/2059378285_zpid/
"Apartment for rent - 3374 25th St, San Francisco, CA 94110",San Francisco,CA,94110,37.750816,-122.41764,1,$2595.0,24 days ago,https://www.zillow.com/homedetails/3374-25th-St-San-Francisco-CA-94110/2083158370_zpid/
"Apartment for rent - 2715 Franklin Street, 2715 Franklin St #2, San Francisco, CA 94123",San Francisco,CA,94123,37.7995,-122.426155,1,$2695.0,15 days ago,https://www.zillow.com/b/2715-franklin-street-san-francisco-ca-9NLYtw/
"Apartment for rent - 1805 Pine St APT 31, San Francisco, CA 94109",San Francisco,CA,94109,37.78879,-122.425644,1,$2000.0,7 days ago,https://www.zillow.com/homedetails/1805-Pine-St-APT-31-San-Francisco-CA-94109/15075482_zpid/
"600 Laurel Street - 600 Laurel St, San Francisco, CA",San Francisco,CA,94118,37.784454,-122.4491,1,"$2,595+",Updated yesterday,https://www.zillow.com/b/600-laurel-street-san-francisco-ca-5j4Ckh/
"Apartment for rent - 349 14th Ave #3, San Francisco, CA 94118",San Francisco,CA,94118,37.78157,-122.47326,1,$2200.0,13 days ago,https://www.zillow.com/homedetails/349-14th-Ave-3-San-Francisco-CA-94118/2078099492_zpid/
"Apartment for rent - 1155 Ellis St APT B108, San Francisco, CA 94109",San Francisco,CA,94109,37.783012,-122.425156,1,$2350.0,27 days ago,https://www.zillow.com/homedetails/1155-Ellis-St-APT-B108-San-Francisco-CA-94109/2059829473_zpid/
"Apartment for rent - 595 Arguello Blvd APT 6, San Francisco, CA 94118",San Francisco,CA,94118,37.77957,-122.45898,1,$2750.0,21 days ago,https://www.zillow.com/homedetails/595-Arguello-Blvd-APT-6-San-Francisco-CA-94118/2059760815_zpid/
"Apartment for rent - 1000 Franklin St APT 303, San Francisco, CA 94109",San Francisco,CA,94109,37.783913,-122.4224,1,$2995.0,22 days ago,https://www.zillow.com/homedetails/1000-Franklin-St-APT-303-San-Francisco-CA-94109/2069526475_zpid/
"Apartment for rent - 1301-1361 La Playa Street, 1301-1361 La Playa St #26, San Francisco, CA 94122",San Francisco,CA,94122,37.764034,-122.5094,1,$2995.0,15 days ago,https://www.zillow.com/b/1301-1361-la-playa-street-san-francisco-ca-BnRrWb/
"Apartment for rent - 47 Delmar St #47, San Francisco, CA 94117",San Francisco,CA,94117,37.768246,-122.445946,1,$2795.0,13 hours ago,https://www.zillow.com/homedetails/47-Delmar-St-47-San-Francisco-CA-94117/2078961117_zpid/
"Apartment for rent - 3356-3360 Market, 3356-3360 Market St #3356, San Francisco, CA 94114",San Francisco,CA,94114,37.765896,-122.43086,1,$2695.0,8 days ago,https://www.zillow.com/b/3356-3360-market-san-francisco-ca-BQdkvg/
"House for rent - (undisclosed Address), San Francisco, CA 94112",San Francisco,CA,94112,,,2,$2500.0,14 days ago,https://www.zillow.com/homedetails/San-Francisco-CA-94112/2059444311_zpid/
"Apartment for rent - 675 Clementina St, San Francisco, CA 94103",San Francisco,CA,94103,37.775654,-122.41003,2,$2595.0,21 days ago,https://www.zillow.com/homedetails/675-Clementina-St-San-Francisco-CA-94103/2101646014_zpid/
"House for rent - 4417 Lincoln Way, San Francisco, CA 94122",San Francisco,CA,94122,37.76397,-122.50547,2,$3000.0,7 days ago,https://www.zillow.com/homedetails/4417-Lincoln-Way-San-Francisco-CA-94122/79844983_zpid/
"Apartment for rent - 1 bed, 624 sqft, $2,290, 5949 Geary Blvd APT 1, San Francisco, CA 94121",San Francisco,CA,94121,37.779846,-122.48337,1,$2290.0,47 days ago,"https://www.zillow.com/b/1-bed,-624-sqft,-%242,290-san-francisco-ca-9NLKvP/"
"House for rent - 1330 20th Ave #1, San Francisco, CA 94122",San Francisco,CA,94122,37.762875,-122.47782,1,$2295.0,13 days ago,https://www.zillow.com/homedetails/1330-20th-Ave-1-San-Francisco-CA-94122/2059522962_zpid/
"Apartment for rent - 12th Ave 153, 153 12th Ave #4, San Francisco, CA 94118",San Francisco,CA,94118,37.785263,-122.47136,2,$2795.0,6 days ago,https://www.zillow.com/b/12th-ave-153-san-francisco-ca-9NL9hW/
"1357 Clay Street - 1357 Clay St, San Francisco, CA",San Francisco,CA,94109,37.79288,-122.41536,1,"$2,595+",,https://www.zillow.com/b/1357-clay-street-san-francisco-ca-5Xs3PB/
"Apartment for rent - 1125 Union Street, 1125 Union St #7, San Francisco, CA 94109",San Francisco,CA,94109,37.799107,-122.4178,1,$2495.0,15 days ago,https://www.zillow.com/b/1125-union-street-san-francisco-ca-9NKCNb/
"Apartment for rent - 230 Saint Josephs Ave #4, San Francisco, CA 94115",San Francisco,CA,94115,37.781673,-122.441154,1,$2275.0,6 days ago,https://www.zillow.com/homedetails/230-Saint-Josephs-Ave-4-San-Francisco-CA-94115/2059144043_zpid/
"Apartment for rent - 2102 Bush St APT 2, San Francisco, CA 94115",San Francisco,CA,94115,37.787426,-122.43212,1,$2950.0,43 days ago,https://www.zillow.com/homedetails/2102-Bush-St-APT-2-San-Francisco-CA-94115/2108251938_zpid/
"For Rent - 230 Rhine St, San Francisco, CA",San Francisco,CA,94112,37.708324,-122.46231,2,"$2,650+",Updated yesterday,"https://www.zillow.com/b/San-Francisco-CA/37.708324,-122.46231_ll/"
"Apartment for rent - 842 Monterey Blvd #1, San Francisco, CA 94127",San Francisco,CA,94127,37.731785,-122.454445,2,$2200.0,8 days ago,https://www.zillow.com/homedetails/842-Monterey-Blvd-1-San-Francisco-CA-94127/2059255924_zpid/
"100-0410 - 6438 Geary Blvd, San Francisco, CA",San Francisco,CA,94121,37.78029,-122.48854,2,"$2,850+",,https://www.zillow.com/b/100-0410-san-francisco-ca-9NLLJ4/
"Apartment for rent - 271A Clinton Park Park, San Francisco, CA 94103",San Francisco,CA,94103,37.769085,-122.42512,2,$2895.0,11 days ago,https://www.zillow.com/homedetails/271A-Clinton-Park-Park-San-Francisco-CA-94103/2059285329_zpid/
"Apartment for rent - 824 Hyde St #401, San Francisco, CA 94109",San Francisco,CA,94109,37.788578,-122.41659,1,$2675.0,23 days ago,https://www.zillow.com/homedetails/824-Hyde-St-401-San-Francisco-CA-94109/2059776372_zpid/
"Apartment for rent - 3668 Sacramento St #1, San Francisco, CA 94118",San Francisco,CA,94118,37.78768,-122.4531,1,$2600.0,20 days ago,https://www.zillow.com/homedetails/3668-Sacramento-St-1-San-Francisco-CA-94118/2059604216_zpid/
"Apartment for rent - 415 Parker Ave #C, San Francisco, CA 94118",San Francisco,CA,94118,37.77882,-122.45393,1,$2895.0,3D Tour,https://www.zillow.com/homedetails/415-Parker-Ave-C-San-Francisco-CA-94118/2071105164_zpid/
"Apartment for rent - 757 - 759 Natoma Street, 757-759 Natoma St #757A, San Francisco, CA 94103",San Francisco,CA,94103,37.775864,-122.412895,2,$2650.0,15 days ago,https://www.zillow.com/b/757-759-natoma-street-san-francisco-ca-9pkjdZ/
"Apartment for rent - 20 Montezuma St #C, San Francisco, CA 94110",San Francisco,CA,94110,37.745796,-122.416435,1,$2295.0,12 days ago,https://www.zillow.com/homedetails/20-Montezuma-St-C-San-Francisco-CA-94110/2097382893_zpid/
"Apartment for rent - 266 San Jose Ave APT 4, San Francisco, CA 94110",San Francisco,CA,94110,37.75083,-122.42188,1,$2395.0,19 days ago,https://www.zillow.com/homedetails/266-San-Jose-Ave-APT-4-San-Francisco-CA-94110/2059542033_zpid/
"Apartment for rent - 166 - 172 Julian Ave - 172, 172 Julian Ave, San Francisco, CA 94103",San Francisco,CA,94103,37.765533,-122.421234,1,$2395.0,9 days ago,https://www.zillow.com/b/166-172-julian-ave-172-san-francisco-ca-9NJtyw/
"Apartment for rent - 324 Union St, San Francisco, CA 94133",San Francisco,CA,94133,37.801167,-122.40492,1,$2695.0,15 days ago,https://www.zillow.com/homedetails/324-Union-St-San-Francisco-CA-94133/2084385604_zpid/
"Apartment for rent - 1346 Pine St, San Francisco, CA 94109",San Francisco,CA,94109,37.79023,-122.417946,1,$2350.0,27 days ago,https://www.zillow.com/homedetails/1346-Pine-St-San-Francisco-CA-94109/2063315478_zpid/
"Apartment for rent - 728 Taylor St APT 7, San Francisco, CA 94108",San Francisco,CA,94108,37.789276,-122.41171,2,$2500.0,12 days ago,https://www.zillow.com/homedetails/728-Taylor-St-APT-7-San-Francisco-CA-94108/2106963122_zpid/
"For Rent - 2191 Mission St, San Francisco, CA",San Francisco,CA,94110,37.762104,-122.41924,1,"$2,350+",17 days ago,https://www.zillow.com/b/2191-mission-st-san-francisco-ca-5j4CxB/
"House for rent - 614 10th Ave APT 1, San Francisco, CA 94118",San Francisco,CA,94118,37.77672,-122.46805,1,$2995.0,11 days ago,https://www.zillow.com/homedetails/614-10th-Ave-APT-1-San-Francisco-CA-94118/2059280361_zpid/
"Apartment for rent - 1701 Turk Street, 1701 Turk St UNIT 2, San Francisco, CA 94115",San Francisco,CA,94115,37.77967,-122.43731,1,$2995.0,15 days ago,https://www.zillow.com/b/1701-turk-street-san-francisco-ca-5XpQ39/
"Apartment for rent - 7221 Geary Blvd APT 2, San Francisco, CA 94121",San Francisco,CA,94121,37.779224,-122.496956,1,$2650.0,9 days ago,https://www.zillow.com/homedetails/7221-Geary-Blvd-APT-2-San-Francisco-CA-94121/2084890618_zpid/
"Apartment for rent - 55 Hermann St #506, San Francisco, CA 94102",San Francisco,CA,94102,37.77055,-122.42595,1,$2995.0,14 days ago,https://www.zillow.com/homedetails/55-Hermann-St-506-San-Francisco-CA-94102/2079457847_zpid/
"Apartment for rent - 447 22nd Ave #2, San Francisco, CA 94121",San Francisco,CA,94121,37.779263,-122.48177,2,$2750.0,22 days ago,https://www.zillow.com/homedetails/447-22nd-Ave-2-San-Francisco-CA-94121/2059762775_zpid/
"Apartment for rent - 1270 Pine Street, 1270 Pine St #34, San Francisco, CA 94109",San Francisco,CA,94109,37.79038,-122.416756,1,$2195.0,15 days ago,https://www.zillow.com/b/1270-pine-street-san-francisco-ca-5XsyBp/
"House for rent - 1447 Cabrillo St, San Francisco, CA 94118",San Francisco,CA,94118,37.774742,-122.47442,2,$2995.0,15 days ago,https://www.zillow.com/homedetails/1447-Cabrillo-St-San-Francisco-CA-94118/2078350826_zpid/
"House for rent - 156 Duboce Ave #1, San Francisco, CA 94103",San Francisco,CA,94103,37.77,-122.423676,1,$2400.0,32 days ago,https://www.zillow.com/homedetails/156-Duboce-Ave-1-San-Francisco-CA-94103/2059964856_zpid/
"Apartment for rent - 839 Jones Street, 839 Jones St APT 17, San Francisco, CA 94109",San Francisco,CA,94109,37.78915,-122.41391,1,$1795.0,15 days ago,https://www.zillow.com/b/839-jones-street-san-francisco-ca-5XjXfB/
"Apartment for rent - 1250 Missouri St UNIT 201, San Francisco, CA 94107",San Francisco,CA,94107,37.7506,-122.39569,1,$2850.0,15 days ago,https://www.zillow.com/homedetails/1250-Missouri-St-UNIT-201-San-Francisco-CA-94107/2059470666_zpid/
"Apartment for rent - 1299 Bush St APT 504, San Francisco, CA 94109",San Francisco,CA,94109,37.788708,-122.418396,1,$2995.0,28 days ago,https://www.zillow.com/homedetails/1299-Bush-St-APT-504-San-Francisco-CA-94109/96022204_zpid/
"Apartment for rent - 269 Church St APT 2, San Francisco, CA 94114",San Francisco,CA,94114,37.76661,-122.428505,1,$2195.0,14 days ago,https://www.zillow.com/homedetails/269-Church-St-APT-2-San-Francisco-CA-94114/2093811919_zpid/
"Apartment for rent - 2762 23rd St, San Francisco, CA 94110",San Francisco,CA,94110,37.754597,-122.40776,1,$2999.0,22 days ago,https://www.zillow.com/homedetails/2762-23rd-St-San-Francisco-CA-94110/2133493726_zpid/
"Apartment for rent - 2 bed, $2,895, 675 Monterey Blvd #3, San Francisco, CA 94127",San Francisco,CA,94127,37.731243,-122.45057,2,$2895.0,19 days ago,"https://www.zillow.com/b/2-bed,-%242,895-san-francisco-ca-9NLmX2/"
"Apartment for rent - 901 Broderick St #N3, San Francisco, CA 94115",San Francisco,CA,94115,37.778625,-122.44051,1,$2795.0,21 days ago,https://www.zillow.com/homedetails/901-Broderick-St-N3-San-Francisco-CA-94115/2059759413_zpid/
"Apartment for rent - 2256 19th Ave #A, San Francisco, CA 94116",San Francisco,CA,94116,37.745735,-122.475494,1,$2395.0,3 days ago,https://www.zillow.com/homedetails/2256-19th-Ave-A-San-Francisco-CA-94116/2059113188_zpid/
"Apartment for rent - 2609 Judah St APT 8, San Francisco, CA 94122",San Francisco,CA,94122,37.76087,-122.49015,1,$2395.0,26 days ago,https://www.zillow.com/homedetails/2609-Judah-St-APT-8-San-Francisco-CA-94122/2059816788_zpid/
"Apartment for rent - 3648 Irving St APT 1, San Francisco, CA 94122",San Francisco,CA,94122,37.762817,-122.49725,1,$2600.0,17 days ago,https://www.zillow.com/homedetails/3648-Irving-St-APT-1-San-Francisco-CA-94122/2059519141_zpid/
"Apartment for rent - 900 Bush St APT 602, San Francisco, CA 94109",San Francisco,CA,94109,37.789944,-122.41273,1,$2800.0,18 days ago,https://www.zillow.com/homedetails/900-Bush-St-APT-602-San-Francisco-CA-94109/15069070_zpid/
"Townhouse for rent - 130 Graystone Terrace, 130 Graystone Ter #5A, San Francisco, CA 94114",San Francisco,CA,94114,37.757412,-122.44672,2,$2950.0,5 days ago,https://www.zillow.com/b/130-graystone-terrace-san-francisco-ca-5j4CJ4/
"Apartment for rent - 525 Leavenworth St #16, San Francisco, CA 94109",San Francisco,CA,94109,37.785873,-122.41504,1,$2195.0,3D Tour,https://www.zillow.com/homedetails/525-Leavenworth-St-16-San-Francisco-CA-94109/2075203628_zpid/
"Apartment for rent - 1 bed, 650 sqft, $2,500, 1944 Anza St #1, San Francisco, CA 94118",San Francisco,CA,94118,37.77911,-122.46924,1,$2500.0,8 days ago,"https://www.zillow.com/b/1-bed,-650-sqft,-%242,500-san-francisco-ca-9NLB2M/"
"Apartment for rent - 1410 22nd Ave #A, San Francisco, CA 94122",San Francisco,CA,94122,37.76129,-122.479904,2,$2680.0,19 days ago,https://www.zillow.com/homedetails/1410-22nd-Ave-A-San-Francisco-CA-94122/2059544452_zpid/
"Apartment for rent - 1 Vega St #3, San Francisco, CA 94115",San Francisco,CA,94115,37.77994,-122.44572,1,$3000.0,13 days ago,https://www.zillow.com/homedetails/1-Vega-St-3-San-Francisco-CA-94115/2059350242_zpid/
"For Rent - 1863 Mission St, San Francisco, CA",San Francisco,CA,94103,37.767265,-122.419464,1,"$2,950+",15 days ago,https://www.zillow.com/b/1863-mission-st-san-francisco-ca-9NJv9V/
"Apartment for rent - 777arguello, 777 Arguello Blvd APT 304, San Francisco, CA 94118",San Francisco,CA,94118,37.776073,-122.45888,1,$2495.0,21 days ago,https://www.zillow.com/b/777arguello-san-francisco-ca-5j4BJq/
"Apartment for rent - 1 bed, 851 sqft, $3,000, 425 2nd Ave APT 2, San Francisco, CA 94118",San Francisco,CA,94118,37.78065,-122.46029,1,$3000.0,22 days ago,"https://www.zillow.com/b/1-bed,-851-sqft,-%243,000-san-francisco-ca-9NLDN7/"
"Apartment for rent - 618 Shotwell Street - 620, 620 Shotwell St, San Francisco, CA 94110",San Francisco,CA,94110,37.758415,-122.41591,1,$2295.0,4 days ago,https://www.zillow.com/b/618-shotwell-street-620-san-francisco-ca-BJYg5q/
"Apartment for rent - 1 bed, 618 sqft, $2,695, 2430 Steiner St APT 3, San Francisco, CA 94115",San Francisco,CA,94115,37.792,-122.43578,1,$2695.0,11 days ago,https://www.zillow.com/b/2430-steiner-street-san-francisco-ca-5YzqZX/
"Apartment for rent - 1799 22nd Avenue - 102, 1799 22nd Ave, San Francisco, CA 94122",San Francisco,CA,94122,37.75435,-122.47988,2,$2695.0,36 days ago,https://www.zillow.com/b/1799-22nd-avenue-102-san-francisco-ca-9NLTFm/
"Apartment for rent - 1 bed, 675 sqft, $2,995, 3986 24th St #10, San Francisco, CA 94114",San Francisco,CA,94114,37.751698,-122.43144,1,$2995.0,29 days ago,https://www.zillow.com/b/3980-3986-24th-street-san-francisco-ca-5Xthbk/
"For Rent - 1160 Mission St, San Francisco, CA",San Francisco,CA,94103,37.778683,-122.41246,1,"$2,699+",3D Tour,https://www.zillow.com/b/soma-grand-san-francisco-ca-5XkDqs/
"Apartment for rent - 521 Arguello Blvd APT 1, San Francisco, CA 94118",San Francisco,CA,94118,37.780697,-122.45921,2,$2995.0,7 days ago,https://www.zillow.com/homedetails/521-Arguello-Blvd-APT-1-San-Francisco-CA-94118/2086789222_zpid/
"Apartment for rent - 3980-3986 24th Street, 3980-3986 24th St #10, San Francisco, CA 94114",San Francisco,CA,94114,37.751606,-122.43136,1,$2995.0,3D Tour,https://www.zillow.com/b/3980-3986-24th-street-san-francisco-ca-9h7r6S/
"Apartment for rent - 1015 Masonic Ave APT 8, San Francisco, CA 94117",San Francisco,CA,94117,37.771812,-122.4459,1,$2650.0,3D Tour,https://www.zillow.com/homedetails/1015-Masonic-Ave-APT-8-San-Francisco-CA-94117/2059848040_zpid/
"Apartment for rent - 56-58 Edith Street, LLC (50-58 Edith Owners), 50-52 Edith St #55, San Francisco, CA 94133",San Francisco,CA,94133,37.80288,-122.408844,2,$3000.0,22 days ago,"https://www.zillow.com/b/56-58-edith-street,-llc-%2850-58-edith-owners%29-san-francisco-ca-9pkj2D/"
"Apartment for rent - 1234 Jones, 1234 Jones St #8, San Francisco, CA 94109",San Francisco,CA,94109,37.792927,-122.41414,1,$2695.0,24 days ago,https://www.zillow.com/b/1234-jones-san-francisco-ca-5XytWS/
"House for rent - 632 Felton St, San Francisco, CA 94134",San Francisco,CA,94134,37.72855,-122.41115,1,$2600.0,26 days ago,https://www.zillow.com/homedetails/632-Felton-St-San-Francisco-CA-94134/15167158_zpid/
"Apartment for rent - 719 20th Ave, San Francisco, CA 94121",San Francisco,CA,94121,37.774246,-122.47926,1,$1900.0,7 days ago,https://www.zillow.com/homedetails/719-20th-Ave-San-Francisco-CA-94121/15099305_zpid/
"Apartment for rent - 2471 Lombard St #2, San Francisco, CA 94123",San Francisco,CA,94123,37.798775,-122.44201,1,$2695.0,24 days ago,https://www.zillow.com/homedetails/2471-Lombard-St-2-San-Francisco-CA-94123/2069723981_zpid/
"Apartment for rent - 840 Waller St, San Francisco, CA 94117",San Francisco,CA,94117,37.770535,-122.43756,1,$2850.0,11 days ago,https://www.zillow.com/homedetails/840-Waller-St-San-Francisco-CA-94117/2080453996_zpid/
"Apartment for rent - 324 Larkin, 324 Larkin St #35, San Francisco, CA 94102",San Francisco,CA,94102,37.780945,-122.41677,1,$2695.0,32 days ago,https://www.zillow.com/b/324-larkin-san-francisco-ca-5YzNtk/
"For Rent - 103 Polk St, San Francisco, CA",San Francisco,CA,94102,37.777744,-122.4181,1/2,"$2,386+/$2,893+",41 days ago,https://www.zillow.com/b/103-polk-st-san-francisco-ca-9NJpSJ/
"Apartment for rent - 1270 Stanyan St, San Francisco, CA 94117",San Francisco,CA,94117,37.760323,-122.45135,1,$2850.0,3D Tour,https://www.zillow.com/homedetails/1270-Stanyan-St-San-Francisco-CA-94117/15088415_zpid/
"Apartment for rent - 1 bed, 650 sqft, $2,500, 1348 La Playa St #1, San Francisco, CA 94122",San Francisco,CA,94122,37.761265,-122.50888,1,$2500.0,8 days ago,"https://www.zillow.com/b/1348-La-Playa-St-San-Francisco-CA/37.761265,-122.50888_ll/"
"Apartment for rent - 2 bed, 757 sqft, $2,850, 2118 Greenwich St #2, San Francisco, CA 94123",San Francisco,CA,94123,37.79923,-122.43539,2,$2850.0,17 days ago,"https://www.zillow.com/b/2-bed,-757-sqft,-%242,850-san-francisco-ca-9NLXsX/"
"Apartment for rent - 523 Natoma St, San Francisco, CA 94103",San Francisco,CA,94103,37.779625,-122.40813,2,$2850.0,8 days ago,https://www.zillow.com/homedetails/523-Natoma-St-San-Francisco-CA-94103/2097500495_zpid/
"Apartment for rent - 274 26th Ave APT 205, San Francisco, CA 94121",San Francisco,CA,94121,37.784367,-122.4858,1,$2500.0,11 days ago,https://www.zillow.com/homedetails/274-26th-Ave-APT-205-San-Francisco-CA-94121/2059281338_zpid/
"Apartment for rent - 1570 Washington St #B, San Francisco, CA 94109",San Francisco,CA,94109,37.793728,-122.41909,2,$3000.0,27 days ago,https://www.zillow.com/homedetails/1570-Washington-St-B-San-Francisco-CA-94109/2072930893_zpid/
"Apartment for rent - 3911 Balboa St, San Francisco, CA 94121",San Francisco,CA,94121,37.77541,-122.50077,1,$1995.0,23 days ago,https://www.zillow.com/homedetails/3911-Balboa-St-San-Francisco-CA-94121/2067639445_zpid/
"Apartment for rent - 1560 Geneva Avenue - 2, 1560 Geneva Ave, San Francisco, CA 94112",San Francisco,CA,94112,37.71223,-122.43069,2,$2850.0,26 days ago,https://www.zillow.com/b/1560-geneva-avenue-2-san-francisco-ca-5YPQ9g/
"Apartment for rent - 2 bed, 475 sqft, $2,500, 841 Clay St #4, San Francisco, CA 94108",San Francisco,CA,94108,37.793995,-122.40706,2,$2500.0,21 days ago,"https://www.zillow.com/b/2-bed,-475-sqft,-%242,500-san-francisco-ca-9NKBFH/"
"Apartment for rent - 25 Edward Street, 25 Edward St APT 5, San Francisco, CA 94118",San Francisco,CA,94118,37.777916,-122.457535,1,$2595.0,14 days ago,https://www.zillow.com/b/25-edward-street-san-francisco-ca-5YCgn6/
"Apartment for rent - 132-134 Freelon Street, 132-134 Freelon St #134A, San Francisco, CA 94107",San Francisco,CA,94107,37.77846,-122.39771,2,$2895.0,15 days ago,https://www.zillow.com/b/132-134-freelon-street-san-francisco-ca-9pkfWY/
"Apartment for rent - 361 14th Ave #3, San Francisco, CA 94118",San Francisco,CA,94118,37.781433,-122.47325,1,$2500.0,10 days ago,https://www.zillow.com/homedetails/361-14th-Ave-3-San-Francisco-CA-94118/2060224781_zpid/
"Apartment for rent - 1 bed, $2,250, 2598 43rd Ave APT 7, San Francisco, CA 94116",San Francisco,CA,94116,37.738445,-122.500984,1,$2250.0,8 days ago,"https://www.zillow.com/b/1-bed,-%242,250-san-francisco-ca-9NL28y/"
"Apartment for rent - 1 bed, 343 sqft, $1,795, 757 Jackson St APT 306, San Francisco, CA 94108",San Francisco,CA,94108,37.79577,-122.407524,1,$1795.0,5 days ago,"https://www.zillow.com/b/1-bed,-343-sqft,-%241,795-san-francisco-ca-9NKB5w/"
"Apartment for rent - (undisclosed Address), San Francisco, CA 94121",San Francisco,CA,94121,,,2,$2950.0,7 days ago,https://www.zillow.com/homedetails/San-Francisco-CA-94121/2078314850_zpid/
"Apartment for rent - 4589 Mission St, San Francisco, CA 94112",San Francisco,CA,94112,37.724785,-122.43439,1,$2000.0,32 days ago,https://www.zillow.com/homedetails/4589-Mission-St-San-Francisco-CA-94112/2059976707_zpid/
"Apartment for rent - 1685 Union St, San Francisco, CA 94123",San Francisco,CA,94123,37.797977,-122.42685,1,$2200.0,3 days ago,https://www.zillow.com/homedetails/1685-Union-St-San-Francisco-CA-94123/2069326480_zpid/
"Apartment for rent - 925 Jones St #402, San Francisco, CA 94109",San Francisco,CA,94109,37.790127,-122.414215,1,$2525.0,28 days ago,https://www.zillow.com/homedetails/925-Jones-St-402-San-Francisco-CA-94109/2060305456_zpid/
"Apartment for rent - 1 bed, $2,525, 444 9th Ave APT 7, San Francisco, CA 94118",San Francisco,CA,94118,37.779964,-122.4671,1,$2525.0,60 days ago,"https://www.zillow.com/b/1-bed,-%242,525-san-francisco-ca-5YC9Fx/"
"Apartment for rent - 1469 Sacramento St APT 3, San Francisco, CA 94109",San Francisco,CA,94109,37.791763,-122.417076,2,$2800.0,47 days ago,https://www.zillow.com/homedetails/1469-Sacramento-St-APT-3-San-Francisco-CA-94109/2094139335_zpid/
"House for rent - (undisclosed Address), San Francisco, CA 94116",San Francisco,CA,94116,,,2,$2800.0,8 days ago,https://www.zillow.com/homedetails/San-Francisco-CA-94116/15123920_zpid/
"Apartment for rent - 1814 - 1818 Mason St, San Francisco, 1814-1818 Mason St #1816A, San Francisco, CA 94133",San Francisco,CA,94133,37.800346,-122.41225,2,$2300.0,32 days ago,"https://www.zillow.com/b/1814-1818-mason-st,-san-francisco-san-francisco-ca-9hwCYh/"
"3830 24th Street - 1 - 3830 24th St, San Francisco, CA",San Francisco,CA,94114,37.751896,-122.42816,1/2,"$2,295+/$2,995+",,https://www.zillow.com/b/3830-24th-street-5-san-francisco-ca-9NKm3K/
"617 Post Street - 617 Post St, San Francisco, CA",San Francisco,CA,94102,37.787632,-122.412056,1/2,"$2,450+/$2,950+",,https://www.zillow.com/b/617-post-street-san-francisco-ca-9NKHfw/
"Apartment for rent - 301 Parnassus Ave APT 303, San Francisco, CA 94117",San Francisco,CA,94117,37.764034,-122.45453,1,$2400.0,53 days ago,https://www.zillow.com/homedetails/301-Parnassus-Ave-APT-303-San-Francisco-CA-94117/2060282878_zpid/
"Apartment for rent - Parkridge Drive, 30 Parkridge Dr APT 3, San Francisco, CA 94131",San Francisco,CA,94131,37.751423,-122.445335,1,$2550.0,25 days ago,https://www.zillow.com/b/parkridge-drive-san-francisco-ca-5XqRwN/
"Apartment for rent - 1235 Waller St APT 12, San Francisco, CA 94117",San Francisco,CA,94117,37.769115,-122.44405,1,$2800.0,19 days ago,https://www.zillow.com/homedetails/1235-Waller-St-APT-12-San-Francisco-CA-94117/2115533388_zpid/
"Apartment for rent - 460 Lyon St #9, San Francisco, CA 94117",San Francisco,CA,94117,37.77518,-122.44267,1,$2950.0,41 days ago,https://www.zillow.com/homedetails/460-Lyon-St-9-San-Francisco-CA-94117/2060155423_zpid/
"For Rent - 1165 Clay St, San Francisco, CA",San Francisco,CA,94108,37.793304,-122.41228,2,"$2,895+",33 days ago,https://www.zillow.com/b/1165-clay-st-san-francisco-ca-5j4Bhr/
