street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
5223 Heidis Pl,Baton Rouge,LA,70817,30.405453,-91.01839,3.0,$315000.0,39 days on Zillow,https://www.zillow.com/homedetails/5223-Heidis-Pl-Baton-Rouge-LA-70817/66380581_zpid/
6434 Soda Point Dr,Shreveport,LA,71107,32.642513,-93.896034,3.0,$215000.0,"$15,000 (Feb 18)",https://www.zillow.com/homedetails/6434-Soda-Point-Dr-Shreveport-LA-71107/103627811_zpid/
16103 Morel Ave,Baton Rouge,LA,70817,30.380144,-90.96814,3.0,$199000.0,37 days on Zillow,https://www.zillow.com/homedetails/16103-Morel-Ave-Baton-Rouge-LA-70817/66360241_zpid/
1079 Bayou Bay Ct,Frierson,LA,71027,32.286373,-93.698364,4.0,$249000.0,26 days on Zillow,https://www.zillow.com/homedetails/1079-Bayou-Bay-Ct-Frierson-LA-71027/2064313549_zpid/
10340 Highway 1,Lockport,LA,70374,29.585728,-90.43971,4.0,$99999.0,18 days on Zillow,https://www.zillow.com/homedetails/10340-Highway-1-Lockport-LA-70374/119458040_zpid/
689 Claiborne Rd,Calhoun,LA,71225,32.53102,-92.34072,3.0,$219000.0,5 days on Zillow,https://www.zillow.com/homedetails/689-Claiborne-Rd-Calhoun-LA-71225/92506947_zpid/
126 Mike Dr,Ragley,LA,70657,30.460377,-93.21719,4.0,$144900.0,6 days on Zillow,https://www.zillow.com/homedetails/126-Mike-Dr-Ragley-LA-70657/106022183_zpid/
683 Mosley Dr,Winnfield,LA,71483,31.883602,-92.65177,3.0,$160000.0,"$5,000 (Jan 24)",https://www.zillow.com/homedetails/683-Mosley-Dr-Winnfield-LA-71483/236524670_zpid/
39299 Copperwood Ave,Prairieville,LA,70769,30.318117,-90.94639,4.0,$375000.0,15 days on Zillow,https://www.zillow.com/homedetails/39299-Copperwood-Ave-Prairieville-LA-70769/252165650_zpid/
9513 Rochel Dr,Shreveport,LA,71115,32.395393,-93.70458,4.0,$415000.0,65 days on Zillow,https://www.zillow.com/homedetails/9513-Rochel-Dr-Shreveport-LA-71115/90173977_zpid/
1004 Jacques Dr,Sulphur,LA,70663,30.233118,-93.33418,4.0,$299900.0,33 days on Zillow,https://www.zillow.com/homedetails/1004-Jacques-Dr-Sulphur-LA-70663/81673617_zpid/
126 N Liberty St,Opelousas,LA,70570,30.533543,-92.102516,2.0,$75000.0,76 days on Zillow,https://www.zillow.com/homedetails/126-N-Liberty-St-Opelousas-LA-70570/289041243_zpid/
2717 Point Dr,Monroe,LA,71201,32.5421,-92.110855,3.0,$355000.0,8 days on Zillow,https://www.zillow.com/homedetails/2717-Point-Dr-Monroe-LA-71201/92501491_zpid/
644 Adee Ln,Gretna,LA,70056,29.873913,-90.0427,4.0,$399000.0,1 day on Zillow,https://www.zillow.com/homedetails/644-Adee-Ln-Gretna-LA-70056/103914446_zpid/
100 Trojan Pl,Lafayette,LA,70508,30.114876,-92.03751,3.0,$145000.0,83 days on Zillow,https://www.zillow.com/homedetails/100-Trojan-Pl-Lafayette-LA-70508/77653892_zpid/
3049 Cypress View Ln,Baton Rouge,LA,70810,30.32819,-91.12588,4.0,$425000.0,78 days on Zillow,https://www.zillow.com/homedetails/3049-Cypress-View-Ln-Baton-Rouge-LA-70810/188801173_zpid/
183 Katie Cir,Shreveport,LA,71107,32.585766,-93.88086,4.0,$243995.0,6 days on Zillow,https://www.zillow.com/homedetails/183-Katie-Cir-Shreveport-LA-71107/2059149258_zpid/
8404 Pines Rd,Shreveport,LA,71129,32.380375,-93.92734,2.0,$160000.0,8 days on Zillow,https://www.zillow.com/homedetails/8404-Pines-Rd-Shreveport-LA-71129/51380031_zpid/
317 Unadilla St,Shreveport,LA,71106,32.390266,-93.732635,3.0,$199000.0,43 days on Zillow,https://www.zillow.com/homedetails/317-Unadilla-St-Shreveport-LA-71106/51342885_zpid/
