street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
7758 E Petersville Rd,Trapper Creek,AK,99683,62.302284,-150.25223,3.0,$495000.0,12 hours ago,https://www.zillow.com/homedetails/7758-E-Petersville-Rd-Trapper-Creek-AK-99683/2070258728_zpid/
Lots 1 6 Block #33,Chitina,AK,99566,,,0.0,$0.0,18 hours ago,https://www.zillow.com/homedetails/Lots-1-6-Block-33-Chitina-AK-99566/2061016433_zpid/
172 Behrends Ave,Juneau,AK,99801,58.306515,-134.42891,2.0,$0.0,18 hours ago,https://www.zillow.com/homedetails/172-Behrends-Ave-Juneau-AK-99801/230749007_zpid/
3670 Granite Ct,Delta Junction,AK,99737,64.07385,-145.64265,3.0,$57000.0,1 day on Zillow,https://www.zillow.com/homedetails/3670-Granite-Ct-Delta-Junction-AK-99737/2059103533_zpid/
6302 E Petersville Rd,Trapper Creek,AK,99683,62.315212,-150.32553,4.0,$399000.0,9 days on Zillow,https://www.zillow.com/homedetails/6302-E-Petersville-Rd-Trapper-Creek-AK-99683/2097395029_zpid/
3395 Balika Ln,Kodiak,AK,99615,57.81832,-152.36191,4.0,$565000.0,5 days on Zillow,https://www.zillow.com/homedetails/3395-Balika-Ln-Kodiak-AK-99615/239630930_zpid/
4151 Lakeridge Cir,Anchorage,AK,99502,61.142567,-149.95656,3.0,$395000.0,13 days on Zillow,https://www.zillow.com/homedetails/4151-Lakeridge-Cir-Anchorage-AK-99502/29264_zpid/
12218 Keystone Pl,Eagle River,AK,99577,61.33088,-149.5791,3.0,$0.0,18 hours ago,https://www.zillow.com/homedetails/12218-Keystone-Pl-Eagle-River-AK-99577/55708_zpid/
1 Erin Dr,North Pole,AK,99705,64.72695,-147.28923,,$24900.0,9 hours ago,https://www.zillow.com/homedetails/1-Erin-Dr-North-Pole-AK-99705/2059081703_zpid/
7904 E Downstream Dr,Palmer,AK,99645,61.586304,-149.24997,3.0,$495000.0,41 days on Zillow,https://www.zillow.com/homedetails/7904-E-Downstream-Dr-Palmer-AK-99645/219482431_zpid/
7922 Steese Hwy,Fairbanks,AK,99712,65.002716,-146.32608,2.0,$580000.0,17 hours ago,https://www.zillow.com/homedetails/7922-Steese-Hwy-Fairbanks-AK-99712/219791847_zpid/
1215 Hess Ave,Fairbanks,AK,99709,64.85499,-147.8073,8.0,$0.0,18 hours ago,https://www.zillow.com/homedetails/1215-Hess-Ave-Fairbanks-AK-99709/251178266_zpid/
3550 Sharatin Rd,Kodiak,AK,99615,57.811348,-152.34665,4.0,$440000.0,13 days on Zillow,https://www.zillow.com/homedetails/3550-Sharatin-Rd-Kodiak-AK-99615/104472652_zpid/
1600 W Riffle St,Wasilla,AK,99654,61.550884,-149.49097,4.0,$120000.0,14 days on Zillow,https://www.zillow.com/homedetails/1600-W-Riffle-St-Wasilla-AK-99654/90682779_zpid/
6630 Big Salt Lake Rd #11,Klawock,AK,99925,55.555626,-133.03876,3.0,$74000.0,18 days on Zillow,https://www.zillow.com/homedetails/6630-Big-Salt-Lake-Rd-11-Klawock-AK-99925/2059527652_zpid/
32817 Ashley Ave,Soldotna,AK,99669,60.49768,-150.73045,,$25000.0,181 days on Zillow,https://www.zillow.com/homedetails/32817-Ashley-Ave-Soldotna-AK-99669/223318512_zpid/
4531 Treasure St,Fairbanks,AK,99712,65.002716,-146.32608,1.0,$76900.0,$600 (Feb 8),https://www.zillow.com/homedetails/4531-Treasure-St-Fairbanks-AK-99712/2067087771_zpid/
165 S Birch St SPACE 3,Soldotna,AK,99669,60.485752,-151.06519,3.0,$44500.0,10 days on Zillow,https://www.zillow.com/homedetails/165-S-Birch-St-SPACE-3-Soldotna-AK-99669/74518107_zpid/
37655 Old Sterling Hwy,Anchor Point,AK,99556,59.74429,-151.79526,4.0,$545000.0,Video Walkthrough,https://www.zillow.com/homedetails/37655-Old-Sterling-Hwy-Anchor-Point-AK-99556/84405661_zpid/
2410 Singa St,North Pole,AK,99705,64.72207,-147.33786,3.0,$385000.0,3D Tour,https://www.zillow.com/homedetails/2410-Singa-St-North-Pole-AK-99705/2060424334_zpid/
301 Bentley Dr,Fairbanks,AK,99701,64.83857,-147.69547,4.0,$335000.0,"$14,900 (Jan 29)",https://www.zillow.com/homedetails/301-Bentley-Dr-Fairbanks-AK-99701/219790463_zpid/
0 Tolsona Lake Rd,Glennallen,AK,99588,62.10446,-146.04015,2.0,$229000.0,1 day on Zillow,https://www.zillow.com/homedetails/0-Tolsona-Lake-Rd-Glennallen-AK-99588/2059102911_zpid/
9710 W Stanley Dr,Wasilla,AK,99623,61.574493,-149.69582,3.0,$360000.0,36 days on Zillow,https://www.zillow.com/homedetails/9710-W-Stanley-Dr-Wasilla-AK-99623/219457268_zpid/
3254 Katmai Dr,Kodiak,AK,99615,57.80881,-152.3512,3.0,$523000.0,6 days on Zillow,https://www.zillow.com/homedetails/3254-Katmai-Dr-Kodiak-AK-99615/104472625_zpid/
15307 S Ulysses St,Talkeetna,AK,99676,62.48248,-149.67226,1.0,$295000.0,"$54,000 (Jan 12)",https://www.zillow.com/homedetails/15307-S-Ulysses-St-Talkeetna-AK-99676/2060592047_zpid/
15800 E Lichen Dr,Talkeetna,AK,99676,62.03865,-150.05531,,$70000.0,1 day on Zillow,https://www.zillow.com/homedetails/15800-E-Lichen-Dr-Talkeetna-AK-99676/2059102180_zpid/
3630 Clay Products Dr,Anchorage,AK,99517,61.197315,-149.9533,4.0,$549900.0,16 days on Zillow,https://www.zillow.com/homedetails/3630-Clay-Products-Dr-Anchorage-AK-99517/2263_zpid/
29 Evergreen Ave,Wrangell,AK,99929,56.407932,-131.86057,2.0,$110000.0,48 days on Zillow,https://www.zillow.com/homedetails/29-Evergreen-Ave-Wrangell-AK-99929/2061576659_zpid/
1432 E Tongass Narrows,Ketchikan,AK,99901,55.326004,-131.6264,1.0,$180000.0,42 days on Zillow,https://www.zillow.com/homedetails/1432-E-Tongass-Narrows-Ketchikan-AK-99901/2060178411_zpid/
8830 Richardson Hwy,Salcha,AK,99714,64.470436,-146.94623,3.0,$185000.0,11 days on Zillow,https://www.zillow.com/homedetails/8830-Richardson-Hwy-Salcha-AK-99714/2100995194_zpid/
3360 Hillary Ave,Fairbanks,AK,99709,64.81142,-147.98967,3.0,$475000.0,79 days on Zillow,https://www.zillow.com/homedetails/3360-Hillary-Ave-Fairbanks-AK-99709/219807772_zpid/
51990 S Bald Eagle Way,Willow,AK,99688,61.967247,-149.93839,,$53000.0,90 days on Zillow,https://www.zillow.com/homedetails/51990-S-Bald-Eagle-Way-Willow-AK-99688/2083868179_zpid/
9 Wadleigh Is #B,Klawock,AK,99925,55.56991,-133.11789,2.0,$450000.0,"$25,000 (Jan 30)",https://www.zillow.com/homedetails/9-Wadleigh-Is-B-Klawock-AK-99925/2061853844_zpid/
14060 W Hughes Homestead Rd,Wasilla,AK,99623,61.464096,-150.18988,3.0,$700000.0,Video Walkthrough,https://www.zillow.com/homedetails/14060-W-Hughes-Homestead-Rd-Wasilla-AK-99623/2062095452_zpid/
221 Austin St,Ketchikan,AK,99901,55.350693,-131.6713,6.0,$400000.0,"$35,000 (Feb 8)",https://www.zillow.com/homedetails/221-Austin-St-Ketchikan-AK-99901/2136055862_zpid/
2855 Sebastian Ct,North Pole,AK,99705,64.73028,-147.30713,0.0,$20000.0,50 days on Zillow,https://www.zillow.com/homedetails/2855-Sebastian-Ct-North-Pole-AK-99705/2085013928_zpid/
2249 Dickson Rd,Delta Junction,AK,99737,63.59666,-145.23529,3.0,$260000.0,12 days on Zillow,https://www.zillow.com/homedetails/2249-Dickson-Rd-Delta-Junction-AK-99737/2101509773_zpid/
274 Schovulli St,Tok,AK,99780,55.99445,-133.464,2.0,$265000.0,40 days on Zillow,https://www.zillow.com/homedetails/274-Schovulli-St-Tok-AK-99780/2060147922_zpid/
1261 E 5th St,Ketchikan,AK,99901,55.562294,-131.00363,5.0,$585000.0,42 days on Zillow,https://www.zillow.com/homedetails/1261-E-5th-St-Ketchikan-AK-99901/104468824_zpid/
4125 Herold Ln,Delta Junction,AK,99737,64.04888,-145.58565,4.0,$424900.0,91 days on Zillow,https://www.zillow.com/homedetails/4125-Herold-Ln-Delta-Junction-AK-99737/2060647763_zpid/
9090 Cinema Dr,Juneau,AK,99801,58.38113,-134.58157,2.0,$335000.0,833 days on Zillow,https://www.zillow.com/homedetails/9090-Cinema-Dr-Juneau-AK-99801/230754091_zpid/
1968 Chena Point Ave,Fairbanks,AK,99709,64.83761,-148.23708,2.0,$72900.0,225 days on Zillow,https://www.zillow.com/homedetails/1968-Chena-Point-Ave-Fairbanks-AK-99709/219806307_zpid/
29830 W Parks Hwy,Willow,AK,99688,61.84175,-149.76302,1.0,$149000.0,208 days on Zillow,https://www.zillow.com/homedetails/29830-W-Parks-Hwy-Willow-AK-99688/2067938574_zpid/
2nd St,South Naknek,AK,99670,58.672043,-156.98343,,$45000.0,86 days on Zillow,https://www.zillow.com/homedetails/2nd-St-South-Naknek-AK-99670/2060622685_zpid/
5 Elliot Hwy,Fairbanks,AK,99712,65.44791,-148.76038,,$17000.0,116 days on Zillow,https://www.zillow.com/homedetails/5-Elliot-Hwy-Fairbanks-AK-99712/2060892332_zpid/
4774 E Rezanof Dr,Kodiak,AK,99615,57.82736,-152.35535,4.0,$675000.0,"$25,000 (Dec 4)",https://www.zillow.com/homedetails/4774-E-Rezanof-Dr-Kodiak-AK-99615/104472720_zpid/
M261 Parks Hwy,Healy,AK,99743,63.99173,-149.17188,,$60000.0,5 days on Zillow,https://www.zillow.com/homedetails/M261-Parks-Hwy-Healy-AK-99743/2059139507_zpid/
4010 Ridge Way,Juneau,AK,99801,58.33878,-134.48209,3.0,$829000.0,"$10,000 (Jan 29)",https://www.zillow.com/homedetails/4010-Ridge-Way-Juneau-AK-99801/74512628_zpid/
746 Nine Mile Hill Rd,Fairbanks,AK,99712,64.89262,-147.33707,1.0,$100000.0,"$10,000 (Jan 4)",https://www.zillow.com/homedetails/746-Nine-Mile-Hill-Rd-Fairbanks-AK-99712/219791248_zpid/
L1 Twin Peaks Dr,Chugiak,AK,99567,61.225437,-149.00754,,$189000.0,68 days on Zillow,https://www.zillow.com/homedetails/L1-Twin-Peaks-Dr-Chugiak-AK-99567/2101631585_zpid/
4023 Jack London Cir,Big Lake,AK,99652,61.53314,-149.97104,3.0,$350000.0,Video Walkthrough,https://www.zillow.com/homedetails/4023-Jack-London-Cir-Big-Lake-AK-99652/2062052042_zpid/
3243 Linden Dr,Anchorage,AK,99502,61.153072,-149.94151,2.0,$279000.0,68 days on Zillow,https://www.zillow.com/homedetails/3243-Linden-Dr-Anchorage-AK-99502/31340_zpid/
683 Remote,Trapper Creek,AK,99683,62.50613,-151.23712,1.0,$285000.0,11 days on Zillow,https://www.zillow.com/homedetails/683-Remote-Trapper-Creek-AK-99683/2059281720_zpid/
5073 S Kenaka Bena Loop,Big Lake,AK,99623,61.517403,-149.98653,4.0,$126300.0,78 days on Zillow,https://www.zillow.com/homedetails/5073-S-Kenaka-Bena-Loop-Big-Lake-AK-99623/127128997_zpid/
1019 Vernal St,Fairbanks,AK,99712,64.90474,-147.6102,5.0,$450000.0,201 days on Zillow,https://www.zillow.com/homedetails/1019-Vernal-St-Fairbanks-AK-99712/219796641_zpid/
2435 Hillbrook Cir #7B,Anchorage,AK,99504,61.19907,-149.73468,3.0,$0.0,15 days on Zillow,https://www.zillow.com/homedetails/2435-Hillbrook-Cir-7B-Anchorage-AK-99504/2103652759_zpid/
6180 W Admiralty Cir,Wasilla,AK,99623,61.537144,-149.60475,2.0,$345000.0,207 days on Zillow,https://www.zillow.com/homedetails/6180-W-Admiralty-Cir-Wasilla-AK-99623/219480702_zpid/
1107B Edgecumbe St,Sitka,AK,99835,57.062637,-135.35065,4.0,$595000.0,73 days on Zillow,https://www.zillow.com/homedetails/1107B-Edgecumbe-St-Sitka-AK-99835/2060438522_zpid/
0 Amanda Lynn Ln,Tok,AK,99780,63.31961,-143.10007,,$20700.0,"$1,000 (Dec 17)",https://www.zillow.com/homedetails/0-Amanda-Lynn-Ln-Tok-AK-99780/2060674744_zpid/
14016 W Hughes Homestead Rd,Wasilla,AK,99623,61.53144,-149.80392,5.0,$550000.0,12 days on Zillow,https://www.zillow.com/homedetails/14016-W-Hughes-Homestead-Rd-Wasilla-AK-99623/219462092_zpid/
Lots 14 15 16 Block 33 Uss #1127,Nenana,AK,99760,64.55871,-149.09355,0.0,$50000.0,41 days on Zillow,https://www.zillow.com/homedetails/Lots-14-15-16-Block-33-Uss-1127-Nenana-AK-99760/2060164249_zpid/
4007 Sonnys Way,Bethel,AK,99559,60.790794,-161.782,6.0,$580000.0,88 days on Zillow,https://www.zillow.com/homedetails/4007-Sonnys-Way-Bethel-AK-99559/2060629618_zpid/
253 Main St,Seldovia,AK,99663,59.438435,-151.7154,5.0,$1499000.0,22 days on Zillow,https://www.zillow.com/homedetails/253-Main-St-Seldovia-AK-99663/2078769991_zpid/
511 Pine St,Ketchikan,AK,99901,55.34431,-131.64755,5.0,$605000.0,76 days on Zillow,https://www.zillow.com/homedetails/511-Pine-St-Ketchikan-AK-99901/2060490933_zpid/
7842 N Showers St,Palmer,AK,99645,61.670235,-149.182,3.0,$286400.0,59 days on Zillow,https://www.zillow.com/homedetails/7842-N-Showers-St-Palmer-AK-99645/247734517_zpid/
6510 E Beechcraft Rd,Wasilla,AK,99654,61.64039,-149.28722,4.0,$499500.0,25 days on Zillow,https://www.zillow.com/homedetails/6510-E-Beechcraft-Rd-Wasilla-AK-99654/84149511_zpid/
59 W Broadway Ave,Unalaska,AK,99685,53.87364,-166.53258,3.0,$315000.0,56 days on Zillow,https://www.zillow.com/homedetails/59-W-Broadway-Ave-Unalaska-AK-99685/2060311388_zpid/
4411 Nistler Rd,Delta Junction,AK,99737,63.59666,-145.23529,4.0,$397000.0,43 days on Zillow,https://www.zillow.com/homedetails/4411-Nistler-Rd-Delta-Junction-AK-99737/2060186908_zpid/
16935 Park Place St APT 3,Eagle River,AK,99577,61.32614,-149.56583,3.0,$0.0,15 days on Zillow,https://www.zillow.com/homedetails/16935-Park-Place-St-APT-3-Eagle-River-AK-99577/55989_zpid/
8038 E Tributary Ave,Palmer,AK,99645,61.654423,-148.88629,8.0,$775225.0,19 days on Zillow,https://www.zillow.com/homedetails/8038-E-Tributary-Ave-Palmer-AK-99645/90701899_zpid/
3200 Turnagain St SPC 10,Anchorage,AK,99517,61.19152,-149.93568,2.0,$45000.0,33 days on Zillow,https://www.zillow.com/homedetails/3200-Turnagain-St-SPC-10-Anchorage-AK-99517/2124273027_zpid/
409 E Tenakee Ave,Hoonah,AK,99829,57.799065,-135.27466,2.0,$219900.0,298 days on Zillow,https://www.zillow.com/homedetails/409-E-Tenakee-Ave-Hoonah-AK-99829/2063470728_zpid/
16793 E Michele Dr,Talkeetna,AK,99676,62.147083,-150.02876,3.0,$900000.0,"$200,000 (Dec 14)",https://www.zillow.com/homedetails/16793-E-Michele-Dr-Talkeetna-AK-99676/219477385_zpid/
45588 Boardwalk Trl,Kenai,AK,99611,60.51029,-151.10568,,$16999.0,69 days on Zillow,https://www.zillow.com/homedetails/45588-Boardwalk-Trl-Kenai-AK-99611/223310120_zpid/
300 Nushagak Riv,Dillingham,AK,99576,59.1772,-158.70137,0.0,$198000.0,30 days on Zillow,https://www.zillow.com/homedetails/300-Nushagak-Riv-Dillingham-AK-99576/2059957042_zpid/
8266 South Big Lake Rd.,Big Lake,AK,99652,61.51994,-149.90652,3.0,$395000.0,169 days on Zillow,https://www.zillow.com/homedetails/8266-South-Big-Lake-Rd-Big-Lake-AK-99652/2099244537_zpid/
8870 S Knik Goose Bay Rd,Wasilla,AK,99623,61.481956,-149.70949,,$275000.0,12 days on Zillow,https://www.zillow.com/homedetails/8870-S-Knik-Goose-Bay-Rd-Wasilla-AK-99623/2093554436_zpid/
1630 Washington Dr,Fairbanks,AK,99709,64.83129,-147.80354,7.0,$675000.0,19 days on Zillow,https://www.zillow.com/homedetails/1630-Washington-Dr-Fairbanks-AK-99709/304120799_zpid/
Rogers Ave LOT 11,Delta Junction,AK,99737,64.067116,-145.66414,0.0,$18000.0,43 days on Zillow,https://www.zillow.com/homedetails/Rogers-Ave-LOT-11-Delta-Junction-AK-99737/2060184286_zpid/
L30 Sourdough Dr,Tok,AK,99780,63.34662,-143.0593,,$24900.0,5 days on Zillow,https://www.zillow.com/homedetails/L30-Sourdough-Dr-Tok-AK-99780/2059140539_zpid/
1464 Noble St,Fairbanks,AK,99701,64.83435,-147.71413,2.0,$197990.0,8 days on Zillow,https://www.zillow.com/homedetails/1464-Noble-St-Fairbanks-AK-99701/74502192_zpid/
1.5 Mile Small Trac,Haines,AK,99827,59.213985,-135.43831,,$113500.0,28 days on Zillow,https://www.zillow.com/homedetails/1-5-Mile-Small-Trac-Haines-AK-99827/2059914608_zpid/
1315 Alaska Hwy,Tok,AK,99780,63.3361,-142.98994,0.0,$180000.0,110 days on Zillow,https://www.zillow.com/homedetails/1315-Alaska-Hwy-Tok-AK-99780/2113146382_zpid/
287 Feldspar Ln,Fairbanks,AK,99709,64.85366,-147.80127,2.0,$49999.0,71 days on Zillow,https://www.zillow.com/homedetails/287-Feldspar-Ln-Fairbanks-AK-99709/2060430812_zpid/
86 215th Rd,Glennallen,AK,99588,,,,$50000.0,564 days on Zillow,https://www.zillow.com/homedetails/86-215th-Rd-Glennallen-AK-99588/2069106443_zpid/
4047 Lakewood Loop,North Pole,AK,99705,64.77035,-147.24927,6.0,$525000.0,68 days on Zillow,https://www.zillow.com/homedetails/4047-Lakewood-Loop-North-Pole-AK-99705/2069960895_zpid/
14900 E Martin Dr #99623,Wasilla,AK,99623,61.913647,-150.07253,,$27500.0,"$1,500 (Feb 3)",https://www.zillow.com/homedetails/14900-E-Martin-Dr-99623-Wasilla-AK-99623/2059837254_zpid/
51845 Stickleback Rd,Kenai,AK,99611,60.65309,-151.07777,0.0,$299000.0,84 days on Zillow,https://www.zillow.com/homedetails/51845-Stickleback-Rd-Kenai-AK-99611/223303694_zpid/
TRACT A Near Milepost #153,Glennallen,AK,99588,62.049957,-146.54454,,$68000.0,"$2,000 (Feb 14)",https://www.zillow.com/homedetails/TRACT-A-Near-Milepost-153-Glennallen-AK-99588/2060128471_zpid/
4125 Center Ln,Delta Junction,AK,99737,64.04854,-145.5891,4.0,$424900.0,54 days on Zillow,https://www.zillow.com/homedetails/4125-Center-Ln-Delta-Junction-AK-99737/2079465427_zpid/
1305 River Rock Cir,Palmer,AK,99645,61.572174,-149.07004,,$240000.0,11 days on Zillow,https://www.zillow.com/homedetails/1305-River-Rock-Cir-Palmer-AK-99645/2059283865_zpid/
665 10th Ave,Fairbanks,AK,99701,64.838806,-147.72212,2.0,$189900.0,27 days on Zillow,https://www.zillow.com/homedetails/665-10th-Ave-Fairbanks-AK-99701/219801885_zpid/
L Eight N Larkspur Loop,Copper Center,AK,99573,,,1.0,$425000.0,34 days on Zillow,https://www.zillow.com/homedetails/L-Eight-N-Larkspur-Loop-Copper-Center-AK-99573/2059997387_zpid/
1780 Second Ave,Ketchikan,AK,99901,55.349277,-131.66577,,$122000.0,"$20,000 (Jan 26)",https://www.zillow.com/homedetails/1780-Second-Ave-Ketchikan-AK-99901/2093550857_zpid/
0 Birdsong Drive,Eagle River,AK,99577,61.25705,-149.47429,,$110000.0,264 days on Zillow,https://www.zillow.com/homedetails/0-Birdsong-Drive-Eagle-River-AK-99577/2079527675_zpid/
1509 Wolverine St,Anchorage,AK,99504,61.207527,-149.75723,3.0,$210000.0,13 days on Zillow,https://www.zillow.com/homedetails/1509-Wolverine-St-Anchorage-AK-99504/13486_zpid/
3513 E 18th Ave,Anchorage,AK,99508,61.20466,-149.81557,4.0,$425000.0,24 days on Zillow,https://www.zillow.com/homedetails/3513-E-18th-Ave-Anchorage-AK-99508/7540_zpid/
44570 Sunrise Ave,Soldotna,AK,99669,60.508194,-151.0747,3.0,$0.0,203 days on Zillow,https://www.zillow.com/homedetails/44570-Sunrise-Ave-Soldotna-AK-99669/223311839_zpid/
9499 Brayton Dr SPACE 115,Anchorage,AK,99507,61.13365,-149.85426,4.0,$49000.0,56 days on Zillow,https://www.zillow.com/homedetails/9499-Brayton-Dr-SPACE-115-Anchorage-AK-99507/2060314527_zpid/
818 Woodland Dr,Cordova,AK,99574,61.08011,-146.23978,5.0,$564000.0,16 days on Zillow,https://www.zillow.com/homedetails/818-Woodland-Dr-Cordova-AK-99574/247976554_zpid/
42093 Sam St,Kenai,AK,99611,60.590233,-151.32214,3.0,$0.0,21 days on Zillow,https://www.zillow.com/homedetails/42093-Sam-St-Kenai-AK-99611/223305033_zpid/
3600 Akula Dr,Anchorage,AK,99516,61.10207,-149.81482,4.0,$0.0,13 days on Zillow,https://www.zillow.com/homedetails/3600-Akula-Dr-Anchorage-AK-99516/64939048_zpid/
410 W 10th St,Juneau,AK,99801,58.303497,-134.4183,2.0,$0.0,27 days on Zillow,https://www.zillow.com/homedetails/410-W-10th-St-Juneau-AK-99801/74504589_zpid/
1445 Ketchikan Lakes Rd,Ketchikan,AK,99901,55.342606,-131.62317,3.0,$0.0,48 days on Zillow,https://www.zillow.com/homedetails/1445-Ketchikan-Lakes-Rd-Ketchikan-AK-99901/104468807_zpid/
1000 Poltes Ave,Marshall,AK,99585,61.87156,-162.07906,2.0,$113600.0,8 days on Zillow,https://www.zillow.com/homedetails/1000-Poltes-Ave-Marshall-AK-99585/2082144750_zpid/
E Montana Creek Rd,Talkeetna,AK,99676,62.48248,-149.67226,,$186000.0,172 days on Zillow,https://www.zillow.com/homedetails/E-Montana-Creek-Rd-Talkeetna-AK-99676/2061689263_zpid/
Mile 27.5 North Rd,Kenai,AK,99611,60.73197,-151.27974,,$42000.0,28 days on Zillow,https://www.zillow.com/homedetails/Mile-27-5-North-Rd-Kenai-AK-99611/2059926595_zpid/
0 Lot 1a 2 Marguerite Hls,Anchorage,AK,99516,61.08087,-149.70695,,$675000.0,212 days on Zillow,https://www.zillow.com/homedetails/0-Lot-1a-2-Marguerite-Hls-Anchorage-AK-99516/2073401354_zpid/
206 Foothill Rd,Soldotna,AK,99669,60.491806,-151.06021,,$45000.0,51 days on Zillow,https://www.zillow.com/homedetails/206-Foothill-Rd-Soldotna-AK-99669/223313629_zpid/
1660 N River Rock Cir,Palmer,AK,99645,61.57771,-149.06833,,$110000.0,47 days on Zillow,https://www.zillow.com/homedetails/1660-N-River-Rock-Cir-Palmer-AK-99645/2079938642_zpid/
5683 Big Bend Loop,Anchorage,AK,99502,61.144505,-149.9838,4.0,$0.0,16 days on Zillow,https://www.zillow.com/homedetails/5683-Big-Bend-Loop-Anchorage-AK-99502/124730669_zpid/
1715 4th Ave,Kenai,AK,99611,60.56523,-151.288,3.0,$0.0,20 days on Zillow,https://www.zillow.com/homedetails/1715-4th-Ave-Kenai-AK-99611/74515323_zpid/
53600 Redoubt Dr,Kenai,AK,99611,60.653343,-151.33765,4.0,$0.0,183 days on Zillow,https://www.zillow.com/homedetails/53600-Redoubt-Dr-Kenai-AK-99611/74513813_zpid/
Sanak Ave BOX 188,Sand Pt,AK,99661,55.33581,-160.50137,,$0.0,20 days on Zillow,https://www.zillow.com/homedetails/Sanak-Ave-BOX-188-Sand-Pt-AK-99661/2059593169_zpid/
1.5 Small Tracts Spur,Haines,AK,99827,59.21381,-135.43831,,$134500.0,26 days on Zillow,https://www.zillow.com/homedetails/1-5-Small-Tracts-Spur-Haines-AK-99827/2059822893_zpid/
809 Mitkof Hwy,Petersburg,AK,99833,56.715305,-132.93741,,$55000.0,93 days on Zillow,https://www.zillow.com/homedetails/809-Mitkof-Hwy-Petersburg-AK-99833/328204761_zpid/
LOT 1 N Block Cir #3,Palmer,AK,99645,61.558605,-149.28236,,$135000.0,37 days on Zillow,https://www.zillow.com/homedetails/LOT-1-N-Block-Cir-3-Palmer-AK-99645/2062798623_zpid/
1355 Whistling Swan Dr,Fairbanks,AK,99712,64.919785,-147.66257,,$28500.0,37 days on Zillow,https://www.zillow.com/homedetails/1355-Whistling-Swan-Dr-Fairbanks-AK-99712/2082941666_zpid/
B5-L5 Birdsong Dr,Eagle River,AK,99577,61.25773,-149.47433,,$95000.0,84 days on Zillow,https://www.zillow.com/homedetails/B5-L5-Birdsong-Dr-Eagle-River-AK-99577/2063317577_zpid/
3893 N Charley Dr,Wasilla,AK,99654,61.625225,-149.32903,,$500000.0,12 days on Zillow,https://www.zillow.com/homedetails/3893-N-Charley-Dr-Wasilla-AK-99654/2084318109_zpid/
